lat,lon,e5_maat,e5_tdd,e5_fdd,e5_sqrt_tdd,e5_twarm,e5_tcold,e5_stl1,e5_swe
69.2189,-134.2911,-6.835014343261719,1011.8103637695312,3473.8488159179688,31.808966719614318,11.31494140625,-22.292007446289062,-0.02016194723546505,0.03912047669291496
68.9667,-133.55,-6.6458892822265625,1119.5265502929688,3511.4708709716797,33.45932680573488,12.33184814453125,-22.634384155273438,0.5004832148551941,0.03542241454124451
68.6847,-134.1458,-6.5629096031188965,1144.4400024414062,3506.659698486328,33.829572897708985,12.47412109375,-22.795516967773438,0.9425125122070312,0.039163440465927124
67.795,-134.1261,-5.885552883148193,1437.5893859863281,3549.962936401367,37.915555989413214,14.734527587890625,-24.392257690429688,1.764722228050232,0.042074110358953476
65.6736,-128.8292,-2.9710605144500732,1949.0568237304688,2998.3736724853516,44.14812367168585,17.78692626953125,-22.474288940429688,3.9375762939453125,0.047266166657209396
65.2833,-126.8833,-3.1472511291503906,1862.8677368164062,2976.0256958007812,43.160951528162656,17.16680908203125,-21.840499877929688,3.57275128364563,0.04417676851153374
65.1931,-126.4689,-3.355876922607422,1848.9288940429688,3038.2503356933594,42.99917317859692,17.008941650390625,-22.367202758789062,3.573481321334839,0.04017654061317444
64.9167,-125.5833,-3.0198886394500732,1899.0724487304688,2965.7056884765625,43.57834839378919,17.17852783203125,-22.036148071289062,3.7537612915039062,0.0365477092564106
63.5,-123.7,-2.61578106880188,1953.9829711914062,2872.2394256591797,44.203879594345636,17.166168212890625,-21.730804443359375,3.6706466674804688,0.032554496079683304
62.6967,-123.065,-2.1686477661132812,2062.6756286621094,2817.0031127929688,45.41668887823186,17.752105712890625,-22.154312133789062,3.9251785278320312,0.0352957509458065
61.8878,-121.6017,-1.3715883493423462,2138.657196044922,2602.9906311035156,46.24561812804454,18.07501220703125,-21.226577758789062,4.6225738525390625,0.031483013182878494
81.4007,-71.3833,-16.67399024963379,593.1824645996094,6638.517791748047,24.355337497140322,10.56591796875,-34.60820007324219,-14.305614471435547,0.023669585585594177
