cond,target,anchor,pseudo,r,resid,lam,rmse,bias,n,n_fold,n_seed
covonly,Lena,cci_cal,stefan,10.0,catboost_lo,0.25,15.812,6.331,1496,1,3
covonly,Lena,cci_cal,stefan,10.0,catboost_lo,0.5,16.095333333333333,7.0456666666666665,1496,1,3
covonly,Lena,cci_cal,stefan,10.0,catboost_lo,0.75,16.407,7.760000000000001,1496,1,3
covonly,Lena,cci_cal,stefan,10.0,catboost_lo,1.0,16.745,8.474666666666666,1496,1,3
covonly,Lena,cci_cal,stefan,10.0,mlp,0.0,15.559,5.617,1496,1,3
covonly,Lena,cci_cal,stefan,10.0,mlp,0.25,15.778666666666666,6.238666666666667,1496,1,3
covonly,Lena,cci_cal,stefan,10.0,mlp,0.5,16.027,6.861,1496,1,3
covonly,Lena,cci_cal,stefan,10.0,mlp,0.75,16.302333333333333,7.483333333333333,1496,1,3
covonly,Lena,cci_cal,stefan,10.0,mlp,1.0,16.602999999999998,8.105666666666666,1496,1,3
covonly,Lena,cci_cal,stefan,10.0,ridge,0.0,15.559,5.617,1496,1,3
covonly,Lena,cci_cal,stefan,10.0,ridge,0.25,15.833,6.338,1496,1,3
covonly,Lena,cci_cal,stefan,10.0,ridge,0.5,16.140333333333334,7.059333333333332,1496,1,3
covonly,Lena,cci_cal,stefan,10.0,ridge,0.75,16.479333333333333,7.780333333333334,1496,1,3
covonly,Lena,cci_cal,stefan,10.0,ridge,1.0,16.847666666666665,8.502,1496,1,3
covonly,Lena,cci_cal,tddlin,10.0,catboost_lo,0.0,15.559,5.617,1496,1,3
covonly,Lena,cci_cal,tddlin,10.0,catboost_lo,0.25,15.817666666666668,6.355333333333333,1496,1,3
covonly,Lena,cci_cal,tddlin,10.0,catboost_lo,0.5,16.108666666666668,7.092666666666666,1496,1,3
covonly,Lena,cci_cal,tddlin,10.0,catboost_lo,0.75,16.429666666666666,7.831,1496,1,3
covonly,Lena,cci_cal,tddlin,10.0,catboost_lo,1.0,16.779666666666667,8.569333333333333,1496,1,3
covonly,Lena,cci_cal,tddlin,10.0,mlp,0.0,15.559,5.617,1496,1,3
covonly,Lena,cci_cal,tddlin,10.0,mlp,0.25,15.792666666666667,6.295333333333333,1496,1,3
covonly,Lena,cci_cal,tddlin,10.0,mlp,0.5,16.058666666666667,6.974,1496,1,3
covonly,Lena,cci_cal,tddlin,10.0,mlp,0.75,16.355,7.652,1496,1,3
covonly,Lena,cci_cal,tddlin,10.0,mlp,1.0,16.680333333333333,8.331000000000001,1496,1,3
covonly,Lena,cci_cal,tddlin,10.0,ridge,0.0,15.559,5.617,1496,1,3
covonly,Lena,cci_cal,tddlin,10.0,ridge,0.25,15.858666666666666,6.4046666666666665,1496,1,3
covonly,Lena,cci_cal,tddlin,10.0,ridge,0.5,16.19633333333333,7.192333333333333,1496,1,3
covonly,Lena,cci_cal,tddlin,10.0,ridge,0.75,16.57,7.98,1496,1,3
covonly,Lena,cci_cal,tddlin,10.0,ridge,1.0,16.977666666666668,8.767666666666665,1496,1,3
covonly,Lena,none,cci,10.0,catboost_lo,1.0,16.136333333333333,-6.514,1496,1,3
covonly,Lena,none,cci,10.0,mlp,1.0,16.383,-7.090333333333334,1496,1,3
covonly,Lena,none,cci,10.0,ridge,1.0,15.926666666666668,-4.968333333333334,1496,1,3
covonly,Lena,none,const,10.0,catboost_lo,1.0,18.188,11.144333333333334,1496,1,3
covonly,Lena,none,const,10.0,mlp,1.0,18.183333333333334,11.15,1496,1,3
covonly,Lena,none,const,10.0,ridge,1.0,18.852999999999998,11.996,1496,1,3
covonly,Lena,none,none,0.0,catboost_lo,1.0,19.80966666666667,13.779000000000002,1496,1,3
covonly,Lena,none,none,0.0,mlp,1.0,19.582333333333334,10.796,1496,1,3
covonly,Lena,none,none,0.0,ridge,1.0,19.353,-3.0400000000000005,1496,1,3
covonly,Lena,none,shuffle,10.0,catboost_lo,1.0,17.152,9.378666666666666,1496,1,3
covonly,Lena,none,shuffle,10.0,mlp,1.0,17.155333333333335,9.411,1496,1,3
covonly,Lena,none,shuffle,10.0,ridge,1.0,17.790666666666667,10.253,1496,1,3
covonly,Lena,none,stefan,10.0,catboost_lo,1.0,16.481666666666666,8.144333333333334,1496,1,3
covonly,Lena,none,stefan,10.0,mlp,1.0,16.523666666666667,8.106333333333334,1496,1,3
covonly,Lena,none,stefan,10.0,ridge,1.0,16.841666666666665,8.488,1496,1,3
covonly,Lena,none,tddlin,10.0,catboost_lo,1.0,16.586333333333332,8.335,1496,1,3
covonly,Lena,none,tddlin,10.0,mlp,1.0,16.624666666666666,8.332,1496,1,3
covonly,Lena,none,tddlin,10.0,ridge,1.0,16.971666666666668,8.755,1496,1,3
covonly,Lena,stefan,cci,10.0,catboost_lo,0.0,16.114,7.264,1496,1,3
covonly,Lena,stefan,cci,10.0,catboost_lo,0.25,14.839666666666668,3.5,1496,1,3
covonly,Lena,stefan,cci,10.0,catboost_lo,0.5,14.493333333333334,-0.26366666666666666,1496,1,3
covonly,Lena,stefan,cci,10.0,catboost_lo,0.75,15.139000000000001,-4.027666666666667,1496,1,3
covonly,Lena,stefan,cci,10.0,catboost_lo,1.0,16.662000000000003,-7.791666666666667,1496,1,3
covonly,Lena,stefan,cci,10.0,mlp,0.0,16.114,7.264,1496,1,3
covonly,Lena,stefan,cci,10.0,mlp,0.25,14.851999999999999,3.568,1496,1,3
covonly,Lena,stefan,cci,10.0,mlp,0.5,14.488333333333335,-0.12833333333333333,1496,1,3
covonly,Lena,stefan,cci,10.0,mlp,0.75,15.086999999999998,-3.8243333333333336,1496,1,3
covonly,Lena,stefan,cci,10.0,mlp,1.0,16.545,-7.521,1496,1,3
covonly,Lena,stefan,cci,10.0,ridge,0.0,16.114,7.264,1496,1,3
covonly,Lena,stefan,cci,10.0,ridge,0.25,15.086,4.205333333333333,1496,1,3
covonly,Lena,stefan,cci,10.0,ridge,0.5,14.693666666666667,1.147,1496,1,3
covonly,Lena,stefan,cci,10.0,ridge,0.75,14.986666666666666,-1.9116666666666664,1496,1,3
covonly,Lena,stefan,cci,10.0,ridge,1.0,15.927666666666667,-4.970666666666666,1496,1,3
covonly,Lena,stefan,const,10.0,catboost_lo,0.0,16.114,7.264,1496,1,3
covonly,Lena,stefan,const,10.0,catboost_lo,0.25,16.442666666666668,7.998666666666666,1496,1,3
covonly,Lena,stefan,const,10.0,catboost_lo,0.5,16.799,8.733333333333334,1496,1,3
covonly,Lena,stefan,const,10.0,catboost_lo,0.75,17.179666666666666,9.468333333333334,1496,1,3
covonly,Lena,stefan,const,10.0,catboost_lo,1.0,17.584666666666667,10.202666666666666,1496,1,3
covonly,Lena,stefan,const,10.0,mlp,0.0,16.114,7.264,1496,1,3
covonly,Lena,stefan,const,10.0,mlp,0.25,16.472666666666665,8.050333333333333,1496,1,3
covonly,Lena,stefan,const,10.0,mlp,0.5,16.862,8.836333333333334,1496,1,3
covonly,Lena,stefan,const,10.0,mlp,0.75,17.281000000000002,9.622333333333332,1496,1,3
covonly,Lena,stefan,const,10.0,mlp,1.0,17.726666666666667,10.408666666666667,1496,1,3
covonly,Lena,stefan,const,10.0,ridge,0.0,16.114,7.264,1496,1,3
covonly,Lena,stefan,const,10.0,ridge,0.25,16.69666666666667,8.446333333333333,1496,1,3
covonly,Lena,stefan,const,10.0,ridge,0.5,17.352333333333334,9.628333333333332,1496,1,3
covonly,Lena,stefan,const,10.0,ridge,0.75,18.073,10.810666666666668,1496,1,3
covonly,Lena,stefan,const,10.0,ridge,1.0,18.851666666666667,11.993,1496,1,3
covonly,Lena,stefan,none,0.0,catboost_lo,0.0,16.114,7.264,1496,1,3
covonly,Lena,stefan,none,0.0,catboost_lo,0.25,16.783,8.545333333333334,1496,1,3
covonly,Lena,stefan,none,0.0,catboost_lo,0.5,17.53833333333333,9.826666666666666,1496,1,3
covonly,Lena,stefan,none,0.0,catboost_lo,0.75,18.369666666666667,11.107333333333335,1496,1,3
covonly,Lena,stefan,none,0.0,catboost_lo,1.0,19.267333333333333,12.388666666666666,1496,1,3
covonly,Lena,stefan,none,0.0,mlp,0.0,16.114,7.264,1496,1,3
covonly,Lena,stefan,none,0.0,mlp,0.25,16.756333333333334,8.424000000000001,1496,1,3
covonly,Lena,stefan,none,0.0,mlp,0.5,17.632666666666665,9.583666666666668,1496,1,3
covonly,Lena,stefan,none,0.0,mlp,0.75,18.69633333333333,10.743666666666664,1496,1,3
covonly,Lena,stefan,none,0.0,mlp,1.0,19.913666666666668,11.903666666666666,1496,1,3
covonly,Lena,stefan,none,0.0,ridge,0.0,16.114,7.264,1496,1,3
covonly,Lena,stefan,none,0.0,ridge,0.25,16.167,5.558,1496,1,3
covonly,Lena,stefan,none,0.0,ridge,0.5,16.718,3.853,1496,1,3
covonly,Lena,stefan,none,0.0,ridge,0.75,17.719,2.147,1496,1,3
covonly,Lena,stefan,none,0.0,ridge,1.0,19.102,0.441,1496,1,3
covonly,Lena,stefan,shuffle,10.0,catboost_lo,0.0,16.114,7.264,1496,1,3
covonly,Lena,stefan,shuffle,10.0,catboost_lo,0.25,16.304666666666666,7.679333333333333,1496,1,3
covonly,Lena,stefan,shuffle,10.0,catboost_lo,0.5,16.505666666666666,8.094666666666667,1496,1,3
covonly,Lena,stefan,shuffle,10.0,catboost_lo,0.75,16.716666666666665,8.51,1496,1,3
covonly,Lena,stefan,shuffle,10.0,catboost_lo,1.0,16.937,8.925333333333333,1496,1,3
covonly,Lena,stefan,shuffle,10.0,mlp,0.0,16.114,7.264,1496,1,3
covonly,Lena,stefan,shuffle,10.0,mlp,0.25,16.251333333333335,7.608333333333333,1496,1,3
covonly,Lena,stefan,shuffle,10.0,mlp,0.5,16.397333333333332,7.9526666666666666,1496,1,3
covonly,Lena,stefan,shuffle,10.0,mlp,0.75,16.551666666666666,8.296666666666667,1496,1,3
covonly,Lena,stefan,shuffle,10.0,mlp,1.0,16.713333333333335,8.640666666666666,1496,1,3
covonly,Lena,stefan,shuffle,10.0,ridge,0.0,16.114,7.264,1496,1,3
covonly,Lena,stefan,shuffle,10.0,ridge,0.25,16.479,8.011000000000001,1496,1,3
covonly,Lena,stefan,shuffle,10.0,ridge,0.5,16.881666666666664,8.757333333333333,1496,1,3
covonly,Lena,stefan,shuffle,10.0,ridge,0.75,17.319666666666667,9.504333333333333,1496,1,3
covonly,Lena,stefan,shuffle,10.0,ridge,1.0,17.790000000000003,10.250666666666667,1496,1,3
covonly,Lena,stefan,stefan,10.0,catboost_lo,0.0,16.114,7.264,1496,1,3
covonly,Lena,stefan,stefan,10.0,catboost_lo,0.25,16.146666666666665,7.425666666666667,1496,1,3
covonly,Lena,stefan,stefan,10.0,catboost_lo,0.5,16.195,7.587,1496,1,3
covonly,Lena,stefan,stefan,10.0,catboost_lo,0.75,16.259333333333334,7.748666666666668,1496,1,3
covonly,Lena,stefan,stefan,10.0,catboost_lo,1.0,16.339333333333332,7.910333333333334,1496,1,3
covonly,Lena,stefan,stefan,10.0,mlp,0.0,16.114,7.264,1496,1,3
covonly,Lena,stefan,stefan,10.0,mlp,0.25,16.118,7.2860000000000005,1496,1,3
covonly,Lena,stefan,stefan,10.0,mlp,0.5,16.122666666666664,7.307666666666666,1496,1,3
covonly,Lena,stefan,stefan,10.0,mlp,0.75,16.127333333333336,7.3293333333333335,1496,1,3
covonly,Lena,stefan,stefan,10.0,mlp,1.0,16.13266666666667,7.351,1496,1,3
covonly,Lena,stefan,stefan,10.0,ridge,0.0,16.114,7.264,1496,1,3
covonly,Lena,stefan,stefan,10.0,ridge,0.25,16.28233333333333,7.57,1496,1,3
covonly,Lena,stefan,stefan,10.0,ridge,0.5,16.459666666666667,7.875666666666667,1496,1,3
covonly,Lena,stefan,stefan,10.0,ridge,0.75,16.646333333333335,8.181333333333333,1496,1,3
covonly,Lena,stefan,stefan,10.0,ridge,1.0,16.842333333333332,8.487,1496,1,3
covonly,Lena,stefan,tddlin,10.0,catboost_lo,0.0,16.114,7.264,1496,1,3
covonly,Lena,stefan,tddlin,10.0,catboost_lo,0.25,16.133333333333333,7.388000000000001,1496,1,3
covonly,Lena,stefan,tddlin,10.0,catboost_lo,0.5,16.16933333333333,7.511666666666667,1496,1,3
covonly,Lena,stefan,tddlin,10.0,catboost_lo,0.75,16.223666666666666,7.635333333333333,1496,1,3
covonly,Lena,stefan,tddlin,10.0,catboost_lo,1.0,16.295333333333335,7.759666666666667,1496,1,3
covonly,Lena,stefan,tddlin,10.0,mlp,0.0,16.114,7.264,1496,1,3
covonly,Lena,stefan,tddlin,10.0,mlp,0.25,16.116,7.305,1496,1,3
covonly,Lena,stefan,tddlin,10.0,mlp,0.5,16.118666666666666,7.346333333333334,1496,1,3
covonly,Lena,stefan,tddlin,10.0,mlp,0.75,16.122666666666664,7.3870000000000005,1496,1,3
covonly,Lena,stefan,tddlin,10.0,mlp,1.0,16.12666666666667,7.428,1496,1,3
covonly,Lena,stefan,tddlin,10.0,ridge,0.0,16.114,7.264,1496,1,3
covonly,Lena,stefan,tddlin,10.0,ridge,0.25,16.309,7.635666666666666,1496,1,3
covonly,Lena,stefan,tddlin,10.0,ridge,0.5,16.517,8.007666666666667,1496,1,3
covonly,Lena,stefan,tddlin,10.0,ridge,0.75,16.737333333333336,8.379333333333333,1496,1,3
covonly,Lena,stefan,tddlin,10.0,ridge,1.0,16.970666666666666,8.751,1496,1,3
covonly,Lena,stefan_cci,cci,10.0,catboost_lo,0.0,14.568,0.124,1496,1,3
covonly,Lena,stefan_cci,cci,10.0,catboost_lo,0.25,14.649000000000001,-1.327,1496,1,3
covonly,Lena,stefan_cci,cci,10.0,catboost_lo,0.5,14.954999999999998,-2.778,1496,1,3
covonly,Lena,stefan_cci,cci,10.0,catboost_lo,0.75,15.472999999999999,-4.228666666666666,1496,1,3
covonly,Lena,stefan_cci,cci,10.0,catboost_lo,1.0,16.182,-5.68,1496,1,3
covonly,Lena,stefan_cci,cci,10.0,mlp,0.0,14.568,0.124,1496,1,3
covonly,Lena,stefan_cci,cci,10.0,mlp,0.25,14.717999999999998,-1.7446666666666666,1496,1,3
covonly,Lena,stefan_cci,cci,10.0,mlp,0.5,15.107666666666667,-3.6133333333333333,1496,1,3
covonly,Lena,stefan_cci,cci,10.0,mlp,0.75,15.719999999999999,-5.482,1496,1,3
covonly,Lena,stefan_cci,cci,10.0,mlp,1.0,16.53,-7.350333333333334,1496,1,3
covonly,Lena,stefan_cci,cci,10.0,ridge,0.0,14.568,0.124,1496,1,3
covonly,Lena,stefan_cci,cci,10.0,ridge,0.25,14.720666666666666,-1.1493333333333333,1496,1,3
covonly,Lena,stefan_cci,cci,10.0,ridge,0.5,15.003666666666666,-2.4226666666666667,1496,1,3
covonly,Lena,stefan_cci,cci,10.0,ridge,0.75,15.409,-3.696,1496,1,3
covonly,Lena,stefan_cci,cci,10.0,ridge,1.0,15.927333333333332,-4.969666666666666,1496,1,3
covonly,Lena,stefan_cci,const,10.0,catboost_lo,0.0,14.568,0.124,1496,1,3
covonly,Lena,stefan_cci,const,10.0,catboost_lo,0.25,14.746333333333334,2.6153333333333335,1496,1,3
covonly,Lena,stefan_cci,const,10.0,catboost_lo,0.5,15.341999999999999,5.1066666666666665,1496,1,3
covonly,Lena,stefan_cci,const,10.0,catboost_lo,0.75,16.308666666666667,7.597666666666666,1496,1,3
covonly,Lena,stefan_cci,const,10.0,catboost_lo,1.0,17.585,10.088666666666667,1496,1,3
covonly,Lena,stefan_cci,const,10.0,mlp,0.0,14.568,0.124,1496,1,3
covonly,Lena,stefan_cci,const,10.0,mlp,0.25,14.788666666666666,2.8736666666666664,1496,1,3
covonly,Lena,stefan_cci,const,10.0,mlp,0.5,15.512333333333332,5.623,1496,1,3
covonly,Lena,stefan_cci,const,10.0,mlp,0.75,16.673666666666666,8.372333333333334,1496,1,3
covonly,Lena,stefan_cci,const,10.0,mlp,1.0,18.188666666666666,11.122,1496,1,3
covonly,Lena,stefan_cci,const,10.0,ridge,0.0,14.568,0.124,1496,1,3
covonly,Lena,stefan_cci,const,10.0,ridge,0.25,14.869333333333335,3.094666666666667,1496,1,3
covonly,Lena,stefan_cci,const,10.0,ridge,0.5,15.747,6.065,1496,1,3
covonly,Lena,stefan_cci,const,10.0,ridge,0.75,17.112333333333336,9.035666666666666,1496,1,3
covonly,Lena,stefan_cci,const,10.0,ridge,1.0,18.86,12.006333333333332,1496,1,3
covonly,Lena,stefan_cci,none,0.0,catboost_lo,0.0,14.568,0.124,1496,1,3
covonly,Lena,stefan_cci,none,0.0,catboost_lo,0.25,15.066666666666668,3.4683333333333333,1496,1,3
covonly,Lena,stefan_cci,none,0.0,catboost_lo,0.5,16.297666666666668,6.812,1496,1,3
covonly,Lena,stefan_cci,none,0.0,catboost_lo,0.75,18.110666666666667,10.156333333333334,1496,1,3
covonly,Lena,stefan_cci,none,0.0,catboost_lo,1.0,20.34866666666667,13.5,1496,1,3
covonly,Lena,stefan_cci,none,0.0,mlp,0.0,14.568,0.124,1496,1,3
covonly,Lena,stefan_cci,none,0.0,mlp,0.25,14.583666666666668,1.9596666666666664,1496,1,3
covonly,Lena,stefan_cci,none,0.0,mlp,0.5,15.107,3.796,1496,1,3
covonly,Lena,stefan_cci,none,0.0,mlp,0.75,16.069999999999997,5.632000000000001,1496,1,3
covonly,Lena,stefan_cci,none,0.0,mlp,1.0,17.386,7.467666666666666,1496,1,3
covonly,Lena,stefan_cci,none,0.0,ridge,0.0,14.568,0.124,1496,1,3
covonly,Lena,stefan_cci,none,0.0,ridge,0.25,15.324,-0.247,1496,1,3
covonly,Lena,stefan_cci,none,0.0,ridge,0.5,16.372,-0.619,1496,1,3
covonly,Lena,stefan_cci,none,0.0,ridge,0.75,17.66,-0.9899999999999999,1496,1,3
covonly,Lena,stefan_cci,none,0.0,ridge,1.0,19.139,-1.361,1496,1,3
covonly,Lena,stefan_cci,shuffle,10.0,catboost_lo,0.0,14.568,0.124,1496,1,3
covonly,Lena,stefan_cci,shuffle,10.0,catboost_lo,0.25,14.680666666666667,2.1983333333333333,1496,1,3
covonly,Lena,stefan_cci,shuffle,10.0,catboost_lo,0.5,15.089333333333334,4.271999999999999,1496,1,3
covonly,Lena,stefan_cci,shuffle,10.0,catboost_lo,0.75,15.770000000000001,6.346333333333334,1496,1,3
covonly,Lena,stefan_cci,shuffle,10.0,catboost_lo,1.0,16.691,8.420666666666667,1496,1,3
covonly,Lena,stefan_cci,shuffle,10.0,mlp,0.0,14.568,0.124,1496,1,3
covonly,Lena,stefan_cci,shuffle,10.0,mlp,0.25,14.696666666666667,2.4236666666666666,1496,1,3
covonly,Lena,stefan_cci,shuffle,10.0,mlp,0.5,15.19,4.724,1496,1,3
covonly,Lena,stefan_cci,shuffle,10.0,mlp,0.75,16.012999999999998,7.023333333333333,1496,1,3
covonly,Lena,stefan_cci,shuffle,10.0,mlp,1.0,17.119333333333334,9.323,1496,1,3
covonly,Lena,stefan_cci,shuffle,10.0,ridge,0.0,14.568,0.124,1496,1,3
covonly,Lena,stefan_cci,shuffle,10.0,ridge,0.25,14.783666666666667,2.659333333333333,1496,1,3
covonly,Lena,stefan_cci,shuffle,10.0,ridge,0.5,15.43,5.194333333333334,1496,1,3
covonly,Lena,stefan_cci,shuffle,10.0,ridge,0.75,16.456666666666667,7.729333333333333,1496,1,3
covonly,Lena,stefan_cci,shuffle,10.0,ridge,1.0,17.797666666666668,10.264000000000001,1496,1,3
covonly,Lena,stefan_cci,stefan,10.0,catboost_lo,0.0,14.568,0.124,1496,1,3
covonly,Lena,stefan_cci,stefan,10.0,catboost_lo,0.25,14.691666666666668,2.1253333333333333,1496,1,3
covonly,Lena,stefan_cci,stefan,10.0,catboost_lo,0.5,15.088666666666667,4.126666666666666,1496,1,3
covonly,Lena,stefan_cci,stefan,10.0,catboost_lo,0.75,15.738333333333335,6.128,1496,1,3
covonly,Lena,stefan_cci,stefan,10.0,catboost_lo,1.0,16.610333333333333,8.129,1496,1,3
covonly,Lena,stefan_cci,stefan,10.0,mlp,0.0,14.568,0.124,1496,1,3
covonly,Lena,stefan_cci,stefan,10.0,mlp,0.25,14.664666666666667,2.057,1496,1,3
covonly,Lena,stefan_cci,stefan,10.0,mlp,0.5,15.020000000000001,3.9903333333333335,1496,1,3
covonly,Lena,stefan_cci,stefan,10.0,mlp,0.75,15.616,5.923333333333333,1496,1,3
covonly,Lena,stefan_cci,stefan,10.0,mlp,1.0,16.427333333333333,7.856999999999999,1496,1,3
covonly,Lena,stefan_cci,stefan,10.0,ridge,0.0,14.568,0.124,1496,1,3
covonly,Lena,stefan_cci,stefan,10.0,ridge,0.25,14.716,2.218,1496,1,3
covonly,Lena,stefan_cci,stefan,10.0,ridge,0.5,15.164000000000001,4.312666666666666,1496,1,3
covonly,Lena,stefan_cci,stefan,10.0,ridge,0.75,15.886333333333333,6.406666666666666,1496,1,3
covonly,Lena,stefan_cci,stefan,10.0,ridge,1.0,16.847666666666665,8.501333333333333,1496,1,3
covonly,Lena,stefan_cci,tddlin,10.0,catboost_lo,0.0,14.568,0.124,1496,1,3
covonly,Lena,stefan_cci,tddlin,10.0,catboost_lo,0.25,14.690666666666667,2.1173333333333333,1496,1,3
covonly,Lena,stefan_cci,tddlin,10.0,catboost_lo,0.5,15.084666666666665,4.1113333333333335,1496,1,3
covonly,Lena,stefan_cci,tddlin,10.0,catboost_lo,0.75,15.730333333333334,6.104666666666667,1496,1,3
covonly,Lena,stefan_cci,tddlin,10.0,catboost_lo,1.0,16.598,8.098333333333333,1496,1,3
covonly,Lena,stefan_cci,tddlin,10.0,mlp,0.0,14.568,0.124,1496,1,3
covonly,Lena,stefan_cci,tddlin,10.0,mlp,0.25,14.671666666666667,2.1010000000000004,1496,1,3
covonly,Lena,stefan_cci,tddlin,10.0,mlp,0.5,15.046,4.078333333333333,1496,1,3
covonly,Lena,stefan_cci,tddlin,10.0,mlp,0.75,15.671000000000001,6.055,1496,1,3
covonly,Lena,stefan_cci,tddlin,10.0,mlp,1.0,16.517666666666667,8.032333333333334,1496,1,3
covonly,Lena,stefan_cci,tddlin,10.0,ridge,0.0,14.568,0.124,1496,1,3
covonly,Lena,stefan_cci,tddlin,10.0,ridge,0.25,14.723666666666666,2.284666666666667,1496,1,3
covonly,Lena,stefan_cci,tddlin,10.0,ridge,0.5,15.198666666666666,4.445333333333333,1496,1,3
covonly,Lena,stefan_cci,tddlin,10.0,ridge,0.75,15.962666666666665,6.605666666666667,1496,1,3
covonly,Lena,stefan_cci,tddlin,10.0,ridge,1.0,16.977333333333334,8.766333333333334,1496,1,3
covonly,Lena,stefan_soil,cci,10.0,catboost_lo,0.0,15.270000000000001,5.980999999999999,1496,1,3
covonly,Lena,stefan_soil,cci,10.0,catboost_lo,0.25,14.295333333333334,2.3843333333333336,1496,1,3
covonly,Lena,stefan_soil,cci,10.0,catboost_lo,0.5,14.221666666666666,-1.2123333333333333,1496,1,3
covonly,Lena,stefan_soil,cci,10.0,catboost_lo,0.75,15.063,-4.809,1496,1,3
covonly,Lena,stefan_soil,cci,10.0,catboost_lo,1.0,16.681,-8.405333333333333,1496,1,3
covonly,Lena,stefan_soil,cci,10.0,mlp,0.0,15.270000000000001,5.980999999999999,1496,1,3
covonly,Lena,stefan_soil,cci,10.0,mlp,0.25,14.310333333333332,2.5066666666666664,1496,1,3
covonly,Lena,stefan_soil,cci,10.0,mlp,0.5,14.198,-0.9676666666666667,1496,1,3
covonly,Lena,stefan_soil,cci,10.0,mlp,0.75,14.953000000000001,-4.442333333333333,1496,1,3
covonly,Lena,stefan_soil,cci,10.0,mlp,1.0,16.45566666666667,-7.916666666666667,1496,1,3
covonly,Lena,stefan_soil,cci,10.0,ridge,0.0,15.270000000000001,5.980999999999999,1496,1,3
covonly,Lena,stefan_soil,cci,10.0,ridge,0.25,14.472999999999999,2.9293333333333336,1496,1,3
covonly,Lena,stefan_soil,cci,10.0,ridge,0.5,14.347,-0.12266666666666666,1496,1,3
covonly,Lena,stefan_soil,cci,10.0,ridge,0.75,14.909333333333334,-3.1746666666666665,1496,1,3
covonly,Lena,stefan_soil,cci,10.0,ridge,1.0,16.087333333333333,-6.226,1496,1,3
covonly,Lena,stefan_soil,const,10.0,catboost_lo,0.0,15.270000000000001,5.980999999999999,1496,1,3
covonly,Lena,stefan_soil,const,10.0,catboost_lo,0.25,15.664666666666667,6.904333333333334,1496,1,3
covonly,Lena,stefan_soil,const,10.0,catboost_lo,0.5,16.104,7.828,1496,1,3
covonly,Lena,stefan_soil,const,10.0,catboost_lo,0.75,16.583333333333332,8.751333333333333,1496,1,3
covonly,Lena,stefan_soil,const,10.0,catboost_lo,1.0,17.101333333333333,9.674999999999999,1496,1,3
covonly,Lena,stefan_soil,const,10.0,mlp,0.0,15.270000000000001,5.980999999999999,1496,1,3
covonly,Lena,stefan_soil,const,10.0,mlp,0.25,15.719,7.032666666666667,1496,1,3
covonly,Lena,stefan_soil,const,10.0,mlp,0.5,16.224333333333334,8.084333333333333,1496,1,3
covonly,Lena,stefan_soil,const,10.0,mlp,0.75,16.781666666666666,9.136000000000001,1496,1,3
covonly,Lena,stefan_soil,const,10.0,mlp,1.0,17.385666666666665,10.187666666666667,1496,1,3
covonly,Lena,stefan_soil,const,10.0,ridge,0.0,15.270000000000001,5.980999999999999,1496,1,3
covonly,Lena,stefan_soil,const,10.0,ridge,0.25,15.814666666666668,7.1673333333333344,1496,1,3
covonly,Lena,stefan_soil,const,10.0,ridge,0.5,16.43466666666667,8.354000000000001,1496,1,3
covonly,Lena,stefan_soil,const,10.0,ridge,0.75,17.121666666666666,9.540666666666667,1496,1,3
covonly,Lena,stefan_soil,const,10.0,ridge,1.0,17.868,10.727333333333334,1496,1,3
covonly,Lena,stefan_soil,none,0.0,catboost_lo,0.0,15.270000000000001,5.980999999999999,1496,1,3
covonly,Lena,stefan_soil,none,0.0,catboost_lo,0.25,15.773666666666665,7.149333333333334,1496,1,3
covonly,Lena,stefan_soil,none,0.0,catboost_lo,0.5,16.36733333333333,8.317666666666666,1496,1,3
covonly,Lena,stefan_soil,none,0.0,catboost_lo,0.75,17.043000000000003,9.485999999999999,1496,1,3
covonly,Lena,stefan_soil,none,0.0,catboost_lo,1.0,17.790333333333333,10.654333333333334,1496,1,3
covonly,Lena,stefan_soil,none,0.0,mlp,0.0,15.270000000000001,5.980999999999999,1496,1,3
covonly,Lena,stefan_soil,none,0.0,mlp,0.25,15.996666666666664,7.376,1496,1,3
covonly,Lena,stefan_soil,none,0.0,mlp,0.5,16.94633333333333,8.771333333333333,1496,1,3
covonly,Lena,stefan_soil,none,0.0,mlp,0.75,18.080333333333332,10.166666666666666,1496,1,3
covonly,Lena,stefan_soil,none,0.0,mlp,1.0,19.363333333333333,11.561666666666667,1496,1,3
covonly,Lena,stefan_soil,none,0.0,ridge,0.0,15.270000000000001,5.980999999999999,1496,1,3
covonly,Lena,stefan_soil,none,0.0,ridge,0.25,15.339,3.986,1496,1,3
covonly,Lena,stefan_soil,none,0.0,ridge,0.5,15.99,1.99,1496,1,3
covonly,Lena,stefan_soil,none,0.0,ridge,0.75,17.157,-0.005,1496,1,3
covonly,Lena,stefan_soil,none,0.0,ridge,1.0,18.744,-2.0,1496,1,3
covonly,Lena,stefan_soil,shuffle,10.0,catboost_lo,0.0,15.270000000000001,5.980999999999999,1496,1,3
covonly,Lena,stefan_soil,shuffle,10.0,catboost_lo,0.25,15.464333333333334,6.471333333333334,1496,1,3
covonly,Lena,stefan_soil,shuffle,10.0,catboost_lo,0.5,15.673,6.961666666666666,1496,1,3
covonly,Lena,stefan_soil,shuffle,10.0,catboost_lo,0.75,15.895666666666665,7.452000000000001,1496,1,3
covonly,Lena,stefan_soil,shuffle,10.0,catboost_lo,1.0,16.131666666666664,7.942333333333333,1496,1,3
