proto,target,family,anchor,pseudo,resid,r,lam,rmse,bias,sd,n,nseed,name
half,Canada,anchored,stefan,stefan,ridge,5.0,0.25,31.256,-8.408333333333333,0.0010000000000021103,371,3,Stefan 앵커 + 선형 잔차(λ=0.25) · Stefan 증강(r=5)
half,Canada,anchored,stefan,stefan,ridge,5.0,0.5,31.228333333333335,-8.310333333333334,0.001527525231650131,371,3,Stefan 앵커 + 선형 잔차(λ=0.5) · Stefan 증강(r=5)
half,Canada,anchored,stefan,stefan,ridge,5.0,0.75,31.206333333333333,-8.211666666666666,0.00251661147842313,371,3,Stefan 앵커 + 선형 잔차(λ=0.75) · Stefan 증강(r=5)
half,Canada,anchored,stefan,stefan,ridge,5.0,1.0,31.189000000000004,-8.113333333333333,0.003605551275464947,371,3,Stefan 앵커 + 선형 잔차(λ=1) · Stefan 증강(r=5)
half,Canada,anchored,stefan,stefan,ridge,10.0,0.0,31.289,-8.507,0.0,371,3,Stefan 앵커 + 선형 잔차(λ=0) · Stefan 증강(r=10)
half,Canada,anchored,stefan,stefan,ridge,10.0,0.25,31.253,-8.433666666666667,0.00173205080756843,371,3,Stefan 앵커 + 선형 잔차(λ=0.25) · Stefan 증강(r=10)
half,Canada,anchored,stefan,stefan,ridge,10.0,0.5,31.221333333333334,-8.360999999999999,0.0037859388972016424,371,3,Stefan 앵커 + 선형 잔차(λ=0.5) · Stefan 증강(r=10)
half,Canada,anchored,stefan,stefan,ridge,10.0,0.75,31.194,-8.288333333333334,0.00529150262213162,371,3,Stefan 앵커 + 선형 잔차(λ=0.75) · Stefan 증강(r=10)
half,Canada,anchored,stefan,stefan,ridge,10.0,1.0,31.170333333333332,-8.215333333333334,0.0073711147958316035,371,3,Stefan 앵커 + 선형 잔차(λ=1) · Stefan 증강(r=10)
half,Canada,anchored,stefan,stefan_cci,catboost,0.5,0.0,31.289,-8.507,0.0,371,3,Stefan 앵커 + 부스팅 잔차(λ=0) · Stefan+위성 증강(r=0.5)
half,Canada,anchored,stefan,stefan_cci,catboost,0.5,0.25,30.33566666666667,-6.883,0.037072002014099034,371,3,Stefan 앵커 + 부스팅 잔차(λ=0.25) · Stefan+위성 증강(r=0.5)
half,Canada,anchored,stefan,stefan_cci,catboost,0.5,0.5,29.620666666666665,-5.259333333333333,0.06726316475853078,371,3,Stefan 앵커 + 부스팅 잔차(λ=0.5) · Stefan+위성 증강(r=0.5)
half,Canada,anchored,stefan,stefan_cci,catboost,0.5,0.75,29.162000000000003,-3.636333333333333,0.09305374790947381,371,3,Stefan 앵커 + 부스팅 잔차(λ=0.75) · Stefan+위성 증강(r=0.5)
half,Canada,anchored,stefan,stefan_cci,catboost,0.5,1.0,28.971333333333334,-2.0123333333333333,0.1186437243739976,371,3,Stefan 앵커 + 부스팅 잔차(λ=1) · Stefan+위성 증강(r=0.5)
half,Canada,anchored,stefan,stefan_cci,catboost,1.0,0.0,31.289,-8.507,0.0,371,3,Stefan 앵커 + 부스팅 잔차(λ=0) · Stefan+위성 증강(r=1)
half,Canada,anchored,stefan,stefan_cci,catboost,1.0,0.25,30.605,-7.116333333333333,0.03179622619116955,371,3,Stefan 앵커 + 부스팅 잔차(λ=0.25) · Stefan+위성 증강(r=1)
half,Canada,anchored,stefan,stefan_cci,catboost,1.0,0.5,30.139,-5.726333333333334,0.050269274910227944,371,3,Stefan 앵커 + 부스팅 잔차(λ=0.5) · Stefan+위성 증강(r=1)
half,Canada,anchored,stefan,stefan_cci,catboost,1.0,0.75,29.900000000000002,-4.336333333333333,0.059774576535513754,371,3,Stefan 앵커 + 부스팅 잔차(λ=0.75) · Stefan+위성 증강(r=1)
half,Canada,anchored,stefan,stefan_cci,catboost,1.0,1.0,29.893666666666665,-2.9466666666666668,0.07652668379940061,371,3,Stefan 앵커 + 부스팅 잔차(λ=1) · Stefan+위성 증강(r=1)
half,Canada,anchored,stefan,stefan_cci,catboost,2.0,0.0,31.289,-8.507,0.0,371,3,Stefan 앵커 + 부스팅 잔차(λ=0) · Stefan+위성 증강(r=2)
half,Canada,anchored,stefan,stefan_cci,catboost,2.0,0.25,30.637,-7.062333333333332,0.0805170789336027,371,3,Stefan 앵커 + 부스팅 잔차(λ=0.25) · Stefan+위성 증강(r=2)
half,Canada,anchored,stefan,stefan_cci,catboost,2.0,0.5,30.207666666666668,-5.617999999999999,0.15036067748361828,371,3,Stefan 앵커 + 부스팅 잔차(λ=0.5) · Stefan+위성 증강(r=2)
half,Canada,anchored,stefan,stefan_cci,catboost,2.0,0.75,30.010666666666665,-4.173666666666667,0.20847142090304152,371,3,Stefan 앵커 + 부스팅 잔차(λ=0.75) · Stefan+위성 증강(r=2)
half,Canada,anchored,stefan,stefan_cci,catboost,2.0,1.0,30.050333333333338,-2.7293333333333334,0.25408331966764997,371,3,Stefan 앵커 + 부스팅 잔차(λ=1) · Stefan+위성 증강(r=2)
half,Canada,anchored,stefan,stefan_cci,catboost,5.0,0.0,31.289,-8.507,0.0,371,3,Stefan 앵커 + 부스팅 잔차(λ=0) · Stefan+위성 증강(r=5)
half,Canada,anchored,stefan,stefan_cci,catboost,5.0,0.25,30.481666666666666,-7.027666666666666,0.07085431061927948,371,3,Stefan 앵커 + 부스팅 잔차(λ=0.25) · Stefan+위성 증강(r=5)
half,Canada,anchored,stefan,stefan_cci,catboost,5.0,0.5,29.912666666666667,-5.548000000000001,0.12846140795325664,371,3,Stefan 앵커 + 부스팅 잔차(λ=0.5) · Stefan+위성 증강(r=5)
half,Canada,anchored,stefan,stefan_cci,catboost,5.0,0.75,29.594666666666665,-4.069,0.1719137380587527,371,3,Stefan 앵커 + 부스팅 잔차(λ=0.75) · Stefan+위성 증강(r=5)
half,Canada,anchored,stefan,stefan_cci,catboost,5.0,1.0,29.536333333333335,-2.5896666666666666,0.2013214676415137,371,3,Stefan 앵커 + 부스팅 잔차(λ=1) · Stefan+위성 증강(r=5)
half,Canada,anchored,stefan,stefan_cci,catboost,10.0,0.0,31.289,-8.507,0.0,371,3,Stefan 앵커 + 부스팅 잔차(λ=0) · Stefan+위성 증강(r=10)
half,Canada,anchored,stefan,stefan_cci,catboost,10.0,0.25,30.545666666666666,-7.115666666666667,0.042899106439799224,371,3,Stefan 앵커 + 부스팅 잔차(λ=0.25) · Stefan+위성 증강(r=10)
half,Canada,anchored,stefan,stefan_cci,catboost,10.0,0.5,30.025000000000002,-5.7253333333333325,0.07544534445544077,371,3,Stefan 앵커 + 부스팅 잔차(λ=0.5) · Stefan+위성 증강(r=10)
half,Canada,anchored,stefan,stefan_cci,catboost,10.0,0.75,29.738333333333333,-4.334666666666666,0.09968115836672982,371,3,Stefan 앵커 + 부스팅 잔차(λ=0.75) · Stefan+위성 증강(r=10)
half,Canada,anchored,stefan,stefan_cci,catboost,10.0,1.0,29.693,-2.9443333333333332,0.11452947218947579,371,3,Stefan 앵커 + 부스팅 잔차(λ=1) · Stefan+위성 증강(r=10)
half,Canada,anchored,stefan,stefan_cci,mlp,5.0,0.0,31.289,-8.507,0.0,371,3,Stefan 앵커 + 다층퍼셉트론 잔차(λ=0) · Stefan+위성 증강(r=5)
half,Canada,anchored,stefan,stefan_cci,mlp,5.0,0.25,48.22933333333333,-7.899333333333334,31.562027839372636,371,3,Stefan 앵커 + 다층퍼셉트론 잔차(λ=0.25) · Stefan+위성 증강(r=5)
half,Canada,anchored,stefan,stefan_cci,mlp,5.0,0.5,70.16466666666666,-7.2923333333333344,70.77157121566069,371,3,Stefan 앵커 + 다층퍼셉트론 잔차(λ=0.5) · Stefan+위성 증강(r=5)
half,Canada,anchored,stefan,stefan_cci,mlp,5.0,0.75,93.027,-6.684666666666666,110.50358735805821,371,3,Stefan 앵커 + 다층퍼셉트론 잔차(λ=0.75) · Stefan+위성 증강(r=5)
half,Canada,anchored,stefan,stefan_cci,mlp,5.0,1.0,116.46,-6.0776666666666666,150.12614846521575,371,3,Stefan 앵커 + 다층퍼셉트론 잔차(λ=1) · Stefan+위성 증강(r=5)
half,Canada,anchored,stefan,stefan_cci,mlp,10.0,0.0,31.289,-8.507,0.0,371,3,Stefan 앵커 + 다층퍼셉트론 잔차(λ=0) · Stefan+위성 증강(r=10)
half,Canada,anchored,stefan,stefan_cci,mlp,10.0,0.25,30.42233333333333,-6.485333333333333,0.13996547193266531,371,3,Stefan 앵커 + 다층퍼셉트론 잔차(λ=0.25) · Stefan+위성 증강(r=10)
half,Canada,anchored,stefan,stefan_cci,mlp,10.0,0.5,29.951666666666664,-4.4639999999999995,0.25155980071015566,371,3,Stefan 앵커 + 다층퍼셉트론 잔차(λ=0.5) · Stefan+위성 증강(r=10)
half,Canada,anchored,stefan,stefan_cci,mlp,10.0,0.75,29.895666666666667,-2.443,0.33653578313952315,371,3,Stefan 앵커 + 다층퍼셉트론 잔차(λ=0.75) · Stefan+위성 증강(r=10)
half,Canada,anchored,stefan,stefan_cci,mlp,10.0,1.0,30.256333333333334,-0.4216666666666667,0.40193822079186997,371,3,Stefan 앵커 + 다층퍼셉트론 잔차(λ=1) · Stefan+위성 증강(r=10)
half,Canada,anchored,stefan,stefan_cci,ridge,0.5,0.0,31.289,-8.507,0.0,371,3,Stefan 앵커 + 선형 잔차(λ=0) · Stefan+위성 증강(r=0.5)
half,Canada,anchored,stefan,stefan_cci,ridge,0.5,0.25,30.45266666666667,-6.427,0.009073771725876662,371,3,Stefan 앵커 + 선형 잔차(λ=0.25) · Stefan+위성 증강(r=0.5)
half,Canada,anchored,stefan,stefan_cci,ridge,0.5,0.5,29.905,-4.347666666666666,0.0117898261225506,371,3,Stefan 앵커 + 선형 잔차(λ=0.5) · Stefan+위성 증강(r=0.5)
half,Canada,anchored,stefan,stefan_cci,ridge,0.5,0.75,29.662000000000003,-2.268333333333333,0.0070000000000016395,371,3,Stefan 앵커 + 선형 잔차(λ=0.75) · Stefan+위성 증강(r=0.5)
half,Canada,anchored,stefan,stefan_cci,ridge,0.5,1.0,29.730999999999998,-0.18866666666666668,0.012124355652983077,371,3,Stefan 앵커 + 선형 잔차(λ=1) · Stefan+위성 증강(r=0.5)
half,Canada,anchored,stefan,stefan_cci,ridge,1.0,0.0,31.289,-8.507,0.0,371,3,Stefan 앵커 + 선형 잔차(λ=0) · Stefan+위성 증강(r=1)
half,Canada,anchored,stefan,stefan_cci,ridge,1.0,0.25,30.411,-6.352666666666667,0.006000000000000227,371,3,Stefan 앵커 + 선형 잔차(λ=0.25) · Stefan+위성 증강(r=1)
half,Canada,anchored,stefan,stefan_cci,ridge,1.0,0.5,29.882333333333335,-4.199000000000001,0.00665832811847906,371,3,Stefan 앵커 + 선형 잔차(λ=0.5) · Stefan+위성 증강(r=1)
half,Canada,anchored,stefan,stefan_cci,ridge,1.0,0.75,29.721999999999998,-2.0453333333333332,0.004358898943540193,371,3,Stefan 앵커 + 선형 잔차(λ=0.75) · Stefan+위성 증강(r=1)
half,Canada,anchored,stefan,stefan_cci,ridge,1.0,1.0,29.93466666666667,0.10833333333333332,0.013650396819628308,371,3,Stefan 앵커 + 선형 잔차(λ=1) · Stefan+위성 증강(r=1)
half,Canada,anchored,stefan,stefan_cci,ridge,2.0,0.0,31.289,-8.507,0.0,371,3,Stefan 앵커 + 선형 잔차(λ=0) · Stefan+위성 증강(r=2)
half,Canada,anchored,stefan,stefan_cci,ridge,2.0,0.25,30.383333333333336,-6.299333333333333,0.0023094010767569667,371,3,Stefan 앵커 + 선형 잔차(λ=0.25) · Stefan+위성 증강(r=2)
half,Canada,anchored,stefan,stefan_cci,ridge,2.0,0.5,29.878666666666664,-4.092333333333333,0.002081665999467041,371,3,Stefan 앵커 + 선형 잔차(λ=0.5) · Stefan+위성 증강(r=2)
half,Canada,anchored,stefan,stefan_cci,ridge,2.0,0.75,29.79433333333333,-1.8853333333333333,0.0015275252316519722,371,3,Stefan 앵커 + 선형 잔차(λ=0.75) · Stefan+위성 증강(r=2)
half,Canada,anchored,stefan,stefan_cci,ridge,2.0,1.0,30.134333333333334,0.32166666666666666,0.007234178138069746,371,3,Stefan 앵커 + 선형 잔차(λ=1) · Stefan+위성 증강(r=2)
half,Canada,anchored,stefan,stefan_cci,ridge,5.0,0.0,31.289,-8.507,0.0,371,3,Stefan 앵커 + 선형 잔차(λ=0) · Stefan+위성 증강(r=5)
half,Canada,anchored,stefan,stefan_cci,ridge,5.0,0.25,30.336,-6.214666666666666,0.0010000000000012221,371,3,Stefan 앵커 + 선형 잔차(λ=0.25) · Stefan+위성 증강(r=5)
half,Canada,anchored,stefan,stefan_cci,ridge,5.0,0.5,29.84566666666667,-3.922333333333333,0.0011547005383806628,371,3,Stefan 앵커 + 선형 잔차(λ=0.5) · Stefan+위성 증강(r=5)
half,Canada,anchored,stefan,stefan_cci,ridge,5.0,0.75,29.840666666666664,-1.6303333333333334,0.0020816659994678235,371,3,Stefan 앵커 + 선형 잔차(λ=0.75) · Stefan+위성 증강(r=5)
half,Canada,anchored,stefan,stefan_cci,ridge,5.0,1.0,30.320666666666668,0.6616666666666667,0.002516611478423953,371,3,Stefan 앵커 + 선형 잔차(λ=1) · Stefan+위성 증강(r=5)
half,Canada,anchored,stefan,stefan_cci,ridge,10.0,0.0,31.289,-8.507,0.0,371,3,Stefan 앵커 + 선형 잔차(λ=0) · Stefan+위성 증강(r=10)
half,Canada,anchored,stefan,stefan_cci,ridge,10.0,0.25,30.304666666666666,-6.155,0.0015275252316530382,371,3,Stefan 앵커 + 선형 잔차(λ=0.25) · Stefan+위성 증강(r=10)
half,Canada,anchored,stefan,stefan_cci,ridge,10.0,0.5,29.820333333333334,-3.8033333333333332,0.0020816659994652635,371,3,Stefan 앵커 + 선형 잔차(λ=0.5) · Stefan+위성 증강(r=10)
half,Canada,anchored,stefan,stefan_cci,ridge,10.0,0.75,29.858999999999998,-1.452,0.0026457513110626205,371,3,Stefan 앵커 + 선형 잔차(λ=0.75) · Stefan+위성 증강(r=10)
half,Canada,anchored,stefan,stefan_cci,ridge,10.0,1.0,30.419666666666668,0.8996666666666666,0.004932882862315344,371,3,Stefan 앵커 + 선형 잔차(λ=1) · Stefan+위성 증강(r=10)
half,Canada,anchored,stefan_cci,cci,catboost,0.5,0.0,28.786999999999995,1.12,0.0,371,3,Stefan+위성제품 앵커 + 부스팅 잔차(λ=0) · 위성제품 증강(r=0.5)
half,Canada,anchored,stefan_cci,cci,catboost,0.5,0.25,29.116666666666664,2.547,0.07579797710581192,371,3,Stefan+위성제품 앵커 + 부스팅 잔차(λ=0.25) · 위성제품 증강(r=0.5)
half,Canada,anchored,stefan_cci,cci,catboost,0.5,0.5,29.683666666666667,3.9743333333333335,0.12460470831125971,371,3,Stefan+위성제품 앵커 + 부스팅 잔차(λ=0.5) · 위성제품 증강(r=0.5)
half,Canada,anchored,stefan_cci,cci,catboost,0.5,0.75,30.473666666666663,5.402,0.1535263278181751,371,3,Stefan+위성제품 앵커 + 부스팅 잔차(λ=0.75) · 위성제품 증강(r=0.5)
half,Canada,anchored,stefan_cci,cci,catboost,0.5,1.0,31.470333333333333,6.8293333333333335,0.17494665853720567,371,3,Stefan+위성제품 앵커 + 부스팅 잔차(λ=1) · 위성제품 증강(r=0.5)
half,Canada,anchored,stefan_cci,cci,catboost,1.0,0.0,28.786999999999995,1.12,0.0,371,3,Stefan+위성제품 앵커 + 부스팅 잔차(λ=0) · 위성제품 증강(r=1)
half,Canada,anchored,stefan_cci,cci,catboost,1.0,0.25,29.00933333333333,2.6936666666666667,0.04314317249963456,371,3,Stefan+위성제품 앵커 + 부스팅 잔차(λ=0.25) · 위성제품 증강(r=1)
half,Canada,anchored,stefan_cci,cci,catboost,1.0,0.5,29.510333333333335,4.267333333333333,0.10763983153709183,371,3,Stefan+위성제품 앵커 + 부스팅 잔차(λ=0.5) · 위성제품 증강(r=1)
half,Canada,anchored,stefan_cci,cci,catboost,1.0,0.75,30.276666666666667,5.841333333333334,0.2094524607956031,371,3,Stefan+위성제품 앵커 + 부스팅 잔차(λ=0.75) · 위성제품 증강(r=1)
half,Canada,anchored,stefan_cci,cci,catboost,1.0,1.0,31.28833333333333,7.415,0.3476842437231412,371,3,Stefan+위성제품 앵커 + 부스팅 잔차(λ=1) · 위성제품 증강(r=1)
half,Canada,anchored,stefan_cci,cci,catboost,2.0,0.0,28.786999999999995,1.12,0.0,371,3,Stefan+위성제품 앵커 + 부스팅 잔차(λ=0) · 위성제품 증강(r=2)
half,Canada,anchored,stefan_cci,cci,catboost,2.0,0.25,29.07166666666667,3.2006666666666668,0.0176162803489642,371,3,Stefan+위성제품 앵커 + 부스팅 잔차(λ=0.25) · 위성제품 증강(r=2)
half,Canada,anchored,stefan_cci,cci,catboost,2.0,0.5,29.785666666666668,5.281666666666666,0.04673685198356046,371,3,Stefan+위성제품 앵커 + 부스팅 잔차(λ=0.5) · 위성제품 증강(r=2)
half,Canada,anchored,stefan_cci,cci,catboost,2.0,0.75,30.899666666666665,7.362666666666667,0.0860077515886399,371,3,Stefan+위성제품 앵커 + 부스팅 잔차(λ=0.75) · 위성제품 증강(r=2)
half,Canada,anchored,stefan_cci,cci,catboost,2.0,1.0,32.372,9.443666666666667,0.13159027319676628,371,3,Stefan+위성제품 앵커 + 부스팅 잔차(λ=1) · 위성제품 증강(r=2)
half,Canada,anchored,stefan_cci,cci,catboost,5.0,0.0,28.786999999999995,1.12,0.0,371,3,Stefan+위성제품 앵커 + 부스팅 잔차(λ=0) · 위성제품 증강(r=5)
half,Canada,anchored,stefan_cci,cci,catboost,5.0,0.25,29.292,2.908333333333333,0.04267317658670558,371,3,Stefan+위성제품 앵커 + 부스팅 잔차(λ=0.25) · 위성제품 증강(r=5)
half,Canada,anchored,stefan_cci,cci,catboost,5.0,0.5,30.105333333333334,4.697666666666667,0.02379775899813511,371,3,Stefan+위성제품 앵커 + 부스팅 잔차(λ=0.5) · 위성제품 증강(r=5)
half,Canada,anchored,stefan_cci,cci,catboost,5.0,0.75,31.201333333333334,6.4863333333333335,0.057099328659217206,371,3,Stefan+위성제품 앵커 + 부스팅 잔차(λ=0.75) · 위성제품 증강(r=5)
half,Canada,anchored,stefan_cci,cci,catboost,5.0,1.0,32.55233333333334,8.275666666666666,0.18453816226822414,371,3,Stefan+위성제품 앵커 + 부스팅 잔차(λ=1) · 위성제품 증강(r=5)
half,Canada,anchored,stefan_cci,cci,catboost,10.0,0.0,28.786999999999995,1.12,0.0,371,3,Stefan+위성제품 앵커 + 부스팅 잔차(λ=0) · 위성제품 증강(r=10)
half,Canada,anchored,stefan_cci,cci,catboost,10.0,0.25,29.340333333333334,2.826,0.026083200212652168,371,3,Stefan+위성제품 앵커 + 부스팅 잔차(λ=0.25) · 위성제품 증강(r=10)
half,Canada,anchored,stefan_cci,cci,catboost,10.0,0.5,30.183333333333334,4.532,0.03952636251077942,371,3,Stefan+위성제품 앵커 + 부스팅 잔차(λ=0.5) · 위성제품 증강(r=10)
half,Canada,anchored,stefan_cci,cci,catboost,10.0,0.75,31.293000000000003,6.238666666666667,0.04036087214122243,371,3,Stefan+위성제품 앵커 + 부스팅 잔차(λ=0.75) · 위성제품 증강(r=10)
half,Canada,anchored,stefan_cci,cci,catboost,10.0,1.0,32.642,7.945,0.029866369046136675,371,3,Stefan+위성제품 앵커 + 부스팅 잔차(λ=1) · 위성제품 증강(r=10)
half,Canada,anchored,stefan_cci,cci,mlp,5.0,0.0,28.787,1.12,0.0,371,2,Stefan+위성제품 앵커 + 다층퍼셉트론 잔차(λ=0) · 위성제품 증강(r=5)
half,Canada,anchored,stefan_cci,cci,mlp,5.0,0.25,29.515,3.04,0.06081118318204204,371,2,Stefan+위성제품 앵커 + 다층퍼셉트론 잔차(λ=0.25) · 위성제품 증강(r=5)
half,Canada,anchored,stefan_cci,cci,mlp,5.0,0.5,30.6025,4.9605,0.0784888527117085,371,2,Stefan+위성제품 앵커 + 다층퍼셉트론 잔차(λ=0.5) · 위성제품 증강(r=5)
half,Canada,anchored,stefan_cci,cci,mlp,5.0,0.75,32.0125,6.8805,0.05586143571373518,371,2,Stefan+위성제품 앵커 + 다층퍼셉트론 잔차(λ=0.75) · 위성제품 증강(r=5)
half,Canada,anchored,stefan_cci,cci,mlp,5.0,1.0,33.7055,8.800999999999998,0.0007071067811899238,371,2,Stefan+위성제품 앵커 + 다층퍼셉트론 잔차(λ=1) · 위성제품 증강(r=5)
half,Canada,anchored,stefan_cci,cci,mlp,10.0,0.0,28.787,1.12,0.0,371,2,Stefan+위성제품 앵커 + 다층퍼셉트론 잔차(λ=0) · 위성제품 증강(r=10)
half,Canada,anchored,stefan_cci,cci,mlp,10.0,0.25,29.491999999999997,3.295,0.01838477631085135,371,2,Stefan+위성제품 앵커 + 다층퍼셉트론 잔차(λ=0.25) · 위성제품 증강(r=10)
half,Canada,anchored,stefan_cci,cci,mlp,10.0,0.5,30.613,5.4704999999999995,0.07212489168102681,371,2,Stefan+위성제품 앵커 + 다층퍼셉트론 잔차(λ=0.5) · 위성제품 증강(r=10)
half,Canada,anchored,stefan_cci,cci,mlp,10.0,0.75,32.1065,7.646000000000001,0.25667976157071265,371,2,Stefan+위성제품 앵커 + 다층퍼셉트론 잔차(λ=0.75) · 위성제품 증강(r=10)
half,Canada,anchored,stefan_cci,cci,mlp,10.0,1.0,33.922,9.8215,0.5176021638285523,371,2,Stefan+위성제품 앵커 + 다층퍼셉트론 잔차(λ=1) · 위성제품 증강(r=10)
half,Canada,anchored,stefan_cci,cci,ridge,0.5,0.0,28.786999999999995,1.12,0.0,371,3,Stefan+위성제품 앵커 + 선형 잔차(λ=0) · 위성제품 증강(r=0.5)
half,Canada,anchored,stefan_cci,cci,ridge,0.5,0.25,29.069,2.581,0.020808652046683886,371,3,Stefan+위성제품 앵커 + 선형 잔차(λ=0.25) · 위성제품 증강(r=0.5)
half,Canada,anchored,stefan_cci,cci,ridge,0.5,0.5,29.504333333333335,4.041333333333333,0.05225259164226533,371,3,Stefan+위성제품 앵커 + 선형 잔차(λ=0.5) · 위성제품 증강(r=0.5)
half,Canada,anchored,stefan_cci,cci,ridge,0.5,0.75,30.086666666666662,5.502333333333333,0.09324340906108781,371,3,Stefan+위성제품 앵커 + 선형 잔차(λ=0.75) · 위성제품 증강(r=0.5)
half,Canada,anchored,stefan_cci,cci,ridge,0.5,1.0,30.808333333333334,6.963333333333334,0.14319683422943827,371,3,Stefan+위성제품 앵커 + 선형 잔차(λ=1) · 위성제품 증강(r=0.5)
half,Canada,anchored,stefan_cci,cci,ridge,1.0,0.0,28.786999999999995,1.12,0.0,371,3,Stefan+위성제품 앵커 + 선형 잔차(λ=0) · 위성제품 증강(r=1)
half,Canada,anchored,stefan_cci,cci,ridge,1.0,0.25,29.308666666666667,2.872,0.014502873278538903,371,3,Stefan+위성제품 앵커 + 선형 잔차(λ=0.25) · 위성제품 증강(r=1)
half,Canada,anchored,stefan_cci,cci,ridge,1.0,0.5,30.075,4.624333333333333,0.03803945320321816,371,3,Stefan+위성제품 앵커 + 선형 잔차(λ=0.5) · 위성제품 증강(r=1)
half,Canada,anchored,stefan_cci,cci,ridge,1.0,0.75,31.067666666666668,6.376,0.07015221545563169,371,3,Stefan+위성제품 앵커 + 선형 잔차(λ=0.75) · 위성제품 증강(r=1)
half,Canada,anchored,stefan_cci,cci,ridge,1.0,1.0,32.266,8.128333333333332,0.10778218776773474,371,3,Stefan+위성제품 앵커 + 선형 잔차(λ=1) · 위성제품 증강(r=1)
half,Canada,anchored,stefan_cci,cci,ridge,2.0,0.0,28.786999999999995,1.12,0.0,371,3,Stefan+위성제품 앵커 + 선형 잔차(λ=0) · 위성제품 증강(r=2)
half,Canada,anchored,stefan_cci,cci,ridge,2.0,0.25,29.494666666666664,3.096,0.004509249752823121,371,3,Stefan+위성제품 앵커 + 선형 잔차(λ=0.25) · 위성제품 증강(r=2)
half,Canada,anchored,stefan_cci,cci,ridge,2.0,0.5,30.533666666666665,5.072,0.011676186592090639,371,3,Stefan+위성제품 앵커 + 선형 잔차(λ=0.5) · 위성제품 증강(r=2)
half,Canada,anchored,stefan_cci,cci,ridge,2.0,0.75,31.872,7.048333333333333,0.021931712199460877,371,3,Stefan+위성제품 앵커 + 선형 잔차(λ=0.75) · 위성제품 증강(r=2)
half,Canada,anchored,stefan_cci,cci,ridge,2.0,1.0,33.47366666666667,9.024333333333333,0.03426854728950775,371,3,Stefan+위성제품 앵커 + 선형 잔차(λ=1) · 위성제품 증강(r=2)
half,Canada,anchored,stefan_cci,cci,ridge,5.0,0.0,28.786999999999995,1.12,0.0,371,3,Stefan+위성제품 앵커 + 선형 잔차(λ=0) · 위성제품 증강(r=5)
half,Canada,anchored,stefan_cci,cci,ridge,5.0,0.25,29.662666666666667,3.349,0.0005773502691903314,371,3,Stefan+위성제품 앵커 + 선형 잔차(λ=0.25) · 위성제품 증강(r=5)
half,Canada,anchored,stefan_cci,cci,ridge,5.0,0.5,30.974666666666668,5.578333333333333,0.0015275252316527474,371,3,Stefan+위성제품 앵커 + 선형 잔차(λ=0.5) · 위성제품 증강(r=5)
half,Canada,anchored,stefan_cci,cci,ridge,5.0,0.75,32.671,7.808333333333334,0.0020000000000024443,371,3,Stefan+위성제품 앵커 + 선형 잔차(λ=0.75) · 위성제품 증강(r=5)
half,Canada,anchored,stefan_cci,cci,ridge,5.0,1.0,34.695,10.037333333333335,0.0020000000000024443,371,3,Stefan+위성제품 앵커 + 선형 잔차(λ=1) · 위성제품 증강(r=5)
half,Canada,anchored,stefan_cci,cci,ridge,10.0,0.0,28.786999999999995,1.12,0.0,371,3,Stefan+위성제품 앵커 + 선형 잔차(λ=0) · 위성제품 증강(r=10)
half,Canada,anchored,stefan_cci,cci,ridge,10.0,0.25,29.743666666666666,3.4909999999999997,0.0005773502691898186,371,3,Stefan+위성제품 앵커 + 선형 잔차(λ=0.25) · 위성제품 증강(r=10)
