season_id,site_key,season_year,date,model,fold,D_obs,D_pred,phase,split,calib_used,_support
ID02_A|2023,ID02_A,2023,2023-10-08,persistence,ID02,33.526125534012486,0.0,plateau,profile,False,True
ID02_A|2023,ID02_A,2023,2023-10-09,persistence,ID02,33.169221698113205,0.0,plateau,profile,False,True
ID02_A|2023,ID02_A,2023,2023-10-10,persistence,ID02,34.39752034095312,0.0,plateau,profile,False,True
ID02_A|2023,ID02_A,2023,2023-10-11,persistence,ID02,35.82066869300912,0.0,plateau,profile,False,True
ID02_A|2023,ID02_A,2023,2023-10-12,persistence,ID02,34.20254057868737,38.393393393393396,plateau,profile,False,True
ID02_A|2023,ID02_A,2023,2023-10-13,persistence,ID02,35.302135393003184,34.46872322193659,plateau,profile,False,True
ID02_A|2023,ID02_A,2023,2023-10-14,persistence,ID02,0.0,34.45139758030872,plateau,profile,False,True
ID02_A|2023,ID02_A,2023,2023-10-15,persistence,ID02,0.0,33.526125534012486,plateau,profile,False,True
ID02_A|2023,ID02_A,2023,2023-10-16,persistence,ID02,0.0,33.169221698113205,plateau,profile,False,True
ID02_A|2023,ID02_A,2023,2023-10-17,persistence,ID02,0.0,34.39752034095312,plateau,profile,False,True
ID02_A|2023,ID02_A,2023,2023-10-18,persistence,ID02,0.0,35.82066869300912,plateau,profile,False,True
ID02_A|2023,ID02_A,2023,2023-10-19,persistence,ID02,0.0,34.20254057868737,plateau,profile,False,True
ID02_A|2023,ID02_A,2023,2023-10-20,persistence,ID02,0.0,35.302135393003184,plateau,profile,False,True
ID02_A|2023,ID02_A,2023,2023-10-21,persistence,ID02,0.0,0.0,plateau,profile,False,True
ID02_A|2023,ID02_A,2023,2023-10-22,persistence,ID02,0.0,0.0,plateau,profile,False,True
ID02_A|2023,ID02_A,2023,2023-10-23,persistence,ID02,0.0,0.0,plateau,profile,False,True
ID02_A|2023,ID02_A,2023,2023-10-24,persistence,ID02,0.0,0.0,plateau,profile,False,True
ID02_A|2023,ID02_A,2023,2023-10-25,persistence,ID02,0.0,0.0,plateau,profile,False,True
ID02_A|2023,ID02_A,2023,2023-10-27,persistence,ID02,0.0,0.0,plateau,profile,False,True
ID02_A|2023,ID02_A,2023,2023-10-28,persistence,ID02,0.0,0.0,plateau,profile,False,True
ID02_A|2023,ID02_A,2023,2023-10-29,persistence,ID02,0.0,0.0,plateau,profile,False,True
ID02_A|2023,ID02_A,2023,2023-10-30,persistence,ID02,0.0,0.0,plateau,profile,False,True
ID02_A|2023,ID02_A,2023,2023-10-31,persistence,ID02,0.0,0.0,plateau,profile,False,True
ID02_A|2023,ID02_A,2023,2023-09-08,persistence_now,ID02,32.74939919210513,,deepening,profile,False,False
ID02_A|2023,ID02_A,2023,2023-09-09,persistence_now,ID02,32.60622622300809,32.74939919210513,deepening,profile,False,False
