source,site,lat,lon,depth_m,temp_c,year,elev_m,gtnp_id
PERMOS,COR_0200,46.4285,9.822,3.0,-1.98969,2010.0,2672.3,CH 14
PERMOS,COR_0200,46.4285,9.822,10.0,-1.20983,2007.0,2672.3,CH 14
PERMOS,COR_0200,46.4285,9.822,3.0,-0.97632,2019.0,2672.3,CH 14
PERMOS,COR_0200,46.4285,9.822,3.0,-2.7734,2016.0,2672.3,CH 14
PERMOS,COR_0200,46.4285,9.822,7.5,-1.20598,2003.0,2672.3,CH 14
PERMOS,COR_0200,46.4285,9.822,4.0,-0.96746,2001.0,2672.3,CH 14
PERMOS,COR_0200,46.4285,9.822,2.0,-1.20736,2020.0,2672.3,CH 14
PERMOS,COR_0200,46.4285,9.822,62.0,0.04348,2010.0,2672.3,CH 14
PERMOS,COR_0200,46.4285,9.822,58.0,-0.07078,2012.0,2672.3,CH 14
PERMOS,COR_0200,46.4285,9.822,40.0,-0.44691,2021.0,2672.3,CH 14
PERMOS,COR_0200,46.4285,9.822,59.0,0.0336,2001.0,2672.3,CH 14
PERMOS,COR_0200,46.4285,9.822,62.0,0.2411,2007.0,2672.3,CH 14
PERMOS,COR_0200,46.4285,9.822,25.0,-0.21796,2022.0,2672.3,CH 14
PERMOS,COR_0200,46.4285,9.822,56.0,-0.05295,2019.0,2672.3,CH 14
PERMOS,COR_0200,46.4285,9.822,61.0,-0.8681,2018.0,2672.3,CH 14
PERMOS,COR_0200,46.4285,9.822,61.0,-0.07672,2006.0,2672.3,CH 14
PERMOS,COR_0200,46.4285,9.822,52.0,0.11862,2006.0,2672.3,CH 14
PERMOS,COR_0200,46.4285,9.822,48.0,-0.04885,2005.0,2672.3,CH 14
PERMOS,COR_0200,46.4285,9.822,57.0,1.13784,2016.0,2672.3,CH 14
PERMOS,COR_0200,46.4285,9.822,48.0,-0.03276,2002.0,2672.3,CH 14
PERMOS,COR_0200,46.4285,9.822,42.0,-0.13209,2007.0,2672.3,CH 14
PERMOS,COR_0200,46.4285,9.822,25.0,-0.05371,2004.0,2672.3,CH 14
PERMOS,COR_0200,46.4285,9.822,46.0,-0.07791,2014.0,2672.3,CH 14
PERMOS,COR_0200,46.4285,9.822,25.0,-0.09201,2001.0,2672.3,CH 14
PERMOS,COR_0200,46.4285,9.822,42.0,-0.13429,2019.0,2672.3,CH 14
PERMOS,COR_0200,46.4285,9.822,50.0,-0.07853,2011.0,2672.3,CH 14
PERMOS,GEM_0106,46.6012,8.6104,2.0,1.04971,2018.0,2940.0,CH 06
PERMOS,GEM_0106,46.6012,8.6104,12.0,0.82908,2013.0,2940.0,CH 06
PERMOS,GEM_0106,46.6012,8.6104,16.0,1.33521,2022.0,2940.0,CH 06
PERMOS,GEM_0106,46.6012,8.6104,4.0,0.30368,2009.0,2940.0,CH 06
PERMOS,GEM_0106,46.6012,8.6104,8.0,0.9441,2022.0,2940.0,CH 06
PERMOS,GEM_0106,46.6012,8.6104,20.0,1.69284,2022.0,2940.0,CH 06
PERMOS,GEM_0106,46.6012,8.6104,39.25,3.43499,2017.0,2940.0,CH 06
PERMOS,GEM_0106,46.6012,8.6104,36.0,2.86629,2016.0,2940.0,CH 06
PERMOS,GEM_0106,46.6012,8.6104,28.0,2.36607,2012.0,2940.0,CH 06
PERMOS,GEM_0106,46.6012,8.6104,30.0,2.51687,2012.0,2940.0,CH 06
PERMOS,GEM_0106,46.6012,8.6104,32.0,2.41727,2015.0,2940.0,CH 06
PERMOS,GEM_0106,46.6012,8.6104,24.0,2.08494,2022.0,2940.0,CH 06
PERMOS,COR_0287,46.4288,9.8218,12.56,-1.73489,2005.0,2670.2,CH 13
PERMOS,FLU_0102,46.7489,9.9436,2.0,-0.28766,2005.0,2394.0,CH 05
PERMOS,FLU_0102,46.7489,9.9436,12.0,0.15764,2022.0,2394.0,CH 05
PERMOS,FLU_0102,46.7489,9.9436,4.0,-0.24863,2013.0,2394.0,CH 05
PERMOS,FLU_0102,46.7489,9.9436,8.0,-0.2946,2018.0,2394.0,CH 05
PERMOS,FLU_0102,46.7489,9.9436,16.0,0.49716,2019.0,2394.0,CH 05
PERMOS,COR_0287,46.4288,9.8218,14.56,-1.82495,1999.0,2670.2,CH 13
PERMOS,FLU_0102,46.7489,9.9436,2.0,-0.33606,2013.0,2394.0,CH 05
PERMOS,COR_0287,46.4288,9.8218,4.55,-2.66413,2002.0,2670.2,CH 13
PERMOS,FLU_0102,46.7489,9.9436,2.0,-0.03245,2014.0,2394.0,CH 05
PERMOS,FLU_0102,46.7489,9.9436,4.0,-0.21993,2021.0,2394.0,CH 05
PERMOS,FLU_0102,46.7489,9.9436,4.0,-0.40838,2010.0,2394.0,CH 05
PERMOS,FLU_0102,46.7489,9.9436,6.0,-0.11859,2003.0,2394.0,CH 05
PERMOS,COR_0287,46.4288,9.8218,8.55,-2.23151,2006.0,2670.2,CH 13
PERMOS,STO_6000,45.9868,7.8242,7.3,-1.21999,2020.0,3412.0,CH 21
PERMOS,STO_6000,45.9868,7.8242,11.3,-1.90362,2013.0,3412.0,CH 21
PERMOS,STO_6000,45.9868,7.8242,5.3,-1.392,2014.0,3412.0,CH 21
PERMOS,STO_6000,45.9868,7.8242,3.3,-0.4303,2022.0,3412.0,CH 21
PERMOS,STO_6000,45.9868,7.8242,7.3,-2.22166,2003.0,3412.0,CH 21
PERMOS,STO_6000,45.9868,7.8242,13.3,-1.82996,2016.0,3412.0,CH 21
PERMOS,STO_6000,45.9868,7.8242,18.3,-2.52073,2012.0,3412.0,CH 21
PERMOS,STO_6000,45.9868,7.8242,11.3,-1.95471,2017.0,3412.0,CH 21
PERMOS,STO_6000,45.9868,7.8242,3.3,-2.27406,2008.0,3412.0,CH 21
PERMOS,STO_6000,45.9868,7.8242,5.3,-1.88566,2017.0,3412.0,CH 21
PERMOS,STO_6000,45.9868,7.8242,11.3,-1.42377,2021.0,3412.0,CH 21
PERMOS,STO_6000,45.9868,7.8242,8.3,-1.43965,2019.0,3412.0,CH 21
PERMOS,COR_0200,46.4285,9.822,0.5,-1.90427,2009.0,2672.3,CH 14
PERMOS,COR_0200,46.4285,9.822,1.0,-1.09041,2014.0,2672.3,CH 14
PERMOS,COR_0200,46.4285,9.822,1.5,-2.26832,2010.0,2672.3,CH 14
PERMOS,COR_0200,46.4285,9.822,15.0,-0.66949,2014.0,2672.3,CH 14
PERMOS,COR_0200,46.4285,9.822,3.5,-1.03872,2020.0,2672.3,CH 14
PERMOS,STO_6000,45.9868,7.8242,3.3,-0.6606,2021.0,3412.0,CH 21
PERMOS,COR_0200,46.4285,9.822,7.5,-1.43916,2006.0,2672.3,CH 14
PERMOS,COR_0200,46.4285,9.822,5.0,-0.91703,2020.0,2672.3,CH 14
PERMOS,COR_0200,46.4285,9.822,3.5,-2.35866,2008.0,2672.3,CH 14
PERMOS,COR_0200,46.4285,9.822,3.0,-1.21984,2014.0,2672.3,CH 14
PERMOS,COR_0200,46.4285,9.822,2.0,-2.62136,2007.0,2672.3,CH 14
PERMOS,COR_0200,46.4285,9.822,3.0,-2.25145,2012.0,2672.3,CH 14
PERMOS,COR_0200,46.4285,9.822,7.5,-1.27643,2010.0,2672.3,CH 14
PERMOS,COR_0200,46.4285,9.822,10.0,-0.87127,2013.0,2672.3,CH 14
PERMOS,COR_0200,46.4285,9.822,2.5,-1.31957,2021.0,2672.3,CH 14
PERMOS,COR_0200,46.4285,9.822,15.0,-1.03289,2019.0,2672.3,CH 14
PERMOS,COR_0200,46.4285,9.822,58.0,-0.11562,2015.0,2672.3,CH 14
PERMOS,COR_0200,46.4285,9.822,50.0,-0.05017,2006.0,2672.3,CH 14
PERMOS,COR_0200,46.4285,9.822,30.0,-0.12941,2007.0,2672.3,CH 14
PERMOS,COR_0200,46.4285,9.822,40.0,-0.20777,2007.0,2672.3,CH 14
PERMOS,COR_0200,46.4285,9.822,48.0,-0.05245,2019.0,2672.3,CH 14
PERMOS,COR_0200,46.4285,9.822,50.0,-0.08773,2012.0,2672.3,CH 14
PERMOS,COR_0200,46.4285,9.822,40.0,-0.46326,2017.0,2672.3,CH 14
PERMOS,COR_0200,46.4285,9.822,48.0,-0.05915,2009.0,2672.3,CH 14
PERMOS,COR_0200,46.4285,9.822,57.0,1.06866,2013.0,2672.3,CH 14
PERMOS,COR_0200,46.4285,9.822,48.0,-0.04408,2004.0,2672.3,CH 14
PERMOS,COR_0200,46.4285,9.822,54.0,0.06869,2012.0,2672.3,CH 14
PERMOS,COR_0200,46.4285,9.822,56.0,0.02422,2012.0,2672.3,CH 14
PERMOS,COR_0200,46.4285,9.822,40.0,-0.40744,2016.0,2672.3,CH 14
PERMOS,COR_0200,46.4285,9.822,59.0,-0.61014,2020.0,2672.3,CH 14
PERMOS,COR_0200,46.4285,9.822,50.0,-0.0892,2013.0,2672.3,CH 14
PERMOS,COR_0200,46.4285,9.822,56.0,0.00414,2004.0,2672.3,CH 14
PERMOS,COR_0200,46.4285,9.822,46.0,-0.06846,2009.0,2672.3,CH 14
PERMOS,COR_0200,46.4285,9.822,42.0,-0.10623,2002.0,2672.3,CH 14
PERMOS,COR_0200,46.4285,9.822,52.0,0.13006,2007.0,2672.3,CH 14
PERMOS,COR_0200,46.4285,9.822,61.0,-0.08215,2010.0,2672.3,CH 14
PERMOS,COR_0200,46.4285,9.822,60.0,0.12284,2013.0,2672.3,CH 14
PERMOS,COR_0200,46.4285,9.822,46.0,-0.07946,2019.0,2672.3,CH 14
PERMOS,COR_0200,46.4285,9.822,30.0,-0.36642,2013.0,2672.3,CH 14
PERMOS,GEM_0106,46.6012,8.6104,4.0,0.19717,2014.0,2940.0,CH 06
PERMOS,GEM_0106,46.6012,8.6104,10.0,0.24304,2010.0,2940.0,CH 06
PERMOS,GEM_0106,46.6012,8.6104,3.0,0.15344,2014.0,2940.0,CH 06
PERMOS,GEM_0106,46.6012,8.6104,2.0,0.30293,2017.0,2940.0,CH 06
PERMOS,GEM_0106,46.6012,8.6104,6.0,-0.14722,2008.0,2940.0,CH 06
PERMOS,GEM_0106,46.6012,8.6104,3.0,1.08566,2022.0,2940.0,CH 06
PERMOS,GEM_0106,46.6012,8.6104,10.0,0.58649,2012.0,2940.0,CH 06
PERMOS,GEM_0106,46.6012,8.6104,10.0,0.53701,2014.0,2940.0,CH 06
PERMOS,GEM_0106,46.6012,8.6104,12.0,0.70757,2012.0,2940.0,CH 06
PERMOS,GEM_0106,46.6012,8.6104,20.0,1.49916,2013.0,2940.0,CH 06
PERMOS,GEM_0106,46.6012,8.6104,39.25,3.03991,2015.0,2940.0,CH 06
PERMOS,GEM_0106,46.6012,8.6104,34.0,2.35962,2013.0,2940.0,CH 06
PERMOS,GEM_0106,46.6012,8.6104,34.0,3.48274,2022.0,2940.0,CH 06
PERMOS,GEM_0106,46.6012,8.6104,28.0,1.99066,2014.0,2940.0,CH 06
PERMOS,GEM_0106,46.6012,8.6104,32.0,2.24152,2014.0,2940.0,CH 06
PERMOS,STO_6000,45.9868,7.8242,5.3,-1.34702,2018.0,3412.0,CH 21
PERMOS,STO_6000,45.9868,7.8242,2.3,-0.44982,2018.0,3412.0,CH 21
PERMOS,STO_6000,45.9868,7.8242,13.3,-2.19811,2012.0,3412.0,CH 21
PERMOS,STO_6000,45.9868,7.8242,18.3,-2.61964,2011.0,3412.0,CH 21
PERMOS,STO_6000,45.9868,7.8242,2.3,-0.45635,2021.0,3412.0,CH 21
PERMOS,STO_6000,45.9868,7.8242,3.3,-0.3352,2023.0,3412.0,CH 21
PERMOS,STO_6000,45.9868,7.8242,5.3,-0.83142,2021.0,3412.0,CH 21
PERMOS,STO_6000,45.9868,7.8242,13.3,-1.89638,2015.0,3412.0,CH 21
PERMOS,STO_6000,45.9868,7.8242,13.3,-1.75323,2020.0,3412.0,CH 21
PERMOS,STO_6000,45.9868,7.8242,18.3,-2.38661,2013.0,3412.0,CH 21
PERMOS,STO_6000,45.9868,7.8242,3.3,-0.57945,2019.0,3412.0,CH 21
PERMOS,STO_6000,45.9868,7.8242,11.3,-1.68357,2019.0,3412.0,CH 21
PERMOS,STO_6000,45.9868,7.8242,8.3,-2.00584,2017.0,3412.0,CH 21
PERMOS,STO_6000,45.9868,7.8242,18.3,-1.79586,2023.0,3412.0,CH 21
PERMOS,STO_6000,45.9868,7.8242,5.3,-1.45501,2015.0,3412.0,CH 21
PERMOS,STO_6000,45.9868,7.8242,13.3,-2.03062,2013.0,3412.0,CH 21
PERMOS,STO_6000,45.9868,7.8242,11.3,-2.083,2012.0,3412.0,CH 21
PERMOS,STO_6000,45.9868,7.8242,8.3,-1.84057,2012.0,3412.0,CH 21
PERMOS,STO_6000,45.9868,7.8242,7.3,-1.47671,2013.0,3412.0,CH 21
PERMOS,STO_6000,45.9868,7.8242,2.3,-0.20112,2020.0,3412.0,CH 21
PERMOS,STO_6000,45.9868,7.8242,2.3,-2.14447,2002.0,3412.0,CH 21
PERMOS,GEM_0106,46.6012,8.6104,1.5,0.92536,2015.0,2940.0,CH 06
PERMOS,COR_0200,46.4285,9.822,0.5,-0.70404,2003.0,2672.3,CH 14
PERMOS,COR_0200,46.4285,9.822,1.0,-3.78153,2017.0,2672.3,CH 14
PERMOS,COR_0200,46.4285,9.822,1.5,-4.00248,2017.0,2672.3,CH 14
PERMOS,COR_0200,46.4285,9.822,1.0,-2.53716,2006.0,2672.3,CH 14
PERMOS,GEM_0106,46.6012,8.6104,1.5,0.09766,2010.0,2940.0,CH 06
PERMOS,COR_0200,46.4285,9.822,1.0,-1.62495,2009.0,2672.3,CH 14
PERMOS,COR_0200,46.4285,9.822,1.0,-3.17259,2016.0,2672.3,CH 14
PERMOS,COR_0200,46.4285,9.822,4.0,-1.36798,2021.0,2672.3,CH 14
PERMOS,COR_0200,46.4285,9.822,5.0,-1.06664,2014.0,2672.3,CH 14
PERMOS,COR_0200,46.4285,9.822,2.0,-2.20087,2010.0,2672.3,CH 14
PERMOS,COR_0200,46.4285,9.822,2.0,-1.01816,2013.0,2672.3,CH 14
PERMOS,COR_0200,46.4285,9.822,4.0,-1.84673,2010.0,2672.3,CH 14
PERMOS,COR_0200,46.4285,9.822,3.0,-1.52555,2004.0,2672.3,CH 14
PERMOS,COR_0200,46.4285,9.822,15.0,-1.00629,2007.0,2672.3,CH 14
PERMOS,COR_0200,46.4285,9.822,5.0,-1.94682,2012.0,2672.3,CH 14
PERMOS,COR_0200,46.4285,9.822,10.0,-1.2871,2006.0,2672.3,CH 14
PERMOS,COR_0200,46.4285,9.822,7.5,-0.8384,2015.0,2672.3,CH 14
PERMOS,COR_0200,46.4285,9.822,56.0,-0.00569,2015.0,2672.3,CH 14
PERMOS,COR_0200,46.4285,9.822,61.0,-0.03409,2004.0,2672.3,CH 14
PERMOS,COR_0200,46.4285,9.822,58.0,-0.25654,2021.0,2672.3,CH 14
PERMOS,COR_0200,46.4285,9.822,50.0,-0.04052,2005.0,2672.3,CH 14
PERMOS,COR_0200,46.4285,9.822,46.0,-0.05573,2005.0,2672.3,CH 14
PERMOS,COR_0200,46.4285,9.822,54.0,0.20432,2009.0,2672.3,CH 14
PERMOS,COR_0200,46.4285,9.822,54.0,0.02447,2001.0,2672.3,CH 14
PERMOS,COR_0200,46.4285,9.822,59.0,-0.65358,2021.0,2672.3,CH 14
PERMOS,COR_0200,46.4285,9.822,62.0,0.01222,2012.0,2672.3,CH 14
PERMOS,COR_0200,46.4285,9.822,52.0,0.21105,2020.0,2672.3,CH 14
PERMOS,COR_0200,46.4285,9.822,42.0,-0.12773,2006.0,2672.3,CH 14
PERMOS,GEM_0106,46.6012,8.6104,0.0,0.2189,2017.0,2940.0,CH 06
PERMOS,GEM_0106,46.6012,8.6104,1.5,0.29224,2008.0,2940.0,CH 06
PERMOS,GEM_0106,46.6012,8.6104,0.25,1.12171,2018.0,2940.0,CH 06
PERMOS,GEM_0106,46.6012,8.6104,0.5,0.95562,2015.0,2940.0,CH 06
PERMOS,GEM_0106,46.6012,8.6104,3.0,0.52053,2009.0,2940.0,CH 06
PERMOS,GEM_0106,46.6012,8.6104,4.0,0.88187,2023.0,2940.0,CH 06
PERMOS,GEM_0106,46.6012,8.6104,10.0,0.74842,2016.0,2940.0,CH 06
PERMOS,GEM_0106,46.6012,8.6104,3.0,0.26368,2016.0,2940.0,CH 06
PERMOS,GEM_0106,46.6012,8.6104,4.0,0.99325,2022.0,2940.0,CH 06
PERMOS,GEM_0106,46.6012,8.6104,16.0,0.84316,2010.0,2940.0,CH 06
PERMOS,GEM_0106,46.6012,8.6104,3.0,0.26932,2017.0,2940.0,CH 06
PERMOS,GEM_0106,46.6012,8.6104,16.0,0.88802,2009.0,2940.0,CH 06
PERMOS,GEM_0106,46.6012,8.6104,4.0,0.47487,2013.0,2940.0,CH 06
PERMOS,GEM_0106,46.6012,8.6104,16.0,1.07665,2015.0,2940.0,CH 06
PERMOS,GEM_0106,46.6012,8.6104,12.0,1.03177,2022.0,2940.0,CH 06
PERMOS,GEM_0106,46.6012,8.6104,39.5,3.11466,2016.0,2940.0,CH 06
PERMOS,GEM_0106,46.6012,8.6104,39.5,3.65065,2017.0,2940.0,CH 06
PERMOS,GEM_0106,46.6012,8.6104,24.0,1.64921,2009.0,2940.0,CH 06
PERMOS,GEM_0106,46.6012,8.6104,34.0,2.72666,2012.0,2940.0,CH 06
PERMOS,GEM_0106,46.6012,8.6104,37.0,2.85142,2012.0,2940.0,CH 06
PERMOS,GEM_0106,46.6012,8.6104,34.0,2.83025,2016.0,2940.0,CH 06
PERMOS,GEM_0106,46.6012,8.6104,32.0,3.01024,2017.0,2940.0,CH 06
PERMOS,GEM_0106,46.6012,8.6104,30.0,2.74432,2023.0,2940.0,CH 06
PERMOS,STO_6000,45.9868,7.8242,5.3,-0.64137,2023.0,3412.0,CH 21
PERMOS,STO_6000,45.9868,7.8242,2.3,-1.80918,2008.0,3412.0,CH 21
PERMOS,STO_6000,45.9868,7.8242,2.3,-0.77245,2016.0,3412.0,CH 21
PERMOS,STO_6000,45.9868,7.8242,2.3,-0.87055,2004.0,3412.0,CH 21
PERMOS,STO_6000,45.9868,7.8242,3.3,-1.68842,2017.0,3412.0,CH 21
PERMOS,STO_6000,45.9868,7.8242,13.3,-2.38948,2011.0,3412.0,CH 21
PERMOS,STO_6000,45.9868,7.8242,7.3,-1.09267,2022.0,3412.0,CH 21
PERMOS,STO_6000,45.9868,7.8242,2.3,-1.09717,2003.0,3412.0,CH 21
PERMOS,STO_6000,45.9868,7.8242,7.3,-2.38823,2008.0,3412.0,CH 21
PERMOS,STO_6000,45.9868,7.8242,9.3,-1.85668,2012.0,3412.0,CH 21
PERMOS,STO_6000,45.9868,7.8242,8.3,-2.21241,2004.0,3412.0,CH 21
PERMOS,STO_6000,45.9868,7.8242,18.3,-2.59732,2003.0,3412.0,CH 21
PERMOS,STO_6000,45.9868,7.8242,9.3,-1.08492,2023.0,3412.0,CH 21
PERMOS,STO_6000,45.9868,7.8242,18.3,-2.53975,2008.0,3412.0,CH 21
PERMOS,COR_0200,46.4285,9.822,0.5,-1.20072,2013.0,2672.3,CH 14
PERMOS,COR_0200,46.4285,9.822,0.5,-1.77627,2015.0,2672.3,CH 14
PERMOS,COR_0200,46.4285,9.822,2.0,-1.71426,2015.0,2672.3,CH 14
PERMOS,COR_0200,46.4285,9.822,25.0,-0.20426,2019.0,2672.3,CH 14
PERMOS,COR_0200,46.4285,9.822,54.0,0.04654,2013.0,2672.3,CH 14
PERMOS,COR_0200,46.4285,9.822,62.0,0.05398,2015.0,2672.3,CH 14
PERMOS,COR_0200,46.4285,9.822,57.0,1.02896,2010.0,2672.3,CH 14
PERMOS,COR_0200,46.4285,9.822,59.0,0.11621,2006.0,2672.3,CH 14
PERMOS,COR_0200,46.4285,9.822,57.0,1.05504,2012.0,2672.3,CH 14
PERMOS,GEM_0106,46.6012,8.6104,6.0,0.34207,2009.0,2940.0,CH 06
PERMOS,GEM_0106,46.6012,8.6104,16.0,1.34263,2017.0,2940.0,CH 06
PERMOS,GEM_0106,46.6012,8.6104,4.0,0.7197,2018.0,2940.0,CH 06
PERMOS,GEM_0106,46.6012,8.6104,39.0,3.04289,2012.0,2940.0,CH 06
PERMOS,GEM_0106,46.6012,8.6104,36.0,2.41554,2014.0,2940.0,CH 06
PERMOS,STO_6000,45.9868,7.8242,13.3,-1.50737,2023.0,3412.0,CH 21
PERMOS,STO_6000,45.9868,7.8242,9.3,-2.15751,2011.0,3412.0,CH 21
PERMOS,STO_6000,45.9868,7.8242,2.3,-1.23257,2017.0,3412.0,CH 21
PERMOS,STO_6000,45.9868,7.8242,11.3,-2.41975,2002.0,3412.0,CH 21
PERMOS,STO_6000,45.9868,7.8242,9.3,-1.68292,2015.0,3412.0,CH 21
PERMOS,STO_6000,45.9868,7.8242,13.3,-2.57115,2003.0,3412.0,CH 21
PERMOS,COR_0200,46.4285,9.822,2.5,-1.35475,2001.0,2672.3,CH 14
PERMOS,COR_0200,46.4285,9.822,2.5,-2.69009,2005.0,2672.3,CH 14
PERMOS,COR_0200,46.4285,9.822,5.0,-2.13431,2016.0,2672.3,CH 14
PERMOS,COR_0200,46.4285,9.822,5.0,-1.39113,2021.0,2672.3,CH 14
PERMOS,COR_0200,46.4285,9.822,3.0,-2.52733,2005.0,2672.3,CH 14
PERMOS,COR_0200,46.4285,9.822,10.0,-1.12575,2016.0,2672.3,CH 14
PERMOS,COR_0200,46.4285,9.822,7.5,-1.03081,2011.0,2672.3,CH 14
PERMOS,COR_0200,46.4285,9.822,2.0,-3.12994,2002.0,2672.3,CH 14
PERMOS,COR_0200,46.4285,9.822,3.0,-2.27345,2007.0,2672.3,CH 14
PERMOS,COR_0200,46.4285,9.822,5.0,-0.97637,2013.0,2672.3,CH 14
PERMOS,COR_0200,46.4285,9.822,4.0,-2.09324,2012.0,2672.3,CH 14
PERMOS,COR_0200,46.4285,9.822,3.5,-2.16945,2002.0,2672.3,CH 14
PERMOS,COR_0200,46.4285,9.822,59.0,-0.65441,2022.0,2672.3,CH 14
PERMOS,COR_0200,46.4285,9.822,40.0,-0.44696,2014.0,2672.3,CH 14
PERMOS,COR_0200,46.4285,9.822,52.0,0.19484,2017.0,2672.3,CH 14
PERMOS,COR_0200,46.4285,9.822,61.0,0.00712,2002.0,2672.3,CH 14
PERMOS,COR_0200,46.4285,9.822,50.0,0.01795,2001.0,2672.3,CH 14
PERMOS,COR_0200,46.4285,9.822,54.0,-0.00493,2017.0,2672.3,CH 14
PERMOS,COR_0200,46.4285,9.822,40.0,-0.15526,2006.0,2672.3,CH 14
PERMOS,COR_0200,46.4285,9.822,56.0,0.05067,2007.0,2672.3,CH 14
PERMOS,COR_0200,46.4285,9.822,42.0,-0.09321,2003.0,2672.3,CH 14
PERMOS,COR_0200,46.4285,9.822,48.0,-0.05287,2007.0,2672.3,CH 14
PERMOS,COR_0200,46.4285,9.822,42.0,-0.12708,2021.0,2672.3,CH 14
PERMOS,GEM_0106,46.6012,8.6104,12.0,1.15858,2023.0,2940.0,CH 06
PERMOS,GEM_0106,46.6012,8.6104,6.0,0.44375,2012.0,2940.0,CH 06
PERMOS,GEM_0106,46.6012,8.6104,6.0,0.52612,2013.0,2940.0,CH 06
PERMOS,GEM_0106,46.6012,8.6104,10.0,0.70935,2013.0,2940.0,CH 06
PERMOS,GEM_0106,46.6012,8.6104,37.0,3.89142,2023.0,2940.0,CH 06
PERMOS,GEM_0106,46.6012,8.6104,39.0,3.9655,2022.0,2940.0,CH 06
PERMOS,GEM_0106,46.6012,8.6104,34.0,2.99224,2017.0,2940.0,CH 06
PERMOS,GEM_0106,46.6012,8.6104,32.0,2.99201,2023.0,2940.0,CH 06
PERMOS,STO_6000,45.9868,7.8242,18.3,-2.1275,2017.0,3412.0,CH 21
PERMOS,STO_6000,45.9868,7.8242,18.3,-2.54673,2004.0,3412.0,CH 21
PERMOS,STO_6000,45.9868,7.8242,11.3,-1.83283,2015.0,3412.0,CH 21
PERMOS,STO_6000,45.9868,7.8242,11.3,-1.90305,2018.0,3412.0,CH 21
PERMOS,STO_6000,45.9868,7.8242,3.3,-1.58342,2003.0,3412.0,CH 21
PERMOS,STO_6000,45.9868,7.8242,18.3,-1.90803,2021.0,3412.0,CH 21
PERMOS,STO_6000,45.9868,7.8242,11.3,-1.43375,2022.0,3412.0,CH 21
PERMOS,STO_6000,45.9868,7.8242,18.3,-2.1887,2015.0,3412.0,CH 21
PERMOS,STO_6000,45.9868,7.8242,3.3,-1.37621,2004.0,3412.0,CH 21
PERMOS,STO_6000,45.9868,7.8242,8.3,-1.36978,2020.0,3412.0,CH 21
PERMOS,STO_6000,45.9868,7.8242,8.3,-2.32745,2003.0,3412.0,CH 21
PERMOS,STO_6000,45.9868,7.8242,7.3,-1.59742,2018.0,3412.0,CH 21
PERMOS,GEM_0106,46.6012,8.6104,1.0,0.27123,2017.0,2940.0,CH 06
PERMOS,GEM_0106,46.6012,8.6104,0.25,1.39255,2022.0,2940.0,CH 06
PERMOS,COR_0200,46.4285,9.822,1.0,-0.87893,2013.0,2672.3,CH 14
PERMOS,COR_0200,46.4285,9.822,1.0,-1.18555,2003.0,2672.3,CH 14
PERMOS,COR_0200,46.4285,9.822,1.0,-2.45043,2007.0,2672.3,CH 14
PERMOS,COR_0200,46.4285,9.822,0.5,-2.54975,2007.0,2672.3,CH 14
PERMOS,COR_0200,46.4285,9.822,0.5,-2.59271,2010.0,2672.3,CH 14
PERMOS,COR_0200,46.4285,9.822,1.5,-1.61666,2018.0,2672.3,CH 14
PERMOS,COR_0200,46.4285,9.822,1.5,-2.40441,2008.0,2672.3,CH 14
PERMOS,COR_0200,46.4285,9.822,7.5,-0.89866,2020.0,2672.3,CH 14
PERMOS,COR_0200,46.4285,9.822,10.0,-1.12422,2012.0,2672.3,CH 14
PERMOS,COR_0200,46.4285,9.822,2.0,-3.26777,2016.0,2672.3,CH 14
PERMOS,COR_0200,46.4285,9.822,10.0,-1.41081,2005.0,2672.3,CH 14
PERMOS,COR_0200,46.4285,9.822,4.0,-1.41753,2004.0,2672.3,CH 14
PERMOS,COR_0200,46.4285,9.822,15.0,-0.97851,2003.0,2672.3,CH 14
PERMOS,COR_0200,46.4285,9.822,2.5,-2.85678,2002.0,2672.3,CH 14
PERMOS,COR_0200,46.4285,9.822,4.0,-1.3407,2003.0,2672.3,CH 14
PERMOS,COR_0200,46.4285,9.822,10.0,-1.59289,2002.0,2672.3,CH 14
PERMOS,COR_0200,46.4285,9.822,15.0,-1.11665,2004.0,2672.3,CH 14
PERMOS,COR_0200,46.4285,9.822,5.0,-1.67146,2007.0,2672.3,CH 14
PERMOS,COR_0200,46.4285,9.822,7.5,-0.96625,2013.0,2672.3,CH 14
PERMOS,COR_0200,46.4285,9.822,2.5,-2.39497,2007.0,2672.3,CH 14
PERMOS,COR_0200,46.4285,9.822,54.0,-0.03171,2020.0,2672.3,CH 14
PERMOS,COR_0200,46.4285,9.822,50.0,-0.02815,2004.0,2672.3,CH 14
PERMOS,COR_0200,46.4285,9.822,60.0,0.12762,2011.0,2672.3,CH 14
PERMOS,COR_0200,46.4285,9.822,62.0,-0.09497,2016.0,2672.3,CH 14
PERMOS,COR_0200,46.4285,9.822,61.0,-0.44146,2016.0,2672.3,CH 14
PERMOS,COR_0200,46.4285,9.822,52.0,0.14933,2009.0,2672.3,CH 14
PERMOS,COR_0200,46.4285,9.822,58.0,-0.00928,2002.0,2672.3,CH 14
PERMOS,COR_0200,46.4285,9.822,40.0,-0.52947,2018.0,2672.3,CH 14
PERMOS,COR_0200,46.4285,9.822,52.0,0.19021,2016.0,2672.3,CH 14
PERMOS,COR_0200,46.4285,9.822,46.0,-0.06674,2008.0,2672.3,CH 14
