cond,target,anchor,pseudo,r,resid,lam,rmse,bias,n,n_fold,n_seed
noinfo,Russia_E,stefan_ku,none,0.0,mlp,0.0,25.399999999999995,0.311,27,1,3
noinfo,Russia_E,stefan_ku,none,0.0,mlp,0.25,26.18733333333333,-1.022,27,1,3
noinfo,Russia_E,stefan_ku,none,0.0,mlp,0.5,27.162333333333333,-2.3543333333333334,27,1,3
noinfo,Russia_E,stefan_ku,none,0.0,mlp,0.75,28.304333333333332,-3.687,27,1,3
noinfo,Russia_E,stefan_ku,none,0.0,mlp,1.0,29.593666666666667,-5.019333333333333,27,1,3
noinfo,Russia_E,stefan_ku,none,0.0,ridge,0.0,25.399999999999995,0.311,27,1,3
noinfo,Russia_E,stefan_ku,none,0.0,ridge,0.25,25.711,-5.935,27,1,3
noinfo,Russia_E,stefan_ku,none,0.0,ridge,0.5,27.821,-12.18,27,1,3
noinfo,Russia_E,stefan_ku,none,0.0,ridge,0.75,31.37,-18.426,27,1,3
noinfo,Russia_E,stefan_ku,none,0.0,ridge,1.0,35.933,-24.671000000000003,27,1,3
noinfo,Russia_E,stefan_ku_cci,none,0.0,catboost_lo,0.0,24.854,-4.833,27,1,3
noinfo,Russia_E,stefan_ku_cci,none,0.0,catboost_lo,0.25,25.364,-4.021666666666667,27,1,3
noinfo,Russia_E,stefan_ku_cci,none,0.0,catboost_lo,0.5,26.052333333333333,-3.2103333333333333,27,1,3
noinfo,Russia_E,stefan_ku_cci,none,0.0,catboost_lo,0.75,26.905666666666665,-2.3993333333333333,27,1,3
noinfo,Russia_E,stefan_ku_cci,none,0.0,catboost_lo,1.0,27.909000000000002,-1.5879999999999999,27,1,3
noinfo,Russia_E,stefan_ku_cci,none,0.0,mlp,0.0,24.854,-4.833,27,1,3
noinfo,Russia_E,stefan_ku_cci,none,0.0,mlp,0.25,25.624333333333336,-5.120333333333334,27,1,3
noinfo,Russia_E,stefan_ku_cci,none,0.0,mlp,0.5,26.620666666666665,-5.407,27,1,3
noinfo,Russia_E,stefan_ku_cci,none,0.0,mlp,0.75,27.814999999999998,-5.6946666666666665,27,1,3
noinfo,Russia_E,stefan_ku_cci,none,0.0,mlp,1.0,29.18133333333333,-5.9816666666666665,27,1,3
noinfo,Russia_E,stefan_ku_cci,none,0.0,ridge,0.0,24.854,-4.833,27,1,3
noinfo,Russia_E,stefan_ku_cci,none,0.0,ridge,0.25,26.303,-9.821,27,1,3
noinfo,Russia_E,stefan_ku_cci,none,0.0,ridge,0.5,28.867,-14.809,27,1,3
noinfo,Russia_E,stefan_ku_cci,none,0.0,ridge,0.75,32.282,-19.797,27,1,3
noinfo,Russia_E,stefan_ku_cci,none,0.0,ridge,1.0,36.308,-24.785,27,1,3
noinfo,Russia_E,stefan_soil,none,0.0,catboost_lo,0.0,30.007,-10.28,27,1,3
noinfo,Russia_E,stefan_soil,none,0.0,catboost_lo,0.25,29.745,-9.011333333333333,27,1,3
noinfo,Russia_E,stefan_soil,none,0.0,catboost_lo,0.5,29.562,-7.742,27,1,3
noinfo,Russia_E,stefan_soil,none,0.0,catboost_lo,0.75,29.459333333333333,-6.473,27,1,3
noinfo,Russia_E,stefan_soil,none,0.0,catboost_lo,1.0,29.438666666666666,-5.203666666666666,27,1,3
noinfo,Russia_E,stefan_soil,none,0.0,mlp,0.0,30.007,-10.28,27,1,3
noinfo,Russia_E,stefan_soil,none,0.0,mlp,0.25,30.005666666666666,-9.305666666666667,27,1,3
noinfo,Russia_E,stefan_soil,none,0.0,mlp,0.5,30.147333333333332,-8.330333333333334,27,1,3
noinfo,Russia_E,stefan_soil,none,0.0,mlp,0.75,30.427999999999997,-7.355666666666667,27,1,3
noinfo,Russia_E,stefan_soil,none,0.0,mlp,1.0,30.840666666666664,-6.3806666666666665,27,1,3
noinfo,Russia_E,stefan_soil,none,0.0,ridge,0.0,30.007,-10.28,27,1,3
noinfo,Russia_E,stefan_soil,none,0.0,ridge,0.25,30.564000000000004,-12.919000000000002,27,1,3
noinfo,Russia_E,stefan_soil,none,0.0,ridge,0.5,31.517,-15.558,27,1,3
noinfo,Russia_E,stefan_soil,none,0.0,ridge,0.75,32.832,-18.196,27,1,3
noinfo,Russia_E,stefan_soil,none,0.0,ridge,1.0,34.468,-20.835,27,1,3
noinfo,Russia_E,stefan_soil_cci,none,0.0,catboost_lo,0.0,28.363,-12.699999999999998,27,1,3
noinfo,Russia_E,stefan_soil_cci,none,0.0,catboost_lo,0.25,28.426,-11.374,27,1,3
noinfo,Russia_E,stefan_soil_cci,none,0.0,catboost_lo,0.5,28.709999999999997,-10.047666666666666,27,1,3
noinfo,Russia_E,stefan_soil_cci,none,0.0,catboost_lo,0.75,29.208333333333332,-8.721666666666666,27,1,3
noinfo,Russia_E,stefan_soil_cci,none,0.0,catboost_lo,1.0,29.91,-7.395333333333333,27,1,3
noinfo,Russia_E,stefan_soil_cci,none,0.0,mlp,0.0,28.363,-12.699999999999998,27,1,3
noinfo,Russia_E,stefan_soil_cci,none,0.0,mlp,0.25,28.187,-11.971333333333334,27,1,3
noinfo,Russia_E,stefan_soil_cci,none,0.0,mlp,0.5,28.330333333333332,-11.242666666666667,27,1,3
noinfo,Russia_E,stefan_soil_cci,none,0.0,mlp,0.75,28.779666666666667,-10.513,27,1,3
noinfo,Russia_E,stefan_soil_cci,none,0.0,mlp,1.0,29.514,-9.784333333333334,27,1,3
noinfo,Russia_E,stefan_soil_cci,none,0.0,ridge,0.0,28.363,-12.699999999999998,27,1,3
noinfo,Russia_E,stefan_soil_cci,none,0.0,ridge,0.25,29.7,-15.257,27,1,3
noinfo,Russia_E,stefan_soil_cci,none,0.0,ridge,0.5,31.417,-17.814,27,1,3
noinfo,Russia_E,stefan_soil_cci,none,0.0,ridge,0.75,33.456,-20.37,27,1,3
noinfo,Russia_E,stefan_soil_cci,none,0.0,ridge,1.0,35.76,-22.927000000000003,27,1,3
noinfo,Russia_W,cci_cal,none,0.0,catboost_lo,0.0,41.8,-30.501,28,1,3
noinfo,Russia_W,cci_cal,none,0.0,catboost_lo,0.25,42.48566666666667,-31.945666666666668,28,1,3
noinfo,Russia_W,cci_cal,none,0.0,catboost_lo,0.5,43.279666666666664,-33.39,28,1,3
noinfo,Russia_W,cci_cal,none,0.0,catboost_lo,0.75,44.175333333333334,-34.83433333333333,28,1,3
noinfo,Russia_W,cci_cal,none,0.0,catboost_lo,1.0,45.16733333333334,-36.27866666666667,28,1,3
noinfo,Russia_W,cci_cal,none,0.0,mlp,0.0,41.8,-30.501,28,1,3
noinfo,Russia_W,cci_cal,none,0.0,mlp,0.25,42.73833333333334,-32.278333333333336,28,1,3
noinfo,Russia_W,cci_cal,none,0.0,mlp,0.5,43.928333333333335,-34.056000000000004,28,1,3
noinfo,Russia_W,cci_cal,none,0.0,mlp,0.75,45.351,-35.833666666666666,28,1,3
noinfo,Russia_W,cci_cal,none,0.0,mlp,1.0,46.983666666666664,-37.611,28,1,3
noinfo,Russia_W,cci_cal,none,0.0,ridge,0.0,41.8,-30.501,28,1,3
noinfo,Russia_W,cci_cal,none,0.0,ridge,0.25,43.389,-33.205,28,1,3
noinfo,Russia_W,cci_cal,none,0.0,ridge,0.5,45.781,-35.908,28,1,3
noinfo,Russia_W,cci_cal,none,0.0,ridge,0.75,48.858,-38.612,28,1,3
noinfo,Russia_W,cci_cal,none,0.0,ridge,1.0,52.5,-41.315,28,1,3
noinfo,Russia_W,ku_cal,none,0.0,catboost_lo,0.0,29.742,-10.298,28,1,3
noinfo,Russia_W,ku_cal,none,0.0,catboost_lo,0.25,30.328333333333333,-12.836333333333334,28,1,3
noinfo,Russia_W,ku_cal,none,0.0,catboost_lo,0.5,31.172666666666668,-15.374333333333333,28,1,3
noinfo,Russia_W,ku_cal,none,0.0,catboost_lo,0.75,32.25466666666667,-17.912333333333333,28,1,3
noinfo,Russia_W,ku_cal,none,0.0,catboost_lo,1.0,33.550999999999995,-20.450333333333333,28,1,3
noinfo,Russia_W,ku_cal,none,0.0,mlp,0.0,29.742,-10.298,28,1,3
noinfo,Russia_W,ku_cal,none,0.0,mlp,0.25,30.834333333333333,-14.986333333333334,28,1,3
noinfo,Russia_W,ku_cal,none,0.0,mlp,0.5,32.89066666666667,-19.674666666666667,28,1,3
noinfo,Russia_W,ku_cal,none,0.0,mlp,0.75,35.743,-24.363,28,1,3
noinfo,Russia_W,ku_cal,none,0.0,mlp,1.0,39.218666666666664,-29.051333333333332,28,1,3
noinfo,Russia_W,ku_cal,none,0.0,ridge,0.0,29.742,-10.298,28,1,3
noinfo,Russia_W,ku_cal,none,0.0,ridge,0.25,32.196,-17.404,28,1,3
noinfo,Russia_W,ku_cal,none,0.0,ridge,0.5,36.809,-24.509,28,1,3
noinfo,Russia_W,ku_cal,none,0.0,ridge,0.75,42.889,-31.614,28,1,3
noinfo,Russia_W,ku_cal,none,0.0,ridge,1.0,49.903,-38.72,28,1,3
noinfo,Russia_W,none,none,0.0,catboost_lo,1.0,46.287,-37.29833333333333,28,1,3
noinfo,Russia_W,none,none,0.0,mlp,1.0,47.834333333333326,-38.92066666666667,28,1,3
noinfo,Russia_W,none,none,0.0,ridge,1.0,52.505,-41.291,28,1,3
noinfo,Russia_W,stefan,none,0.0,catboost_lo,0.0,42.456,-32.366,28,1,3
noinfo,Russia_W,stefan,none,0.0,catboost_lo,0.25,42.648666666666664,-32.758,28,1,3
noinfo,Russia_W,stefan,none,0.0,catboost_lo,0.5,42.887,-33.15033333333333,28,1,3
noinfo,Russia_W,stefan,none,0.0,catboost_lo,0.75,43.169999999999995,-33.54233333333333,28,1,3
noinfo,Russia_W,stefan,none,0.0,catboost_lo,1.0,43.49666666666667,-33.934666666666665,28,1,3
noinfo,Russia_W,stefan,none,0.0,mlp,0.0,42.456,-32.366,28,1,3
noinfo,Russia_W,stefan,none,0.0,mlp,0.25,43.864,-34.32966666666667,28,1,3
noinfo,Russia_W,stefan,none,0.0,mlp,0.5,45.43133333333333,-36.29333333333333,28,1,3
noinfo,Russia_W,stefan,none,0.0,mlp,0.75,47.14033333333333,-38.257333333333335,28,1,3
noinfo,Russia_W,stefan,none,0.0,mlp,1.0,48.975666666666676,-40.221,28,1,3
noinfo,Russia_W,stefan,none,0.0,ridge,0.0,42.456,-32.366,28,1,3
noinfo,Russia_W,stefan,none,0.0,ridge,0.25,44.748,-35.011,28,1,3
noinfo,Russia_W,stefan,none,0.0,ridge,0.5,47.474,-37.656,28,1,3
noinfo,Russia_W,stefan,none,0.0,ridge,0.75,50.56199999999999,-40.301,28,1,3
noinfo,Russia_W,stefan,none,0.0,ridge,1.0,53.95000000000001,-42.946,28,1,3
noinfo,Russia_W,stefan_cci,none,0.0,catboost_lo,0.0,41.444,-29.514,28,1,3
noinfo,Russia_W,stefan_cci,none,0.0,catboost_lo,0.25,41.942,-30.906666666666666,28,1,3
noinfo,Russia_W,stefan_cci,none,0.0,catboost_lo,0.5,42.61166666666667,-32.29966666666667,28,1,3
noinfo,Russia_W,stefan_cci,none,0.0,catboost_lo,0.75,43.446333333333335,-33.69233333333333,28,1,3
noinfo,Russia_W,stefan_cci,none,0.0,catboost_lo,1.0,44.43633333333333,-35.08533333333333,28,1,3
noinfo,Russia_W,stefan_cci,none,0.0,mlp,0.0,41.444,-29.514,28,1,3
noinfo,Russia_W,stefan_cci,none,0.0,mlp,0.25,41.861333333333334,-31.061666666666667,28,1,3
noinfo,Russia_W,stefan_cci,none,0.0,mlp,0.5,42.68566666666667,-32.60966666666667,28,1,3
noinfo,Russia_W,stefan_cci,none,0.0,mlp,0.75,43.88399999999999,-34.157999999999994,28,1,3
noinfo,Russia_W,stefan_cci,none,0.0,mlp,1.0,45.42166666666666,-35.705666666666666,28,1,3
noinfo,Russia_W,stefan_cci,none,0.0,ridge,0.0,41.444,-29.514,28,1,3
noinfo,Russia_W,stefan_cci,none,0.0,ridge,0.25,42.97299999999999,-32.672,28,1,3
noinfo,Russia_W,stefan_cci,none,0.0,ridge,0.5,45.558,-35.831,28,1,3
noinfo,Russia_W,stefan_cci,none,0.0,ridge,0.75,49.032000000000004,-38.99,28,1,3
noinfo,Russia_W,stefan_cci,none,0.0,ridge,1.0,53.22,-42.149,28,1,3
noinfo,Russia_W,stefan_ku,none,0.0,catboost_lo,0.0,34.478,-21.332,28,1,3
noinfo,Russia_W,stefan_ku,none,0.0,catboost_lo,0.25,35.086000000000006,-22.598333333333333,28,1,3
noinfo,Russia_W,stefan_ku,none,0.0,catboost_lo,0.5,35.77233333333333,-23.864,28,1,3
noinfo,Russia_W,stefan_ku,none,0.0,catboost_lo,0.75,36.532666666666664,-25.130333333333336,28,1,3
noinfo,Russia_W,stefan_ku,none,0.0,catboost_lo,1.0,37.362,-26.396,28,1,3
noinfo,Russia_W,stefan_ku,none,0.0,mlp,0.0,34.478,-21.332,28,1,3
noinfo,Russia_W,stefan_ku,none,0.0,mlp,0.25,36.16766666666667,-24.429999999999996,28,1,3
noinfo,Russia_W,stefan_ku,none,0.0,mlp,0.5,38.25466666666667,-27.527666666666665,28,1,3
noinfo,Russia_W,stefan_ku,none,0.0,mlp,0.75,40.67933333333333,-30.62566666666667,28,1,3
noinfo,Russia_W,stefan_ku,none,0.0,mlp,1.0,43.38566666666667,-33.723333333333336,28,1,3
noinfo,Russia_W,stefan_ku,none,0.0,ridge,0.0,34.478,-21.332,28,1,3
noinfo,Russia_W,stefan_ku,none,0.0,ridge,0.25,37.643,-26.208,28,1,3
noinfo,Russia_W,stefan_ku,none,0.0,ridge,0.5,41.746,-31.084,28,1,3
noinfo,Russia_W,stefan_ku,none,0.0,ridge,0.75,46.54,-35.96,28,1,3
noinfo,Russia_W,stefan_ku,none,0.0,ridge,1.0,51.834,-40.836,28,1,3
noinfo,Russia_W,stefan_ku_cci,none,0.0,catboost_lo,0.0,36.453,-23.108,28,1,3
noinfo,Russia_W,stefan_ku_cci,none,0.0,catboost_lo,0.25,37.05866666666666,-24.704333333333334,28,1,3
noinfo,Russia_W,stefan_ku_cci,none,0.0,catboost_lo,0.5,37.80866666666666,-26.3,28,1,3
noinfo,Russia_W,stefan_ku_cci,none,0.0,catboost_lo,0.75,38.695,-27.895333333333337,28,1,3
noinfo,Russia_W,stefan_ku_cci,none,0.0,catboost_lo,1.0,39.709,-29.491,28,1,3
noinfo,Russia_W,stefan_ku_cci,none,0.0,mlp,0.0,36.453,-23.108,28,1,3
noinfo,Russia_W,stefan_ku_cci,none,0.0,mlp,0.25,37.70433333333333,-26.06866666666667,28,1,3
noinfo,Russia_W,stefan_ku_cci,none,0.0,mlp,0.5,39.49166666666667,-29.028666666666666,28,1,3
noinfo,Russia_W,stefan_ku_cci,none,0.0,mlp,0.75,41.73833333333334,-31.98866666666667,28,1,3
noinfo,Russia_W,stefan_ku_cci,none,0.0,mlp,1.0,44.36966666666667,-34.949,28,1,3
noinfo,Russia_W,stefan_ku_cci,none,0.0,ridge,0.0,36.453,-23.108,28,1,3
noinfo,Russia_W,stefan_ku_cci,none,0.0,ridge,0.25,38.786,-27.583,28,1,3
noinfo,Russia_W,stefan_ku_cci,none,0.0,ridge,0.5,42.341,-32.058,28,1,3
noinfo,Russia_W,stefan_ku_cci,none,0.0,ridge,0.75,46.841,-36.533,28,1,3
noinfo,Russia_W,stefan_ku_cci,none,0.0,ridge,1.0,52.041,-41.008,28,1,3
noinfo,Russia_W,stefan_soil,none,0.0,catboost_lo,0.0,44.407999999999994,-34.993,28,1,3
noinfo,Russia_W,stefan_soil,none,0.0,catboost_lo,0.25,44.10733333333334,-34.763,28,1,3
noinfo,Russia_W,stefan_soil,none,0.0,catboost_lo,0.5,43.839,-34.53333333333333,28,1,3
noinfo,Russia_W,stefan_soil,none,0.0,catboost_lo,0.75,43.602666666666664,-34.303,28,1,3
noinfo,Russia_W,stefan_soil,none,0.0,catboost_lo,1.0,43.39966666666667,-34.073,28,1,3
noinfo,Russia_W,stefan_soil,none,0.0,mlp,0.0,44.407999999999994,-34.993,28,1,3
noinfo,Russia_W,stefan_soil,none,0.0,mlp,0.25,45.44866666666667,-36.352,28,1,3
noinfo,Russia_W,stefan_soil,none,0.0,mlp,0.5,46.59633333333333,-37.711000000000006,28,1,3
noinfo,Russia_W,stefan_soil,none,0.0,mlp,0.75,47.842666666666666,-39.07,28,1,3
noinfo,Russia_W,stefan_soil,none,0.0,mlp,1.0,49.18,-40.428666666666665,28,1,3
noinfo,Russia_W,stefan_soil,none,0.0,ridge,0.0,44.407999999999994,-34.993,28,1,3
noinfo,Russia_W,stefan_soil,none,0.0,ridge,0.25,45.452,-36.05,28,1,3
noinfo,Russia_W,stefan_soil,none,0.0,ridge,0.5,46.78,-37.107,28,1,3
noinfo,Russia_W,stefan_soil,none,0.0,ridge,0.75,48.369,-38.165,28,1,3
noinfo,Russia_W,stefan_soil,none,0.0,ridge,1.0,50.193000000000005,-39.222,28,1,3
noinfo,Russia_W,stefan_soil_cci,none,0.0,catboost_lo,0.0,42.282,-30.827,28,1,3
noinfo,Russia_W,stefan_soil_cci,none,0.0,catboost_lo,0.25,42.11533333333333,-31.32766666666667,28,1,3
noinfo,Russia_W,stefan_soil_cci,none,0.0,catboost_lo,0.5,42.080666666666666,-31.828333333333333,28,1,3
noinfo,Russia_W,stefan_soil_cci,none,0.0,catboost_lo,0.75,42.178333333333335,-32.329,28,1,3
noinfo,Russia_W,stefan_soil_cci,none,0.0,catboost_lo,1.0,42.407666666666664,-32.82966666666667,28,1,3
noinfo,Russia_W,stefan_soil_cci,none,0.0,mlp,0.0,42.282,-30.827,28,1,3
noinfo,Russia_W,stefan_soil_cci,none,0.0,mlp,0.25,43.077333333333335,-32.61966666666667,28,1,3
noinfo,Russia_W,stefan_soil_cci,none,0.0,mlp,0.5,44.22233333333333,-34.41233333333333,28,1,3
noinfo,Russia_W,stefan_soil_cci,none,0.0,mlp,0.75,45.68533333333334,-36.205,28,1,3
noinfo,Russia_W,stefan_soil_cci,none,0.0,mlp,1.0,47.435,-37.998,28,1,3
noinfo,Russia_W,stefan_soil_cci,none,0.0,ridge,0.0,42.282,-30.827,28,1,3
noinfo,Russia_W,stefan_soil_cci,none,0.0,ridge,0.25,43.31,-33.192,28,1,3
noinfo,Russia_W,stefan_soil_cci,none,0.0,ridge,0.5,45.236,-35.557,28,1,3
noinfo,Russia_W,stefan_soil_cci,none,0.0,ridge,0.75,47.94899999999999,-37.922,28,1,3
noinfo,Russia_W,stefan_soil_cci,none,0.0,ridge,1.0,51.327,-40.286,28,1,3
noinfo,Svalbard,cci_cal,none,0.0,catboost_lo,0.0,215.205,-153.838,6,1,3
noinfo,Svalbard,cci_cal,none,0.0,catboost_lo,0.25,215.56833333333336,-154.55866666666665,6,1,3
noinfo,Svalbard,cci_cal,none,0.0,catboost_lo,0.5,215.93866666666668,-155.279,6,1,3
noinfo,Svalbard,cci_cal,none,0.0,catboost_lo,0.75,216.3153333333333,-155.99933333333334,6,1,3
noinfo,Svalbard,cci_cal,none,0.0,catboost_lo,1.0,216.69833333333335,-156.71933333333334,6,1,3
noinfo,Svalbard,cci_cal,none,0.0,mlp,0.0,215.205,-153.838,6,1,3
noinfo,Svalbard,cci_cal,none,0.0,mlp,0.25,220.61866666666666,-161.03366666666668,6,1,3
noinfo,Svalbard,cci_cal,none,0.0,mlp,0.5,227.09333333333333,-168.229,6,1,3
noinfo,Svalbard,cci_cal,none,0.0,mlp,0.75,234.53866666666667,-175.42433333333335,6,1,3
noinfo,Svalbard,cci_cal,none,0.0,mlp,1.0,242.86366666666666,-182.61933333333332,6,1,3
noinfo,Svalbard,cci_cal,none,0.0,ridge,0.0,215.205,-153.838,6,1,3
noinfo,Svalbard,cci_cal,none,0.0,ridge,0.25,226.275,-169.618,6,1,3
noinfo,Svalbard,cci_cal,none,0.0,ridge,0.5,242.505,-185.399,6,1,3
noinfo,Svalbard,cci_cal,none,0.0,ridge,0.75,262.941,-201.179,6,1,3
noinfo,Svalbard,cci_cal,none,0.0,ridge,1.0,286.686,-216.95899999999997,6,1,3
noinfo,Svalbard,ku_cal,none,0.0,catboost_lo,0.0,216.159,-164.345,6,1,3
noinfo,Svalbard,ku_cal,none,0.0,catboost_lo,0.25,217.12266666666665,-165.33166666666668,6,1,3
noinfo,Svalbard,ku_cal,none,0.0,catboost_lo,0.5,218.08933333333334,-166.31766666666667,6,1,3
noinfo,Svalbard,ku_cal,none,0.0,catboost_lo,0.75,219.059,-167.30366666666666,6,1,3
noinfo,Svalbard,ku_cal,none,0.0,catboost_lo,1.0,220.03166666666667,-168.28966666666668,6,1,3
noinfo,Svalbard,ku_cal,none,0.0,mlp,0.0,216.159,-164.345,6,1,3
noinfo,Svalbard,ku_cal,none,0.0,mlp,0.25,224.17366666666666,-173.72233333333335,6,1,3
noinfo,Svalbard,ku_cal,none,0.0,mlp,0.5,233.33366666666666,-183.09933333333333,6,1,3
noinfo,Svalbard,ku_cal,none,0.0,mlp,0.75,243.4796666666667,-192.47666666666666,6,1,3
noinfo,Svalbard,ku_cal,none,0.0,mlp,1.0,254.466,-201.85366666666667,6,1,3
noinfo,Svalbard,ku_cal,none,0.0,ridge,0.0,216.159,-164.345,6,1,3
noinfo,Svalbard,ku_cal,none,0.0,ridge,0.25,238.403,-189.00300000000001,6,1,3
noinfo,Svalbard,ku_cal,none,0.0,ridge,0.5,269.731,-213.662,6,1,3
noinfo,Svalbard,ku_cal,none,0.0,ridge,0.75,307.378,-238.32000000000002,6,1,3
noinfo,Svalbard,ku_cal,none,0.0,ridge,1.0,349.307,-262.978,6,1,3
noinfo,Svalbard,none,none,0.0,catboost_lo,1.0,216.532,-157.99466666666666,6,1,3
noinfo,Svalbard,none,none,0.0,mlp,1.0,221.879,-166.23633333333333,6,1,3
noinfo,Svalbard,none,none,0.0,ridge,1.0,286.251,-216.744,6,1,3
noinfo,Svalbard,stefan,none,0.0,catboost_lo,0.0,224.119,-170.011,6,1,3
noinfo,Svalbard,stefan,none,0.0,catboost_lo,0.25,224.279,-170.03566666666666,6,1,3
noinfo,Svalbard,stefan,none,0.0,catboost_lo,0.5,224.44033333333334,-170.06033333333335,6,1,3
noinfo,Svalbard,stefan,none,0.0,catboost_lo,0.75,224.60299999999998,-170.08433333333332,6,1,3
noinfo,Svalbard,stefan,none,0.0,catboost_lo,1.0,224.76699999999997,-170.109,6,1,3
noinfo,Svalbard,stefan,none,0.0,mlp,0.0,224.119,-170.011,6,1,3
noinfo,Svalbard,stefan,none,0.0,mlp,0.25,228.42666666666665,-175.35233333333335,6,1,3
noinfo,Svalbard,stefan,none,0.0,mlp,0.5,233.38166666666666,-180.69366666666667,6,1,3
noinfo,Svalbard,stefan,none,0.0,mlp,0.75,238.936,-186.035,6,1,3
noinfo,Svalbard,stefan,none,0.0,mlp,1.0,245.042,-191.37599999999998,6,1,3
noinfo,Svalbard,stefan,none,0.0,ridge,0.0,224.119,-170.011,6,1,3
noinfo,Svalbard,stefan,none,0.0,ridge,0.25,234.345,-182.51,6,1,3
noinfo,Svalbard,stefan,none,0.0,ridge,0.5,249.24799999999996,-195.009,6,1,3
noinfo,Svalbard,stefan,none,0.0,ridge,0.75,268.048,-207.50699999999998,6,1,3
noinfo,Svalbard,stefan,none,0.0,ridge,1.0,289.989,-220.006,6,1,3
noinfo,Svalbard,stefan_cci,none,0.0,catboost_lo,0.0,220.582,-161.624,6,1,3
noinfo,Svalbard,stefan_cci,none,0.0,catboost_lo,0.25,220.78099999999998,-162.034,6,1,3
noinfo,Svalbard,stefan_cci,none,0.0,catboost_lo,0.5,220.996,-162.444,6,1,3
noinfo,Svalbard,stefan_cci,none,0.0,catboost_lo,0.75,221.22633333333332,-162.85433333333333,6,1,3
noinfo,Svalbard,stefan_cci,none,0.0,catboost_lo,1.0,221.47166666666666,-163.26466666666667,6,1,3
noinfo,Svalbard,stefan_cci,none,0.0,mlp,0.0,220.582,-161.624,6,1,3
noinfo,Svalbard,stefan_cci,none,0.0,mlp,0.25,227.19833333333335,-170.38266666666667,6,1,3
noinfo,Svalbard,stefan_cci,none,0.0,mlp,0.5,235.07033333333334,-179.14133333333334,6,1,3
noinfo,Svalbard,stefan_cci,none,0.0,mlp,0.75,244.06933333333333,-187.90033333333335,6,1,3
noinfo,Svalbard,stefan_cci,none,0.0,mlp,1.0,254.06966666666668,-196.659,6,1,3
noinfo,Svalbard,stefan_cci,none,0.0,ridge,0.0,220.582,-161.624,6,1,3
noinfo,Svalbard,stefan_cci,none,0.0,ridge,0.25,231.17099999999996,-175.875,6,1,3
noinfo,Svalbard,stefan_cci,none,0.0,ridge,0.5,246.596,-190.126,6,1,3
noinfo,Svalbard,stefan_cci,none,0.0,ridge,0.75,266.017,-204.37700000000004,6,1,3
noinfo,Svalbard,stefan_cci,none,0.0,ridge,1.0,288.628,-218.62800000000001,6,1,3
noinfo,Svalbard,stefan_ku,none,0.0,catboost_lo,0.0,220.13199999999998,-167.178,6,1,3
noinfo,Svalbard,stefan_ku,none,0.0,catboost_lo,0.25,220.577,-167.62933333333334,6,1,3
noinfo,Svalbard,stefan_ku,none,0.0,catboost_lo,0.5,221.02333333333334,-168.08,6,1,3
noinfo,Svalbard,stefan_ku,none,0.0,catboost_lo,0.75,221.4706666666667,-168.53099999999998,6,1,3
noinfo,Svalbard,stefan_ku,none,0.0,catboost_lo,1.0,221.91966666666667,-168.98233333333334,6,1,3
noinfo,Svalbard,stefan_ku,none,0.0,mlp,0.0,220.13199999999998,-167.178,6,1,3
noinfo,Svalbard,stefan_ku,none,0.0,mlp,0.25,225.49666666666667,-173.7976666666667,6,1,3
noinfo,Svalbard,stefan_ku,none,0.0,mlp,0.5,231.931,-180.417,6,1,3
noinfo,Svalbard,stefan_ku,none,0.0,mlp,0.75,239.28833333333333,-187.03599999999997,6,1,3
noinfo,Svalbard,stefan_ku,none,0.0,mlp,1.0,247.43500000000003,-193.65566666666666,6,1,3
noinfo,Svalbard,stefan_ku,none,0.0,ridge,0.0,220.13199999999998,-167.178,6,1,3
noinfo,Svalbard,stefan_ku,none,0.0,ridge,0.25,236.254,-185.758,6,1,3
noinfo,Svalbard,stefan_ku,none,0.0,ridge,0.5,259.139,-204.337,6,1,3
noinfo,Svalbard,stefan_ku,none,0.0,ridge,0.75,287.174,-222.91600000000003,6,1,3
noinfo,Svalbard,stefan_ku,none,0.0,ridge,1.0,319.006,-241.496,6,1,3
noinfo,Svalbard,stefan_ku_cci,none,0.0,catboost_lo,0.0,219.024,-162.531,6,1,3
noinfo,Svalbard,stefan_ku_cci,none,0.0,catboost_lo,0.25,219.48833333333334,-163.12766666666667,6,1,3
noinfo,Svalbard,stefan_ku_cci,none,0.0,catboost_lo,0.5,219.95766666666668,-163.72366666666667,6,1,3
noinfo,Svalbard,stefan_ku_cci,none,0.0,catboost_lo,0.75,220.433,-164.32033333333334,6,1,3
noinfo,Svalbard,stefan_ku_cci,none,0.0,catboost_lo,1.0,220.9143333333333,-164.91666666666666,6,1,3
noinfo,Svalbard,stefan_ku_cci,none,0.0,mlp,0.0,219.024,-162.531,6,1,3
noinfo,Svalbard,stefan_ku_cci,none,0.0,mlp,0.25,226.05700000000002,-171.08266666666668,6,1,3
noinfo,Svalbard,stefan_ku_cci,none,0.0,mlp,0.5,234.39,-179.63433333333333,6,1,3
noinfo,Svalbard,stefan_ku_cci,none,0.0,mlp,0.75,243.8456666666667,-188.18566666666666,6,1,3
noinfo,Svalbard,stefan_ku_cci,none,0.0,mlp,1.0,254.25900000000001,-196.73733333333334,6,1,3
noinfo,Svalbard,stefan_ku_cci,none,0.0,ridge,0.0,219.024,-162.531,6,1,3
noinfo,Svalbard,stefan_ku_cci,none,0.0,ridge,0.25,233.394,-180.25200000000004,6,1,3
