proto,family,anchor,pseudo,resid,r,lam,rmse_mean,n_reg,name
loro,anchored,stefan,stefan,mlp,0.5,0.5,24.59966666666667,2,Stefan 앵커 + 다층퍼셉트론 잔차(λ=0.5) · Stefan 증강(r=0.5)
loro,anchored,stefan,stefan,mlp,0.5,0.75,24.600833333333334,2,Stefan 앵커 + 다층퍼셉트론 잔차(λ=0.75) · Stefan 증강(r=0.5)
loro,anchored,stefan,stefan,mlp,0.5,1.0,24.603,2,Stefan 앵커 + 다층퍼셉트론 잔차(λ=1) · Stefan 증강(r=0.5)
loro,anchored,stefan,stefan,mlp,1.0,0.0,24.5985,2,Stefan 앵커 + 다층퍼셉트론 잔차(λ=0) · Stefan 증강(r=1)
loro,anchored,stefan,stefan,mlp,1.0,0.25,24.594,2,Stefan 앵커 + 다층퍼셉트론 잔차(λ=0.25) · Stefan 증강(r=1)
loro,anchored,stefan,stefan,mlp,1.0,0.5,24.589666666666666,2,Stefan 앵커 + 다층퍼셉트론 잔차(λ=0.5) · Stefan 증강(r=1)
loro,anchored,stefan,stefan,mlp,1.0,0.75,24.585833333333333,2,Stefan 앵커 + 다층퍼셉트론 잔차(λ=0.75) · Stefan 증강(r=1)
loro,anchored,stefan,stefan,mlp,1.0,1.0,24.58233333333333,2,Stefan 앵커 + 다층퍼셉트론 잔차(λ=1) · Stefan 증강(r=1)
loro,anchored,stefan,stefan,mlp,2.0,0.0,24.5985,2,Stefan 앵커 + 다층퍼셉트론 잔차(λ=0) · Stefan 증강(r=2)
loro,anchored,stefan,stefan,mlp,2.0,0.25,24.597666666666665,2,Stefan 앵커 + 다층퍼셉트론 잔차(λ=0.25) · Stefan 증강(r=2)
loro,anchored,stefan,stefan,mlp,2.0,0.5,24.597166666666666,2,Stefan 앵커 + 다층퍼셉트론 잔차(λ=0.5) · Stefan 증강(r=2)
loro,anchored,stefan,stefan,mlp,2.0,0.75,24.596666666666668,2,Stefan 앵커 + 다층퍼셉트론 잔차(λ=0.75) · Stefan 증강(r=2)
loro,anchored,stefan,stefan,mlp,2.0,1.0,24.596333333333334,2,Stefan 앵커 + 다층퍼셉트론 잔차(λ=1) · Stefan 증강(r=2)
loro,anchored,stefan,stefan,mlp,5.0,0.0,24.5985,2,Stefan 앵커 + 다층퍼셉트론 잔차(λ=0) · Stefan 증강(r=5)
loro,anchored,stefan,stefan,mlp,5.0,0.25,24.596333333333334,2,Stefan 앵커 + 다층퍼셉트론 잔차(λ=0.25) · Stefan 증강(r=5)
loro,anchored,stefan,stefan,mlp,5.0,0.5,24.59466666666667,2,Stefan 앵커 + 다층퍼셉트론 잔차(λ=0.5) · Stefan 증강(r=5)
loro,anchored,stefan,stefan,mlp,5.0,0.75,24.593,2,Stefan 앵커 + 다층퍼셉트론 잔차(λ=0.75) · Stefan 증강(r=5)
loro,anchored,stefan,stefan,mlp,5.0,1.0,24.591499999999996,2,Stefan 앵커 + 다층퍼셉트론 잔차(λ=1) · Stefan 증강(r=5)
loro,anchored,stefan,stefan,mlp,10.0,0.0,24.5985,2,Stefan 앵커 + 다층퍼셉트론 잔차(λ=0) · Stefan 증강(r=10)
loro,anchored,stefan,stefan,mlp,10.0,0.25,24.598333333333333,2,Stefan 앵커 + 다층퍼셉트론 잔차(λ=0.25) · Stefan 증강(r=10)
loro,anchored,stefan,stefan,mlp,10.0,0.5,24.598666666666666,2,Stefan 앵커 + 다층퍼셉트론 잔차(λ=0.5) · Stefan 증강(r=10)
loro,anchored,stefan,stefan,mlp,10.0,0.75,24.59833333333333,2,Stefan 앵커 + 다층퍼셉트론 잔차(λ=0.75) · Stefan 증강(r=10)
loro,anchored,stefan,stefan,mlp,10.0,1.0,24.5985,2,Stefan 앵커 + 다층퍼셉트론 잔차(λ=1) · Stefan 증강(r=10)
loro,anchored,stefan,stefan,ridge,0.5,0.0,24.5985,2,Stefan 앵커 + 선형 잔차(λ=0) · Stefan 증강(r=0.5)
loro,anchored,stefan,stefan,ridge,0.5,0.25,24.585166666666666,2,Stefan 앵커 + 선형 잔차(λ=0.25) · Stefan 증강(r=0.5)
loro,anchored,stefan,stefan,ridge,0.5,0.5,24.586833333333335,2,Stefan 앵커 + 선형 잔차(λ=0.5) · Stefan 증강(r=0.5)
loro,anchored,stefan,stefan,ridge,0.5,0.75,24.602666666666664,2,Stefan 앵커 + 선형 잔차(λ=0.75) · Stefan 증강(r=0.5)
loro,anchored,stefan,stefan,ridge,0.5,1.0,24.633499999999998,2,Stefan 앵커 + 선형 잔차(λ=1) · Stefan 증강(r=0.5)
loro,anchored,stefan,stefan,ridge,1.0,0.0,24.5985,2,Stefan 앵커 + 선형 잔차(λ=0) · Stefan 증강(r=1)
loro,anchored,stefan,stefan,ridge,1.0,0.25,24.587333333333333,2,Stefan 앵커 + 선형 잔차(λ=0.25) · Stefan 증강(r=1)
loro,anchored,stefan,stefan,ridge,1.0,0.5,24.5835,2,Stefan 앵커 + 선형 잔차(λ=0.5) · Stefan 증강(r=1)
loro,anchored,stefan,stefan,ridge,1.0,0.75,24.587,2,Stefan 앵커 + 선형 잔차(λ=0.75) · Stefan 증강(r=1)
loro,anchored,stefan,stefan,ridge,1.0,1.0,24.59766666666666,2,Stefan 앵커 + 선형 잔차(λ=1) · Stefan 증강(r=1)
loro,anchored,stefan,stefan,ridge,2.0,0.0,24.5985,2,Stefan 앵커 + 선형 잔차(λ=0) · Stefan 증강(r=2)
loro,anchored,stefan,stefan,ridge,2.0,0.25,24.5905,2,Stefan 앵커 + 선형 잔차(λ=0.25) · Stefan 증강(r=2)
loro,anchored,stefan,stefan,ridge,2.0,0.5,24.586,2,Stefan 앵커 + 선형 잔차(λ=0.5) · Stefan 증강(r=2)
loro,anchored,stefan,stefan,ridge,2.0,0.75,24.58483333333333,2,Stefan 앵커 + 선형 잔차(λ=0.75) · Stefan 증강(r=2)
loro,anchored,stefan,stefan,ridge,2.0,1.0,24.58683333333333,2,Stefan 앵커 + 선형 잔차(λ=1) · Stefan 증강(r=2)
loro,anchored,stefan,stefan,ridge,5.0,0.0,24.5985,2,Stefan 앵커 + 선형 잔차(λ=0) · Stefan 증강(r=5)
loro,anchored,stefan,stefan,ridge,5.0,0.25,24.595333333333333,2,Stefan 앵커 + 선형 잔차(λ=0.25) · Stefan 증강(r=5)
loro,anchored,stefan,stefan,ridge,5.0,0.5,24.59466666666667,2,Stefan 앵커 + 선형 잔차(λ=0.5) · Stefan 증강(r=5)
loro,anchored,stefan,stefan,ridge,5.0,0.75,24.595,2,Stefan 앵커 + 선형 잔차(λ=0.75) · Stefan 증강(r=5)
loro,anchored,stefan,stefan,ridge,5.0,1.0,24.596666666666668,2,Stefan 앵커 + 선형 잔차(λ=1) · Stefan 증강(r=5)
loro,anchored,stefan,stefan,ridge,10.0,0.0,24.5985,2,Stefan 앵커 + 선형 잔차(λ=0) · Stefan 증강(r=10)
loro,anchored,stefan,stefan,ridge,10.0,0.25,24.597166666666666,2,Stefan 앵커 + 선형 잔차(λ=0.25) · Stefan 증강(r=10)
loro,anchored,stefan,stefan,ridge,10.0,0.5,24.597166666666666,2,Stefan 앵커 + 선형 잔차(λ=0.5) · Stefan 증강(r=10)
loro,anchored,stefan,stefan,ridge,10.0,0.75,24.59766666666667,2,Stefan 앵커 + 선형 잔차(λ=0.75) · Stefan 증강(r=10)
loro,anchored,stefan,stefan,ridge,10.0,1.0,24.598999999999997,2,Stefan 앵커 + 선형 잔차(λ=1) · Stefan 증강(r=10)
loro,anchored,stefan,stefan_cci,catboost,0.5,0.0,24.5985,2,Stefan 앵커 + 부스팅 잔차(λ=0) · Stefan+위성 증강(r=0.5)
loro,anchored,stefan,stefan_cci,catboost,0.5,0.25,24.045333333333332,2,Stefan 앵커 + 부스팅 잔차(λ=0.25) · Stefan+위성 증강(r=0.5)
loro,anchored,stefan,stefan_cci,catboost,0.5,0.5,23.721666666666668,2,Stefan 앵커 + 부스팅 잔차(λ=0.5) · Stefan+위성 증강(r=0.5)
loro,anchored,stefan,stefan_cci,catboost,0.5,0.75,23.636833333333335,2,Stefan 앵커 + 부스팅 잔차(λ=0.75) · Stefan+위성 증강(r=0.5)
loro,anchored,stefan,stefan_cci,catboost,0.5,1.0,23.793166666666664,2,Stefan 앵커 + 부스팅 잔차(λ=1) · Stefan+위성 증강(r=0.5)
loro,anchored,stefan,stefan_cci,catboost,1.0,0.0,24.5985,2,Stefan 앵커 + 부스팅 잔차(λ=0) · Stefan+위성 증강(r=1)
loro,anchored,stefan,stefan_cci,catboost,1.0,0.25,24.039166666666667,2,Stefan 앵커 + 부스팅 잔차(λ=0.25) · Stefan+위성 증강(r=1)
loro,anchored,stefan,stefan_cci,catboost,1.0,0.5,23.712833333333336,2,Stefan 앵커 + 부스팅 잔차(λ=0.5) · Stefan+위성 증강(r=1)
loro,anchored,stefan,stefan_cci,catboost,1.0,0.75,23.628666666666668,2,Stefan 앵커 + 부스팅 잔차(λ=0.75) · Stefan+위성 증강(r=1)
loro,anchored,stefan,stefan_cci,catboost,1.0,1.0,23.788666666666664,2,Stefan 앵커 + 부스팅 잔차(λ=1) · Stefan+위성 증강(r=1)
loro,anchored,stefan,stefan_cci,catboost,2.0,0.0,24.5985,2,Stefan 앵커 + 부스팅 잔차(λ=0) · Stefan+위성 증강(r=2)
loro,anchored,stefan,stefan_cci,catboost,2.0,0.25,24.038833333333336,2,Stefan 앵커 + 부스팅 잔차(λ=0.25) · Stefan+위성 증강(r=2)
loro,anchored,stefan,stefan_cci,catboost,2.0,0.5,23.713833333333334,2,Stefan 앵커 + 부스팅 잔차(λ=0.5) · Stefan+위성 증강(r=2)
loro,anchored,stefan,stefan_cci,catboost,2.0,0.75,23.633833333333335,2,Stefan 앵커 + 부스팅 잔차(λ=0.75) · Stefan+위성 증강(r=2)
loro,anchored,stefan,stefan_cci,catboost,2.0,1.0,23.800333333333334,2,Stefan 앵커 + 부스팅 잔차(λ=1) · Stefan+위성 증강(r=2)
loro,anchored,stefan,stefan_cci,catboost,5.0,0.0,24.5985,2,Stefan 앵커 + 부스팅 잔차(λ=0) · Stefan+위성 증강(r=5)
loro,anchored,stefan,stefan_cci,catboost,5.0,0.25,24.043833333333335,2,Stefan 앵커 + 부스팅 잔차(λ=0.25) · Stefan+위성 증강(r=5)
loro,anchored,stefan,stefan_cci,catboost,5.0,0.5,23.726,2,Stefan 앵커 + 부스팅 잔차(λ=0.5) · Stefan+위성 증강(r=5)
loro,anchored,stefan,stefan_cci,catboost,5.0,0.75,23.654,2,Stefan 앵커 + 부스팅 잔차(λ=0.75) · Stefan+위성 증강(r=5)
loro,anchored,stefan,stefan_cci,catboost,5.0,1.0,23.830166666666663,2,Stefan 앵커 + 부스팅 잔차(λ=1) · Stefan+위성 증강(r=5)
loro,anchored,stefan,stefan_cci,catboost,10.0,0.0,24.5985,2,Stefan 앵커 + 부스팅 잔차(λ=0) · Stefan+위성 증강(r=10)
loro,anchored,stefan,stefan_cci,catboost,10.0,0.25,24.04566666666667,2,Stefan 앵커 + 부스팅 잔차(λ=0.25) · Stefan+위성 증강(r=10)
loro,anchored,stefan,stefan_cci,catboost,10.0,0.5,23.730166666666666,2,Stefan 앵커 + 부스팅 잔차(λ=0.5) · Stefan+위성 증강(r=10)
loro,anchored,stefan,stefan_cci,catboost,10.0,0.75,23.66166666666667,2,Stefan 앵커 + 부스팅 잔차(λ=0.75) · Stefan+위성 증강(r=10)
loro,anchored,stefan,stefan_cci,catboost,10.0,1.0,23.840833333333336,2,Stefan 앵커 + 부스팅 잔차(λ=1) · Stefan+위성 증강(r=10)
loro,anchored,stefan,stefan_cci,mlp,0.5,0.0,24.5985,2,Stefan 앵커 + 다층퍼셉트론 잔차(λ=0) · Stefan+위성 증강(r=0.5)
loro,anchored,stefan,stefan_cci,mlp,0.5,0.25,24.081666666666663,2,Stefan 앵커 + 다층퍼셉트론 잔차(λ=0.25) · Stefan+위성 증강(r=0.5)
loro,anchored,stefan,stefan_cci,mlp,0.5,0.5,23.807,2,Stefan 앵커 + 다층퍼셉트론 잔차(λ=0.5) · Stefan+위성 증강(r=0.5)
loro,anchored,stefan,stefan_cci,mlp,0.5,0.75,23.782833333333336,2,Stefan 앵커 + 다층퍼셉트론 잔차(λ=0.75) · Stefan+위성 증강(r=0.5)
loro,anchored,stefan,stefan_cci,mlp,0.5,1.0,24.009,2,Stefan 앵커 + 다층퍼셉트론 잔차(λ=1) · Stefan+위성 증강(r=0.5)
loro,anchored,stefan,stefan_cci,mlp,1.0,0.0,24.5985,2,Stefan 앵커 + 다층퍼셉트론 잔차(λ=0) · Stefan+위성 증강(r=1)
loro,anchored,stefan,stefan_cci,mlp,1.0,0.25,24.086666666666666,2,Stefan 앵커 + 다층퍼셉트론 잔차(λ=0.25) · Stefan+위성 증강(r=1)
loro,anchored,stefan,stefan_cci,mlp,1.0,0.5,23.83066666666667,2,Stefan 앵커 + 다층퍼셉트론 잔차(λ=0.5) · Stefan+위성 증강(r=1)
loro,anchored,stefan,stefan_cci,mlp,1.0,0.75,23.838500000000003,2,Stefan 앵커 + 다층퍼셉트론 잔차(λ=0.75) · Stefan+위성 증강(r=1)
loro,anchored,stefan,stefan_cci,mlp,1.0,1.0,24.109666666666666,2,Stefan 앵커 + 다층퍼셉트론 잔차(λ=1) · Stefan+위성 증강(r=1)
loro,anchored,stefan,stefan_cci,mlp,2.0,0.0,24.5985,2,Stefan 앵커 + 다층퍼셉트론 잔차(λ=0) · Stefan+위성 증강(r=2)
loro,anchored,stefan,stefan_cci,mlp,2.0,0.25,24.073,2,Stefan 앵커 + 다층퍼셉트론 잔차(λ=0.25) · Stefan+위성 증강(r=2)
loro,anchored,stefan,stefan_cci,mlp,2.0,0.5,23.794,2,Stefan 앵커 + 다층퍼셉트론 잔차(λ=0.5) · Stefan+위성 증강(r=2)
loro,anchored,stefan,stefan_cci,mlp,2.0,0.75,23.769666666666666,2,Stefan 앵커 + 다층퍼셉트론 잔차(λ=0.75) · Stefan+위성 증강(r=2)
loro,anchored,stefan,stefan_cci,mlp,2.0,1.0,24.0,2,Stefan 앵커 + 다층퍼셉트론 잔차(λ=1) · Stefan+위성 증강(r=2)
loro,anchored,stefan,stefan_cci,mlp,5.0,0.0,24.5985,2,Stefan 앵커 + 다층퍼셉트론 잔차(λ=0) · Stefan+위성 증강(r=5)
loro,anchored,stefan,stefan_cci,mlp,5.0,0.25,24.076833333333333,2,Stefan 앵커 + 다층퍼셉트론 잔차(λ=0.25) · Stefan+위성 증강(r=5)
loro,anchored,stefan,stefan_cci,mlp,5.0,0.5,23.796499999999998,2,Stefan 앵커 + 다층퍼셉트론 잔차(λ=0.5) · Stefan+위성 증강(r=5)
loro,anchored,stefan,stefan_cci,mlp,5.0,0.75,23.765666666666668,2,Stefan 앵커 + 다층퍼셉트론 잔차(λ=0.75) · Stefan+위성 증강(r=5)
loro,anchored,stefan,stefan_cci,mlp,5.0,1.0,23.984333333333332,2,Stefan 앵커 + 다층퍼셉트론 잔차(λ=1) · Stefan+위성 증강(r=5)
loro,anchored,stefan,stefan_cci,mlp,10.0,0.0,24.5985,2,Stefan 앵커 + 다층퍼셉트론 잔차(λ=0) · Stefan+위성 증강(r=10)
loro,anchored,stefan,stefan_cci,mlp,10.0,0.25,24.060833333333335,2,Stefan 앵커 + 다층퍼셉트론 잔차(λ=0.25) · Stefan+위성 증강(r=10)
loro,anchored,stefan,stefan_cci,mlp,10.0,0.5,23.773666666666667,2,Stefan 앵커 + 다층퍼셉트론 잔차(λ=0.5) · Stefan+위성 증강(r=10)
loro,anchored,stefan,stefan_cci,mlp,10.0,0.75,23.745,2,Stefan 앵커 + 다층퍼셉트론 잔차(λ=0.75) · Stefan+위성 증강(r=10)
loro,anchored,stefan,stefan_cci,mlp,10.0,1.0,23.9755,2,Stefan 앵커 + 다층퍼셉트론 잔차(λ=1) · Stefan+위성 증강(r=10)
loro,anchored,stefan,stefan_cci,ridge,0.5,0.0,24.5985,2,Stefan 앵커 + 선형 잔차(λ=0) · Stefan+위성 증강(r=0.5)
loro,anchored,stefan,stefan_cci,ridge,0.5,0.25,24.049166666666665,2,Stefan 앵커 + 선형 잔차(λ=0.25) · Stefan+위성 증강(r=0.5)
loro,anchored,stefan,stefan_cci,ridge,0.5,0.5,23.727666666666668,2,Stefan 앵커 + 선형 잔차(λ=0.5) · Stefan+위성 증강(r=0.5)
loro,anchored,stefan,stefan_cci,ridge,0.5,0.75,23.642333333333333,2,Stefan 앵커 + 선형 잔차(λ=0.75) · Stefan+위성 증강(r=0.5)
loro,anchored,stefan,stefan_cci,ridge,0.5,1.0,23.797,2,Stefan 앵커 + 선형 잔차(λ=1) · Stefan+위성 증강(r=0.5)
loro,anchored,stefan,stefan_cci,ridge,1.0,0.0,24.5985,2,Stefan 앵커 + 선형 잔차(λ=0) · Stefan+위성 증강(r=1)
loro,anchored,stefan,stefan_cci,ridge,1.0,0.25,24.052999999999997,2,Stefan 앵커 + 선형 잔차(λ=0.25) · Stefan+위성 증강(r=1)
loro,anchored,stefan,stefan_cci,ridge,1.0,0.5,23.73766666666667,2,Stefan 앵커 + 선형 잔차(λ=0.5) · Stefan+위성 증강(r=1)
loro,anchored,stefan,stefan_cci,ridge,1.0,0.75,23.661833333333334,2,Stefan 앵커 + 선형 잔차(λ=0.75) · Stefan+위성 증강(r=1)
loro,anchored,stefan,stefan_cci,ridge,1.0,1.0,23.827333333333332,2,Stefan 앵커 + 선형 잔차(λ=1) · Stefan+위성 증강(r=1)
loro,anchored,stefan,stefan_cci,ridge,2.0,0.0,24.5985,2,Stefan 앵커 + 선형 잔차(λ=0) · Stefan+위성 증강(r=2)
loro,anchored,stefan,stefan_cci,ridge,2.0,0.25,24.058833333333332,2,Stefan 앵커 + 선형 잔차(λ=0.25) · Stefan+위성 증강(r=2)
loro,anchored,stefan,stefan_cci,ridge,2.0,0.5,23.751499999999997,2,Stefan 앵커 + 선형 잔차(λ=0.5) · Stefan+위성 증강(r=2)
loro,anchored,stefan,stefan_cci,ridge,2.0,0.75,23.685333333333332,2,Stefan 앵커 + 선형 잔차(λ=0.75) · Stefan+위성 증강(r=2)
loro,anchored,stefan,stefan_cci,ridge,2.0,1.0,23.861833333333333,2,Stefan 앵커 + 선형 잔차(λ=1) · Stefan+위성 증강(r=2)
loro,anchored,stefan,stefan_cci,ridge,5.0,0.0,24.5985,2,Stefan 앵커 + 선형 잔차(λ=0) · Stefan+위성 증강(r=5)
loro,anchored,stefan,stefan_cci,ridge,5.0,0.25,24.064500000000002,2,Stefan 앵커 + 선형 잔차(λ=0.25) · Stefan+위성 증강(r=5)
loro,anchored,stefan,stefan_cci,ridge,5.0,0.5,23.765833333333333,2,Stefan 앵커 + 선형 잔차(λ=0.5) · Stefan+위성 증강(r=5)
loro,anchored,stefan,stefan_cci,ridge,5.0,0.75,23.7115,2,Stefan 앵커 + 선형 잔차(λ=0.75) · Stefan+위성 증강(r=5)
loro,anchored,stefan,stefan_cci,ridge,5.0,1.0,23.902166666666666,2,Stefan 앵커 + 선형 잔차(λ=1) · Stefan+위성 증강(r=5)
loro,anchored,stefan,stefan_cci,ridge,10.0,0.0,24.5985,2,Stefan 앵커 + 선형 잔차(λ=0) · Stefan+위성 증강(r=10)
loro,anchored,stefan,stefan_cci,ridge,10.0,0.25,24.065333333333335,2,Stefan 앵커 + 선형 잔차(λ=0.25) · Stefan+위성 증강(r=10)
loro,anchored,stefan,stefan_cci,ridge,10.0,0.5,23.769166666666667,2,Stefan 앵커 + 선형 잔차(λ=0.5) · Stefan+위성 증강(r=10)
loro,anchored,stefan,stefan_cci,ridge,10.0,0.75,23.718333333333334,2,Stefan 앵커 + 선형 잔차(λ=0.75) · Stefan+위성 증강(r=10)
loro,anchored,stefan,stefan_cci,ridge,10.0,1.0,23.914166666666667,2,Stefan 앵커 + 선형 잔차(λ=1) · Stefan+위성 증강(r=10)
loro,anchored,stefan_cci,cci,catboost,0.5,0.0,23.266,2,Stefan+위성제품 앵커 + 부스팅 잔차(λ=0) · 위성제품 증강(r=0.5)
loro,anchored,stefan_cci,cci,catboost,0.5,0.25,23.66233333333333,2,Stefan+위성제품 앵커 + 부스팅 잔차(λ=0.25) · 위성제품 증강(r=0.5)
loro,anchored,stefan_cci,cci,catboost,0.5,0.5,24.287333333333333,2,Stefan+위성제품 앵커 + 부스팅 잔차(λ=0.5) · 위성제품 증강(r=0.5)
loro,anchored,stefan_cci,cci,catboost,0.5,0.75,25.123666666666665,2,Stefan+위성제품 앵커 + 부스팅 잔차(λ=0.75) · 위성제품 증강(r=0.5)
loro,anchored,stefan_cci,cci,catboost,0.5,1.0,26.14966666666667,2,Stefan+위성제품 앵커 + 부스팅 잔차(λ=1) · 위성제품 증강(r=0.5)
loro,anchored,stefan_cci,cci,catboost,1.0,0.0,23.266,2,Stefan+위성제품 앵커 + 부스팅 잔차(λ=0) · 위성제품 증강(r=1)
loro,anchored,stefan_cci,cci,catboost,1.0,0.25,23.667499999999997,2,Stefan+위성제품 앵커 + 부스팅 잔차(λ=0.25) · 위성제품 증강(r=1)
loro,anchored,stefan_cci,cci,catboost,1.0,0.5,24.299999999999997,2,Stefan+위성제품 앵커 + 부스팅 잔차(λ=0.5) · 위성제품 증강(r=1)
loro,anchored,stefan_cci,cci,catboost,1.0,0.75,25.1455,2,Stefan+위성제품 앵커 + 부스팅 잔차(λ=0.75) · 위성제품 증강(r=1)
loro,anchored,stefan_cci,cci,catboost,1.0,1.0,26.182666666666663,2,Stefan+위성제품 앵커 + 부스팅 잔차(λ=1) · 위성제품 증강(r=1)
loro,anchored,stefan_cci,cci,catboost,2.0,0.0,23.266,2,Stefan+위성제품 앵커 + 부스팅 잔차(λ=0) · 위성제품 증강(r=2)
loro,anchored,stefan_cci,cci,catboost,2.0,0.25,23.670499999999997,2,Stefan+위성제품 앵커 + 부스팅 잔차(λ=0.25) · 위성제품 증강(r=2)
loro,anchored,stefan_cci,cci,catboost,2.0,0.5,24.307833333333335,2,Stefan+위성제품 앵커 + 부스팅 잔차(λ=0.5) · 위성제품 증강(r=2)
loro,anchored,stefan_cci,cci,catboost,2.0,0.75,25.160000000000004,2,Stefan+위성제품 앵커 + 부스팅 잔차(λ=0.75) · 위성제품 증강(r=2)
loro,anchored,stefan_cci,cci,catboost,2.0,1.0,26.205166666666667,2,Stefan+위성제품 앵커 + 부스팅 잔차(λ=1) · 위성제품 증강(r=2)
loro,anchored,stefan_cci,cci,catboost,5.0,0.0,23.266,2,Stefan+위성제품 앵커 + 부스팅 잔차(λ=0) · 위성제품 증강(r=5)
loro,anchored,stefan_cci,cci,catboost,5.0,0.25,23.676333333333332,2,Stefan+위성제품 앵커 + 부스팅 잔차(λ=0.25) · 위성제품 증강(r=5)
loro,anchored,stefan_cci,cci,catboost,5.0,0.5,24.32133333333333,2,Stefan+위성제품 앵커 + 부스팅 잔차(λ=0.5) · 위성제품 증강(r=5)
loro,anchored,stefan_cci,cci,catboost,5.0,0.75,25.181000000000004,2,Stefan+위성제품 앵커 + 부스팅 잔차(λ=0.75) · 위성제품 증강(r=5)
loro,anchored,stefan_cci,cci,catboost,5.0,1.0,26.234499999999997,2,Stefan+위성제품 앵커 + 부스팅 잔차(λ=1) · 위성제품 증강(r=5)
loro,anchored,stefan_cci,cci,catboost,10.0,0.0,23.266,2,Stefan+위성제품 앵커 + 부스팅 잔차(λ=0) · 위성제품 증강(r=10)
loro,anchored,stefan_cci,cci,catboost,10.0,0.25,23.678333333333335,2,Stefan+위성제품 앵커 + 부스팅 잔차(λ=0.25) · 위성제품 증강(r=10)
loro,anchored,stefan_cci,cci,catboost,10.0,0.5,24.325166666666668,2,Stefan+위성제품 앵커 + 부스팅 잔차(λ=0.5) · 위성제품 증강(r=10)
loro,anchored,stefan_cci,cci,catboost,10.0,0.75,25.188000000000002,2,Stefan+위성제품 앵커 + 부스팅 잔차(λ=0.75) · 위성제품 증강(r=10)
loro,anchored,stefan_cci,cci,catboost,10.0,1.0,26.244166666666665,2,Stefan+위성제품 앵커 + 부스팅 잔차(λ=1) · 위성제품 증강(r=10)
loro,anchored,stefan_cci,cci,mlp,0.5,0.0,23.266,2,Stefan+위성제품 앵커 + 다층퍼셉트론 잔차(λ=0) · 위성제품 증강(r=0.5)
loro,anchored,stefan_cci,cci,mlp,0.5,0.25,23.681333333333335,2,Stefan+위성제품 앵커 + 다층퍼셉트론 잔차(λ=0.25) · 위성제품 증강(r=0.5)
loro,anchored,stefan_cci,cci,mlp,0.5,0.5,24.329,2,Stefan+위성제품 앵커 + 다층퍼셉트론 잔차(λ=0.5) · 위성제품 증강(r=0.5)
loro,anchored,stefan_cci,cci,mlp,0.5,0.75,25.190666666666665,2,Stefan+위성제품 앵커 + 다층퍼셉트론 잔차(λ=0.75) · 위성제품 증강(r=0.5)
loro,anchored,stefan_cci,cci,mlp,0.5,1.0,26.244500000000002,2,Stefan+위성제품 앵커 + 다층퍼셉트론 잔차(λ=1) · 위성제품 증강(r=0.5)
loro,anchored,stefan_cci,cci,mlp,1.0,0.0,23.266,2,Stefan+위성제품 앵커 + 다층퍼셉트론 잔차(λ=0) · 위성제품 증강(r=1)
loro,anchored,stefan_cci,cci,mlp,1.0,0.25,23.6765,2,Stefan+위성제품 앵커 + 다층퍼셉트론 잔차(λ=0.25) · 위성제품 증강(r=1)
loro,anchored,stefan_cci,cci,mlp,1.0,0.5,24.319666666666667,2,Stefan+위성제품 앵커 + 다층퍼셉트론 잔차(λ=0.5) · 위성제품 증강(r=1)
loro,anchored,stefan_cci,cci,mlp,1.0,0.75,25.177833333333336,2,Stefan+위성제품 앵커 + 다층퍼셉트론 잔차(λ=0.75) · 위성제품 증강(r=1)
loro,anchored,stefan_cci,cci,mlp,1.0,1.0,26.22833333333333,2,Stefan+위성제품 앵커 + 다층퍼셉트론 잔차(λ=1) · 위성제품 증강(r=1)
loro,anchored,stefan_cci,cci,mlp,2.0,0.0,23.266,2,Stefan+위성제품 앵커 + 다층퍼셉트론 잔차(λ=0) · 위성제품 증강(r=2)
loro,anchored,stefan_cci,cci,mlp,2.0,0.25,23.673000000000002,2,Stefan+위성제품 앵커 + 다층퍼셉트론 잔차(λ=0.25) · 위성제품 증강(r=2)
loro,anchored,stefan_cci,cci,mlp,2.0,0.5,24.311833333333333,2,Stefan+위성제품 앵커 + 다층퍼셉트론 잔차(λ=0.5) · 위성제품 증강(r=2)
loro,anchored,stefan_cci,cci,mlp,2.0,0.75,25.16433333333333,2,Stefan+위성제품 앵커 + 다층퍼셉트론 잔차(λ=0.75) · 위성제품 증강(r=2)
loro,anchored,stefan_cci,cci,mlp,2.0,1.0,26.2085,2,Stefan+위성제품 앵커 + 다층퍼셉트론 잔차(λ=1) · 위성제품 증강(r=2)
loro,anchored,stefan_cci,cci,mlp,5.0,0.0,23.266,2,Stefan+위성제품 앵커 + 다층퍼셉트론 잔차(λ=0) · 위성제품 증강(r=5)
loro,anchored,stefan_cci,cci,mlp,5.0,0.25,23.679166666666664,2,Stefan+위성제품 앵커 + 다층퍼셉트론 잔차(λ=0.25) · 위성제품 증강(r=5)
loro,anchored,stefan_cci,cci,mlp,5.0,0.5,24.325999999999997,2,Stefan+위성제품 앵커 + 다층퍼셉트론 잔차(λ=0.5) · 위성제품 증강(r=5)
loro,anchored,stefan_cci,cci,mlp,5.0,0.75,25.188000000000002,2,Stefan+위성제품 앵커 + 다층퍼셉트론 잔차(λ=0.75) · 위성제품 증강(r=5)
loro,anchored,stefan_cci,cci,mlp,5.0,1.0,26.243333333333332,2,Stefan+위성제품 앵커 + 다층퍼셉트론 잔차(λ=1) · 위성제품 증강(r=5)
