cond,target,split,seed,dset,xset,anchor,pseudo,r,resid,iw,n,n_blocks,n_train,n_train_real,lam,rmse_cm,bias_cm,mae_cm,r2,fit_s
covonly,Russia_W,0,1,alaska,x25,none,none,0.0,mlp,0,12,8,13606,13606,1.0,36.972,-26.105,28.719,-1.3544,1.0
covonly,Russia_W,0,2,alaska,x25,none,none,0.0,mlp,0,12,8,13606,13606,1.0,40.122,-30.804,32.613,-1.7727,0.9
covonly,Russia_W,0,0,alaska,x25,none,none,0.0,ftt,0,12,8,13606,13606,1.0,41.89,-33.351,35.576,-2.0225,11.0
covonly,Russia_W,0,1,alaska,x25,none,none,0.0,ftt,0,12,8,13606,13606,1.0,39.725,-30.61,33.775,-1.7181,10.3
covonly,Russia_W,0,2,alaska,x25,none,none,0.0,ftt,0,12,8,13606,13606,1.0,38.618,-29.158,31.819,-1.5688,12.8
covonly,Russia_W,0,0,alaska,x25,none,none,0.0,tabm,0,12,8,13606,13606,1.0,40.859,-33.182,33.756,-1.8755,3.3
covonly,Russia_W,0,1,alaska,x25,none,none,0.0,tabm,0,12,8,13606,13606,1.0,43.07,-33.0,35.75,-2.1951,2.7
covonly,Russia_W,0,2,alaska,x25,none,none,0.0,tabm,0,12,8,13606,13606,1.0,41.844,-33.885,35.384,-2.0159,2.4
covonly,Russia_W,0,0,alaska,x25,none,none,0.0,cfm,0,12,8,13606,13606,1.0,37.708,-27.271,32.976,-1.4491,1.1
covonly,Russia_W,0,1,alaska,x25,none,none,0.0,cfm,0,12,8,13606,13606,1.0,31.993,-19.862,25.815,-0.763,1.1
covonly,Russia_W,0,2,alaska,x25,none,none,0.0,cfm,0,12,8,13606,13606,1.0,39.375,-29.503,33.611,-1.6704,1.2
covonly,Russia_W,0,0,alaska,x25,none,none,0.0,ddpm,0,12,8,13606,13606,1.0,44.587,-35.734,38.294,-2.4242,1.3
covonly,Russia_W,0,1,alaska,x25,none,none,0.0,ddpm,0,12,8,13606,13606,1.0,39.081,-30.852,33.281,-1.6306,1.3
covonly,Russia_W,0,2,alaska,x25,none,none,0.0,ddpm,0,12,8,13606,13606,1.0,46.488,-38.426,40.28,-2.7224,1.3
covonly,Russia_W,0,0,alaska,x25,none,none,0.0,nflow,0,12,8,13606,13606,1.0,44.447,-37.172,38.922,-2.4028,8.6
covonly,Russia_W,0,1,alaska,x25,none,none,0.0,nflow,0,12,8,13606,13606,1.0,39.875,-30.694,33.829,-1.7387,8.7
covonly,Russia_W,0,2,alaska,x25,none,none,0.0,nflow,0,12,8,13606,13606,1.0,49.776,-42.677,43.674,-3.2675,8.7
noinfo,Russia_W,0,0,alaska,x25,none,none,0.0,ridge,0,28,18,13606,13606,1.0,52.506,-41.292,42.867,-2.473,0.0
noinfo,Russia_W,0,1,alaska,x25,none,none,0.0,ridge,0,28,18,13606,13606,1.0,52.506,-41.292,42.867,-2.473,0.0
noinfo,Russia_W,0,2,alaska,x25,none,none,0.0,ridge,0,28,18,13606,13606,1.0,52.506,-41.292,42.867,-2.473,0.0
