region,cond,method,n_splits,n_seeds,n_cells,n_blocks,coverage,coverage_sd_seed,width_mean,interval_score,is_under,is_over,frac_inf,Q_mean,cov_ci_lo,cov_ci_hi,is_ci_lo,is_ci_hi,ci_flag
Russia_E,noinfo,raw,1,1,27,19,0.6296296296296297,,34.94353019753333,196.240150811479,8.128560372329108,153.16806024161653,0.0,,0.48322884012539186,0.8374530075187969,60.37325372313446,352.08552042480727,
Russia_E,noinfo,cqr_ak,1,1,27,19,0.7037037037037037,,41.498392111905574,181.58772024248708,3.1846095810186075,136.90471854956292,0.0,3.2774309571861266,0.5374712643678161,0.8879320276497696,60.12463638033014,328.64779659245266,
Russia_E,noinfo,cqr_iw,1,1,27,19,0.7407407407407407,,45.03680290219945,175.13091097546678,1.0525246132463195,129.041583460021,0.0,,0.5929545454545455,0.947465034965035,61.194258575910155,317.1612863258677,
Russia_E,noinfo,anchor_ak,1,1,27,19,0.8148148148148148,,40.39546077408036,178.57214499050036,0.0,138.17668421641994,0.0,20.19773038704018,0.669345238095238,0.9913461538461538,61.40795686868004,313.37699239514063,
Russia_E,noinfo,anchor_iw,1,1,27,19,0.8148148148148148,,65.70219546808035,157.01455617709289,0.0,91.31236070901254,0.0,,0.669345238095238,0.9913461538461538,76.92863525128226,258.30265780968875,
Russia_W,covonly,raw,1,1,12,8,0.3333333333333333,,36.62233645730311,281.793188464378,9.652710454706432,235.51814155236843,0.0,,0.08958333333333333,0.494078947368421,165.27556686628648,459.9219252380469,
Russia_W,covonly,cqr_ak,1,1,12,8,0.4166666666666667,,43.17719837167537,247.2330437224284,4.190325526062886,199.8655198246901,0.0,3.2774309571861266,0.11825396825396825,0.59625,134.55729595453968,413.9022020456027,
Russia_W,covonly,cqr_iw,1,1,12,8,0.5,,46.71560916196924,232.68236702833846,1.2416498674846643,184.7251079988845,0.0,,0.11825396825396825,0.7777777777777778,129.2976361003268,390.2059577512466,
Russia_W,covonly,anchor_ak,1,1,12,8,0.5833333333333334,,40.395460774080355,236.87531022038888,0.0,196.47984944630852,0.0,20.19773038704018,0.34015151515151515,0.75,108.75244338255615,423.3203584107454,
Russia_W,covonly,anchor_iw,1,1,12,8,0.6666666666666666,,58.91993885785801,180.27237284203963,0.0,121.35243398418163,0.0,,0.34015151515151515,0.8857638888888888,84.11964862599025,342.1184462026185,
Russia_W,covonly,cqr_pseudo,1,1,12,8,0.3333333333333333,,21.67407293303104,366.5000151019198,22.109596724933166,322.71634544395556,0.0,-7.4741317621360395,0.08958333333333333,0.494078947368421,250.18693700208485,574.4428715624838,
Russia_W,covonly,cqr_real,1,1,12,8,1.0,,184.3937999331048,184.3937999331048,0.0,0.0,0.0,73.88573173790084,1.0,1.0,180.52906194750238,186.9584678923175,
Russia_W,covonly,anchor_pseudo,1,1,12,8,0.08333333333333333,,8.688020072353096,428.69535165801676,62.197500738591295,357.80983084707236,0.0,4.344010036176549,0.0,0.28142857142857136,218.82857168060997,653.9796698696794,
Russia_W,covonly,anchor_real,1,1,12,8,1.0,,194.17314853508057,194.17314853508057,0.0,0.0,0.0,97.08657426754027,1.0,1.0,194.17314853508051,194.17314853508057,
Russia_W,noinfo,raw,1,1,28,18,0.21428571428571427,,36.150956134927185,430.9483230353174,4.136875909159899,390.6604909912303,0.0,,0.10613395225464191,0.329047619047619,300.5324156964612,595.8629951553236,
Russia_W,noinfo,cqr_ak,1,1,28,18,0.32142857142857145,,42.70581804929943,388.7231603353126,1.7958537968840942,344.2214884891292,0.0,3.2774309571861266,0.2039130434782609,0.4655128205128205,263.929523462931,546.0633122058792,
Russia_W,noinfo,cqr_iw,1,1,28,18,0.35714285714285715,,46.24422883959331,369.3444873881826,0.5321356574934276,322.56812289109587,0.0,,0.2039130434782609,0.5517094017094017,250.20180192690003,521.153555503468,
Russia_W,noinfo,anchor_ak,1,1,28,18,0.39285714285714285,,40.39546077408037,360.34398546079655,0.0,319.9485246867162,0.0,20.19773038704018,0.25375,0.5373809523809523,250.17410049625465,495.47296501334677,
Russia_W,noinfo,anchor_iw,1,1,28,18,0.5714285714285714,,58.91993885785799,282.9624649782258,0.0,224.04252612036777,0.0,,0.37931818181818183,0.7119047619047619,187.91114471098572,404.11444553018066,
Alaska_S11,in_domain_x34,raw,6,3,13606,74,0.4456,,14.65,123.91063411551812,65.73739050397336,43.52312187628749,,,0.3227,0.6167,88.04456019403369,153.7775354751781,S11 x34 v1 참조(파일)
Alaska_S11,in_domain_x34,cqr_ak,6,3,13606,74,0.9344,,53.64,68.8521236161095,2.659636362919623,12.55277102814859,,,0.8894,0.9659,58.6440086409932,94.92015877266616,S11 x34 v1 참조(파일)
