set,stratum_var,stratum,order,n,n_blocks,y_mean,y_sd,method,rmse,rmse_lo,rmse_hi,bias,bias_lo,bias_hi,delta_vs_stefan,delta_lo,delta_hi,ci_flag
Alaska_OOF,전체,전체,0,13606,74,50.47190876722745,17.38191727365673,stefan,14.456724652001068,12.459594432088782,18.719868036776834,-0.9932706487608188,-3.9217551235133103,3.5895384427091046,0.0,0.0,0.0,ok
Alaska_OOF,전체,전체,0,13606,74,50.47190876722745,17.38191727365673,stefan_ridge075,13.329976140284538,11.10163380605077,17.588041460046952,0.6323949063886074,-1.7387680376261032,2.2853601516906914,-1.1267485117165297,-2.0236728962224273,-0.353390759552543,ok
Alaska_OOF,전체,전체,0,13606,74,50.47190876722745,17.38191727365673,catboost_lo,16.038445856947924,13.44558610006113,18.393088510366816,3.2177513357615797,-4.211114884515075,9.125172067866414,1.5817212049468559,-1.3243215870020446,3.743738344771065,ok
Lena,ALT 5분위,Q1 [2–29 cm],0,581,10,23.494492254733217,4.216940341496877,stefan,24.581808708776077,21.598146464179436,26.718561345071134,24.124239642702022,21.281193884280395,26.318156012806888,0.0,0.0,0.0,ok
Lena,ALT 5분위,Q1 [2–29 cm],0,581,10,23.494492254733217,4.216940341496877,stefan_cci,17.182166676927533,14.73710387625725,19.115855889781653,16.54275673581271,14.307081454228666,18.556161066515934,-7.399642031848543,-7.742795972616243,-6.470365805340131,ok
Lena,ALT 5분위,Q1 [2–29 cm],0,581,10,23.494492254733217,4.216940341496877,catboost_lo,30.40785290287977,28.255081229763952,32.45127459625404,29.942616823457136,27.955736473743876,31.947424729828956,5.8260441941036945,5.093965642575331,8.100963386160515,ok
Lena,ALT 5분위,Q2 [29–34 cm],1,597,12,31.650910106085988,1.615322076338747,stefan,15.977354561147573,14.98418710242098,17.123180404542275,15.834907061371972,14.864845703844663,17.03310251944993,0.0,0.0,0.0,ok
Lena,ALT 5분위,Q2 [29–34 cm],1,597,12,31.650910106085988,1.615322076338747,stefan_cci,8.908308535213523,7.073500201635798,9.626495088966232,8.555315105924986,6.614669577281358,9.388610804435658,-7.06904602593405,-7.968743062698851,-6.02529357434609,ok
Lena,ALT 5분위,Q2 [29–34 cm],1,597,12,31.650910106085988,1.615322076338747,catboost_lo,22.020192204855206,20.85483028867412,23.79335654219264,21.81467264274612,20.73550879284097,23.550883309274194,6.042837643707633,5.542726508958965,7.885222493892709,ok
Lena,ALT 5분위,Q3 [34–40 cm],2,588,13,37.25714285714287,1.7425375390016515,stefan,10.592071796659246,9.537873357044935,11.67327563887442,10.351415862113326,9.327845188739735,11.503858800267524,0.0,0.0,0.0,ok
Lena,ALT 5분위,Q3 [34–40 cm],2,588,13,37.25714285714287,1.7425375390016515,stefan_cci,4.063494197742341,2.649173637278746,4.434025812208607,3.2087011218479935,1.0064000531907575,3.8547176459726398,-6.528577598916905,-7.2861490969855245,-5.650084718674465,ok
