cond,target,anchor,model,variant,lam,n,n_blocks,rmse_anchor,rmse_standard,rmse_centered,d_vs_anchor,ci_lo,ci_hi,d_vs_standard,ci2_lo,ci2_hi
noinfo,Russia_W,stefan_cci,nflow,resid_centered,1.0,28,18,41.44395735395618,52.22712760941004,41.31934551696118,-0.12461183699500111,-3.607459748592714,3.672243696995783,-10.907782092448862,-12.109264125887417,-9.590244822861907
noinfo,Russia_W,stefan_cci,nflow,direct_structure,1.0,28,18,41.44395735395618,55.848654175273,41.485057869384555,0.04110051542837567,-3.804361575498478,4.681318207795105,-14.363596305888443,,
noinfo,Russia_E,stefan,ridge,resid_centered,0.25,27,19,28.44427641969692,29.57745467225506,28.21786784171565,-0.226408577981271,-0.9010966901141737,1.1664026495354318,-1.3595868305394134,-2.1127771324859763,1.1000924216059982
noinfo,Russia_E,stefan,ridge,resid_centered,0.5,27,19,28.44427641969692,31.296926031215932,28.233236876505416,-0.21103954319150375,-1.5176072588242626,2.8488757232881645,-3.0636891547105165,-4.459341969133414,0.3601782117404366
noinfo,Russia_E,stefan,ridge,resid_centered,1.0,27,19,28.44427641969692,36.13321820743851,28.981719169319973,0.5374427496230538,-2.6486384555187956,7.685687652606419,-7.151499038118537,-9.842525987814188,-1.6770785197950298
noinfo,Russia_E,stefan,ridge,direct_structure,1.0,27,19,28.44427641969692,37.12227655156447,29.04642285890222,0.6021464392052991,-2.4410367744134835,6.920520148913777,-8.07585369266225,,
noinfo,Russia_E,stefan,catboost_lo,resid_centered,0.25,27,19,28.44427641969692,28.82043012971836,29.073714135054708,0.6294377153577884,0.17956010183049728,0.9517265911590478,0.2532840053363472,-0.4986390942080184,0.44848793649548313
noinfo,Russia_E,stefan,catboost_lo,resid_centered,0.5,27,19,28.44427641969692,29.272906922286026,29.746681391160667,1.3024049714637478,0.4419080947086938,1.9368657251698624,0.47377446887464103,-1.12261907577487,0.939337420365436
noinfo,Russia_E,stefan,catboost_lo,resid_centered,1.0,27,19,28.44427641969692,30.392622761280112,31.211761837305634,2.7674854176087145,1.3100108643438488,4.084627148091477,0.8191390760255217,-1.8553037814797635,1.7914645230799453
noinfo,Russia_E,stefan,catboost_lo,direct_structure,1.0,27,19,28.44427641969692,30.554934952172058,30.634008716339114,2.1897322966421946,1.1415306885046648,3.7072875676097,0.07907376416705603,,
noinfo,Russia_E,stefan,catboost,resid_centered,0.25,27,19,28.44427641969692,28.394337694980106,28.877669455993498,0.43339303629657877,-0.14958742160696778,0.7699409706491213,0.4833317610133925,-0.9037147585418841,0.8876687733993739
noinfo,Russia_E,stefan,catboost,resid_centered,0.5,27,19,28.44427641969692,28.483733228115362,29.348681068841046,0.9044046491441264,-0.19380312113622405,1.5717016067269305,0.8649478407256836,-2.097863124327247,1.6835059434580877
noinfo,Russia_E,stefan,catboost,resid_centered,1.0,27,19,28.44427641969692,29.073383526698386,30.396426111086033,1.9521496913891134,-0.1209394403139642,3.1514286598034795,1.3230425843876468,-4.05104860143118,3.3749048903387804
noinfo,Russia_E,stefan,catboost,direct_structure,1.0,27,19,28.44427641969692,28.723760380348573,29.82130115146118,1.377024731764262,0.521549461749904,3.480458535590584,1.0975407711126088,,
noinfo,Russia_E,stefan,mlp,resid_centered,0.25,27,19,28.44427641969692,28.8339359922116,28.866013821285797,0.42173740158887796,0.17842481986159867,0.7640399272091892,0.032077829074196984,-0.05139595243622307,0.05676209302692906
noinfo,Russia_E,stefan,mlp,resid_centered,0.5,27,19,28.44427641969692,29.280221767040793,29.343024524803056,0.8987481051061366,0.48935964354166384,1.6373117469719372,0.06280275776226318,-0.09914629563475973,0.11376493228268846
noinfo,Russia_E,stefan,mlp,resid_centered,1.0,27,19,28.44427641969692,30.332358712425716,30.452176954271046,2.0079005345741265,1.385714562359742,3.400534994487835,0.11981824184532996,-0.1977204987085491,0.22954672318867447
noinfo,Russia_E,stefan,mlp,direct_structure,1.0,27,19,28.44427641969692,30.365752730579857,30.9628230973106,2.5185466776136813,1.8840910825304127,4.202291731706249,0.597070366730744,,
noinfo,Russia_E,stefan,ftt,resid_centered,0.25,27,19,28.44427641969692,29.597719149377056,29.394604674666656,0.9503282549697367,-0.6113442495962714,1.726083963378823,-0.20311447471040012,-0.34884890370036,0.3184783482885752
noinfo,Russia_E,stefan,ftt,resid_centered,0.5,27,19,28.44427641969692,30.852851964337567,30.449219612545114,2.004943192848195,-0.8859784044193996,3.4623651590687636,-0.40363235179245294,-0.7271066921085618,0.7306361400330109
noinfo,Russia_E,stefan,ftt,resid_centered,1.0,27,19,28.44427641969692,33.62174294050115,32.83014104993934,4.385864630242423,-1.1305866622144483,7.039229727451573,-0.7916018905618074,-1.4039052237886835,1.0003901713530914
noinfo,Russia_E,stefan,ftt,direct_structure,1.0,27,19,28.44427641969692,35.46782062589855,33.62280502044371,5.1785286007467874,1.2347025430568555,7.8235960633307915,-1.8450156054548401,,
noinfo,Russia_E,stefan,tabm,resid_centered,0.25,27,19,28.44427641969692,28.838369886097176,28.53561257581868,0.09133615612175916,-0.05532375663471604,0.7007137698633596,-0.3027573102784977,-0.5216614270203733,0.4048579568246977
noinfo,Russia_E,stefan,tabm,resid_centered,0.5,27,19,28.44427641969692,29.30647206982285,28.679887806620137,0.23561138692321748,-0.05371217285649185,1.3810192959380827,-0.6265842632027123,-1.1007941760518516,0.49644383657703745
noinfo,Russia_E,stefan,tabm,resid_centered,1.0,27,19,28.44427641969692,30.45051383305983,29.123819977889585,0.6795435581926661,-0.02738358662979666,3.4862337935449044,-1.3266938551702445,-2.113012372970416,1.0196481974176
noinfo,Russia_E,stefan,tabm,direct_structure,1.0,27,19,28.44427641969692,29.56468910476357,29.30947876715915,0.8652023474622297,0.18187124055213505,3.7590657005637245,-0.2552103376044208,,
noinfo,Russia_E,stefan,cfm,resid_centered,0.25,27,19,28.44427641969692,27.951752223683396,28.309643912434662,-0.13463250726225695,-0.3739948521625697,0.5644838608461484,0.3578916887512662,-0.6567701088552484,0.6202779363804465
noinfo,Russia_E,stefan,cfm,resid_centered,0.5,27,19,28.44427641969692,27.616475574774583,28.289005650476746,-0.15527076922017358,-0.6910041145502408,1.6886028870866379,0.6725300757021628,-0.9997714131580022,1.2870409632959285
noinfo,Russia_E,stefan,cfm,resid_centered,1.0,27,19,28.44427641969692,27.438026590110105,28.589335768531175,0.14505934883425553,-1.213793661743107,4.571659905128145,1.1513091784210694,-2.112016638850551,2.4592816625899903
noinfo,Russia_E,stefan,cfm,direct_structure,1.0,27,19,28.44427641969692,27.65266522950507,28.580596487095768,0.13632006739884872,-2.2836985608444875,6.5484033442605485,0.9279312575906964,,
noinfo,Russia_E,stefan,ddpm,resid_centered,0.25,27,19,28.44427641969692,27.75393151483419,28.2796862273292,-0.16459019236771866,-0.3443844994671586,0.22895339041564053,0.5257547124950115,-1.0129596130947884,0.9395283253817143
noinfo,Russia_E,stefan,ddpm,resid_centered,0.5,27,19,28.44427641969692,27.26680015379497,28.21816219477152,-0.2261142249254,-0.515574459001122,0.6239312310098002,0.951362040976548,-2.1649982319067504,1.9594303326614175
noinfo,Russia_E,stefan,ddpm,resid_centered,1.0,27,19,28.44427641969692,26.941700218091054,28.405869535950345,-0.03840688374657475,-0.6486568698469936,3.3014929328846256,1.464169317859291,-4.245790698130756,3.5094816283080443
noinfo,Russia_E,stefan,ddpm,direct_structure,1.0,27,19,28.44427641969692,27.40329056582614,28.235822088769055,-0.20845433092786436,-4.18172386700997,11.39225920603685,0.8325315229429151,,
noinfo,Russia_E,stefan,nflow,resid_centered,0.25,27,19,28.44427641969692,28.94264074377433,29.200875844990936,0.7565994252940165,0.13913537325762534,2.701626492855965,0.25823510121660576,-0.4020554946003297,0.4976937687253207
noinfo,Russia_E,stefan,nflow,resid_centered,0.5,27,19,28.44427641969692,29.977319266839785,30.450520637979125,2.0062442182822053,0.6766277837118563,6.427303473775234,0.47320137113933924,-0.9421977253951093,0.9068272566623893
noinfo,Russia_E,stefan,nflow,resid_centered,1.0,27,19,28.44427641969692,33.43137717610739,34.19220122992569,5.747924810228774,2.1140476862222086,18.265545422034563,0.760824053818304,-1.5219105140445854,1.8417105397828426
noinfo,Russia_E,stefan,nflow,direct_structure,1.0,27,19,28.44427641969692,30.497923296294424,30.181085303809972,1.736808884113053,0.4221043157668445,7.664736075331957,-0.31683799248445155,,
noinfo,Russia_E,stefan_cci,ridge,resid_centered,0.25,27,19,27.656741272985457,29.288710776074485,27.84286070745693,0.18611943447147183,-0.2043869904146082,0.6894415645010744,-1.4458500686175562,-1.9200240028364417,-0.5019415428162163
noinfo,Russia_E,stefan_cci,ridge,resid_centered,0.5,27,19,27.656741272985457,31.38476784264331,28.313340861822223,0.656599588836766,0.045418174985405325,1.9976908351762441,-3.0714269808210872,-4.066422395798731,-0.8397813824784905
noinfo,Russia_E,stefan_cci,ridge,resid_centered,1.0,27,19,27.656741272985457,36.63440046385288,30.045939810067043,2.3891985370815867,0.9881043380722774,6.412422988869378,-6.588460653785834,-8.781924035031565,-2.0693927903885045
noinfo,Russia_E,stefan_cci,ridge,direct_structure,1.0,27,19,27.656741272985457,37.12227655156447,30.1061027570534,2.4493614840679427,1.1009934494382418,5.992805644182553,-7.016173794511069,,
noinfo,Russia_E,stefan_cci,catboost_lo,resid_centered,0.25,27,19,27.656741272985457,27.77497908343326,28.291295717687266,0.6345544447018092,-0.7794331725752716,1.3476793991719145,0.5163166342540073,-0.11656821258594587,0.750950757402966
noinfo,Russia_E,stefan_cci,catboost_lo,resid_centered,0.5,27,19,27.656741272985457,28.12370996589442,29.081156091261732,1.4244148182762757,-0.9102029207171182,2.8001124670021684,0.9574461253673121,-0.6107504546945707,1.4906483390012926
noinfo,Russia_E,stefan_cci,catboost_lo,resid_centered,1.0,27,19,27.656741272985457,29.474542953467964,31.077138608042898,3.420397335057441,-0.36363605786629205,5.641766259364702,1.6025956545749338,-2.4038193394265392,2.930160327384653
noinfo,Russia_E,stefan_cci,catboost_lo,direct_structure,1.0,27,19,27.656741272985457,30.554934952172058,31.640563085268276,3.9838218122828195,-0.01116305852656235,6.408418004274386,1.0856281330962183,,
noinfo,Russia_E,stefan_cci,catboost,resid_centered,0.25,27,19,27.656741272985457,27.378753530374507,28.093969129736248,0.43722785675079123,-0.8439094503089507,1.1116462354179037,0.7152155993617413,-0.24571525993517546,1.0381327701720664
noinfo,Russia_E,stefan_cci,catboost,resid_centered,0.5,27,19,27.656741272985457,27.347617568907538,28.654995903945732,0.9982546309602753,-1.3338611863370686,2.262640042370178,1.3073783350381945,-0.8821873872120475,2.045517526892788
noinfo,Russia_E,stefan_cci,catboost,resid_centered,1.0,27,19,27.656741272985457,28.022668942803023,30.119261998808454,2.4625207258229977,-1.2462070953068178,4.667716813434633,2.0965930560054318,-2.9588788164240385,3.737378418454652
noinfo,Russia_E,stefan_cci,catboost,direct_structure,1.0,27,19,27.656741272985457,28.723760380348573,30.85437966782415,3.1976383948386946,-0.5507765788460207,5.173966919075887,2.1306192874755787,,
noinfo,Russia_E,stefan_cci,mlp,resid_centered,0.25,27,19,27.656741272985457,27.713436710789125,28.146928440652434,0.4901871676669778,-0.7881154689763323,1.1478608086177666,0.4334917298633094,0.0037885553050817857,0.6323638325950813
noinfo,Russia_E,stefan_cci,mlp,resid_centered,0.5,27,19,27.656741272985457,28.072445401049208,28.885033553058967,1.2282922800735108,-1.134633338025029,2.5403708757510324,0.8125881520097593,-0.4127017108837407,1.2419461093990758
noinfo,Russia_E,stefan_cci,mlp,resid_centered,1.0,27,19,27.656741272985457,29.64426696190328,31.028379727999898,3.371638455014441,-0.49246227165421436,5.736559129818794,1.3841127660966173,-0.9836264328203773,2.4049119019617256
noinfo,Russia_E,stefan_cci,mlp,direct_structure,1.0,27,19,27.656741272985457,30.365752730579857,31.95902308387182,4.302281810886363,0.08278980614264553,6.802682897211574,1.5932703532919632,,
noinfo,Russia_E,stefan_cci,ftt,resid_centered,0.25,27,19,27.656741272985457,28.8413813176583,28.678169013028686,1.0214277400432294,-1.0508175587542654,2.2614040076838307,-0.16321230462961367,-0.2380673359587094,-0.01495862531263022
noinfo,Russia_E,stefan_cci,ftt,resid_centered,0.5,27,19,27.656741272985457,30.21321407962407,29.896079885880553,2.2393386128950965,-2.012686760807076,4.784761154187258,-0.3171341937435166,-0.46640000034013873,0.02813407598197881
noinfo,Russia_E,stefan_cci,ftt,resid_centered,1.0,27,19,27.656741272985457,33.423249889338756,32.830481952928594,5.173740679943137,-2.4212760312926496,9.690731160484413,-0.5927679364101621,-0.9186665202160654,0.3152335761298372
noinfo,Russia_E,stefan_cci,ftt,direct_structure,1.0,27,19,27.656741272985457,35.46782062589855,34.54237629004228,6.885635017056821,-0.8125489620308893,12.162411008594903,-0.9254443358562696,,
noinfo,Russia_E,stefan_cci,tabm,resid_centered,0.25,27,19,27.656741272985457,27.748302789483393,28.01724777760262,0.36050650461716316,-0.8579983338551683,1.164073773724666,0.26894498811922674,0.005794673384392781,0.3947331090393861
noinfo,Russia_E,stefan_cci,tabm,resid_centered,0.5,27,19,27.656741272985457,28.2670851208189,28.778951472626492,1.1222101996410352,-1.0408155156639565,3.181557551532685,0.5118663518075905,-0.040899564234183075,0.7936838149972446
noinfo,Russia_E,stefan_cci,tabm,resid_centered,1.0,27,19,27.656741272985457,30.4812755525993,31.373952834360594,3.7172115613751373,-0.7748458443833914,9.939634631109689,0.8926772817612942,-0.4695023075768286,1.458370839069131
noinfo,Russia_E,stefan_cci,tabm,direct_structure,1.0,27,19,27.656741272985457,29.56468910476357,30.359978391340373,2.7032371183549166,-0.7835304049952428,4.918722623076288,0.7952892865768035,,
noinfo,Russia_E,stefan_cci,cfm,resid_centered,0.25,27,19,27.656741272985457,27.230981303458112,27.825067306146774,0.16832603316131767,-0.9539706850022939,0.712602174039805,0.5940860026886625,-0.33030427654587696,0.8704358283740946
noinfo,Russia_E,stefan_cci,cfm,resid_centered,0.5,27,19,27.656741272985457,27.49118472064389,28.585504128874785,0.9287628558893282,-1.2519251353659426,3.812070107052799,1.094319408230895,-0.5757337616223109,1.6338719964367299
noinfo,Russia_E,stefan_cci,cfm,resid_centered,1.0,27,19,27.656741272985457,29.95107169360846,31.67960426838206,4.022862995396604,-0.5974284175411598,13.252545701032767,1.7285325747736024,-1.9322388392558019,3.1889652407429083
noinfo,Russia_E,stefan_cci,cfm,direct_structure,1.0,27,19,27.656741272985457,27.65266522950507,29.656925630926274,2.0001843579408174,0.3818044966697617,6.880376932249597,2.0042604014212024,,
noinfo,Russia_E,stefan_cci,ddpm,resid_centered,0.25,27,19,27.656741272985457,26.85637132935465,27.24660372957168,-0.41013754341377506,-1.1970989851127576,0.5112603864943146,0.3902324002170303,0.01698486412731229,0.5466602861050798
noinfo,Russia_E,stefan_cci,ddpm,resid_centered,0.5,27,19,27.656741272985457,26.639416801699575,27.3910744070326,-0.2656668659528556,-1.7983880828753072,2.534909049753711,0.7516576053330262,-0.03626134756261842,1.0739031662020544
noinfo,Russia_E,stefan_cci,ddpm,resid_centered,1.0,27,19,27.656741272985457,27.97355413402365,29.279556659582045,1.6228153865965886,-1.9827443662599422,10.94165635032059,1.3060025255583945,-0.5768220325800956,2.1469060708260574
noinfo,Russia_E,stefan_cci,ddpm,direct_structure,1.0,27,19,27.656741272985457,27.40329056582614,29.324808462268248,1.668067189282791,-1.832357775632939,12.367881034557614,1.9215178964421078,,
noinfo,Russia_E,stefan_cci,nflow,resid_centered,0.25,27,19,27.656741272985457,27.834727523833518,28.566541657378103,0.9098003843926463,-0.9620326138484064,1.916261536119818,0.7318141335445851,-0.46043317605788936,1.1082765221599653
noinfo,Russia_E,stefan_cci,nflow,resid_centered,0.5,27,19,27.656741272985457,28.74074355316315,30.0316086214713,2.374867348485843,-1.2291670389293332,4.4275271189257,1.2908650683081504,-0.948119202819478,2.216458400168304
noinfo,Russia_E,stefan_cci,nflow,resid_centered,1.0,27,19,27.656741272985457,32.44520924337313,34.31752750097534,6.660786227989881,0.29058969872065327,11.506564038675426,1.8723182576022097,-3.4229066808436617,4.008316066897693
noinfo,Russia_E,stefan_cci,nflow,direct_structure,1.0,27,19,27.656741272985457,30.497923296294424,31.202253964032074,3.5455126910466177,-0.26438451637769894,8.086208674489592,0.7043306677376506,,
covonly,Lena,stefan,ridge,resid_centered,0.25,1496,11,16.11395691126464,16.167004894843302,16.82982695088961,0.7158700396249706,0.23543926600958492,0.9116619582591216,0.6628220560463092,-0.6156752048091189,1.1735463876927419
covonly,Lena,stefan,ridge,resid_centered,0.5,1496,11,16.11395691126464,16.7175861087953,17.815753082132552,1.7017961708679117,0.5069712439392203,2.4179323371911052,1.0981669733372534,-1.6924568270081197,2.1133211031312373
covonly,Lena,stefan,ridge,resid_centered,1.0,1496,11,16.11395691126464,19.101532809832175,20.43136235644236,4.3174054451777195,1.166312668171745,7.269256088985283,1.3298295466101848,-4.577527716027151,4.536402802831657
covonly,Lena,stefan,ridge,direct_structure,1.0,1496,11,16.11395691126464,19.352887528738567,20.44645325498989,4.33249634372525,1.2730695041195785,6.925430231879749,1.0935657262513239,,
covonly,Lena,stefan,catboost_lo,resid_centered,0.25,1496,11,16.11395691126464,16.780508377388415,16.165760708895544,0.05180379763090315,0.002100617906214367,0.13308122945036474,-0.6147476684928712,-0.9426457459917083,0.240408756845489
covonly,Lena,stefan,catboost_lo,resid_centered,0.5,1496,11,16.11395691126464,17.529836858462005,16.23284754607325,0.11889063480860784,0.020480217479169664,0.3003402441567745,-1.2969893123887566,-1.8080281004952052,0.3994001828009497
covonly,Lena,stefan,catboost_lo,resid_centered,1.0,1496,11,16.11395691126464,19.23710509643321,16.412078002509325,0.2981210912446848,0.12090018585138834,0.7503330500050427,-2.825027093923886,-3.9823364371710013,0.6442219391888746
covonly,Lena,stefan,catboost_lo,direct_structure,1.0,1496,11,16.11395691126464,19.770968950156167,15.93100887114852,-0.18294804011611987,-0.7168921080035223,0.4394258240945811,-3.8399600790076462,,
covonly,Lena,stefan,catboost,resid_centered,0.25,1496,11,16.11395691126464,17.06253193871146,16.166043277109356,0.05208636584471549,-0.07028045858593428,0.24600240453131034,-0.8964886616021026,-1.287418197452896,0.37364699205347973
covonly,Lena,stefan,catboost,resid_centered,0.5,1496,11,16.11395691126464,18.16347624311305,16.238682083993154,0.12472517272851391,-0.11838413422219336,0.4911176845279409,-1.9247941591198945,-2.672099721955649,0.5957945061711263
covonly,Lena,stefan,catboost,resid_centered,1.0,1496,11,16.11395691126464,20.72221195101248,16.444450585693094,0.33049367442845323,-0.17002749797033653,1.0641368781459768,-4.277761365319385,-5.819065569309464,0.5147268705768133
covonly,Lena,stefan,catboost,direct_structure,1.0,1496,11,16.11395691126464,21.826652105058116,16.3787363345459,0.2647794232812579,-0.15337140055313533,0.8369179838090451,-5.447915770512218,,
covonly,Lena,stefan,mlp,resid_centered,0.25,1496,11,16.11395691126464,16.689102167047217,16.134752253115067,0.020795341850426752,-0.2775471093177751,0.10269322398166876,-0.5543499139321497,-0.8385917319849404,0.15148242715378782
covonly,Lena,stefan,mlp,resid_centered,0.5,1496,11,16.11395691126464,17.389881349188194,16.227310951270578,0.1133540400059374,-0.46569045997825564,0.24864352416423355,-1.1625703979176158,-1.8176129770035887,0.2111664719732822
covonly,Lena,stefan,mlp,resid_centered,1.0,1496,11,16.11395691126464,19.110667516081705,16.621994588930118,0.5080376776654774,-0.435189866228914,0.8026540368258481,-2.488672927151587,-3.6719525626109375,0.20579339444989508
covonly,Lena,stefan,mlp,direct_structure,1.0,1496,11,16.11395691126464,18.647975221306837,16.851020422770077,0.7370635115054363,-0.6065455022932104,1.4459244699212097,-1.7969547985367598,,
covonly,Lena,stefan,ftt,resid_centered,0.25,1496,11,16.11395691126464,16.126923800344425,15.987061845095534,-0.12689506616910684,-0.40537690793385517,0.10283919016629649,-0.13986195524889133,-0.20748976635901561,0.05734398360152441
covonly,Lena,stefan,ftt,resid_centered,0.5,1496,11,16.11395691126464,16.205284139095163,15.919948231846227,-0.19400867941841327,-0.8129496898955564,0.2079976947212809,-0.2853359072489354,-0.43296559626578396,0.10692399244511228
covonly,Lena,stefan,ftt,resid_centered,1.0,1496,11,16.11395691126464,16.553696145882704,15.967409330601745,-0.14654758066289553,-1.481365282685141,0.7466278672925988,-0.5862868152809586,-0.845256160657299,0.16617310161566812
covonly,Lena,stefan,ftt,direct_structure,1.0,1496,11,16.11395691126464,14.2847149372849,16.02067652057616,-0.09328039068848071,-1.5113499604459146,0.6231547624353261,1.7359615832912603,,
covonly,Lena,stefan,tabm,resid_centered,0.25,1496,11,16.11395691126464,15.578322373656507,16.078267125856254,-0.035689785408386854,-0.3014128527496673,0.2298650246802714,0.4999447521997471,-0.1714367865104604,0.819298986419194
covonly,Lena,stefan,tabm,resid_centered,0.5,1496,11,16.11395691126464,15.275302556842025,16.19177858521886,0.0778216739542188,-0.4726349101565558,0.4793933941454258,0.9164760283768345,-0.3141396049567599,1.6708217748686232
covonly,Lena,stefan,tabm,resid_centered,1.0,1496,11,16.11395691126464,15.411521904475638,16.85038855242436,0.7364316411597187,-0.46034504166529805,1.245941855882516,1.4388666479487213,-0.776394169984066,3.099258031469926
covonly,Lena,stefan,tabm,direct_structure,1.0,1496,11,16.11395691126464,16.38851955655469,17.072704764246907,0.9587478529822668,-0.2669921639033403,1.5467474443737195,0.6841852076922166,,
covonly,Lena,stefan,cfm,resid_centered,0.25,1496,11,16.11395691126464,16.504303889036887,15.982466606695048,-0.1314903045695921,-0.6665548008432145,0.30877416509368566,-0.5218372823418385,-0.8061533333393125,0.24957887939999276
covonly,Lena,stefan,cfm,resid_centered,0.5,1496,11,16.11395691126464,17.346955870015318,16.268176067308694,0.15421915604405356,-1.3036906354930102,1.1087533325864936,-1.0787798027066238,-1.5335806730355366,0.49515131831375503
covonly,Lena,stefan,cfm,resid_centered,1.0,1496,11,16.11395691126464,20.133149650723027,17.982942659171044,1.8689857479064038,-1.9176971195087953,3.9023760226346726,-2.1502069915519826,-3.0853304529671792,0.7070695204367481
covonly,Lena,stefan,cfm,direct_structure,1.0,1496,11,16.11395691126464,27.448541650101767,21.180072931167363,5.066116019902722,-0.9801392158305251,8.258416507019879,-6.268468718934404,,
covonly,Lena,stefan,ddpm,resid_centered,0.25,1496,11,16.11395691126464,16.543301662884407,16.340075396527414,0.22611848526277356,-0.16282665590036363,0.3644409410748864,-0.20322626635699237,-0.3206227499043653,0.06898780735724654
covonly,Lena,stefan,ddpm,resid_centered,0.5,1496,11,16.11395691126464,17.229288511405244,16.825115804789668,0.7111588935250275,-0.0462915751266498,1.1876145327502314,-0.4041727066155758,-0.6317907949634975,0.17671927472092444
covonly,Lena,stefan,ddpm,resid_centered,1.0,1496,11,16.11395691126464,19.25155781738643,18.479757611185672,2.3658006999210315,0.4533825126944723,3.6545551939153986,-0.7718002062007585,-1.277665541384664,0.5344154331706673
covonly,Lena,stefan,ddpm,direct_structure,1.0,1496,11,16.11395691126464,18.60108969399142,18.830880207307356,2.716923296042715,1.0921591724700734,3.495035777334503,0.2297905133159368,,
covonly,Lena,stefan,nflow,resid_centered,0.25,1496,11,16.11395691126464,16.934709315057965,16.097323174778357,-0.01663373648628408,-0.34614359059804156,0.3827969739130373,-0.8373861402796088,-1.2442666217205123,0.1735971649510712
covonly,Lena,stefan,nflow,resid_centered,0.5,1496,11,16.11395691126464,18.32395869593459,16.57222757274083,0.4582706614761882,-0.2950726194504349,1.2589873779987963,-1.7517311231937605,-2.462663607074325,-0.04573402562824751
covonly,Lena,stefan,nflow,resid_centered,1.0,1496,11,16.11395691126464,22.345213336911634,18.810121615888026,2.696164704623385,0.8682781700788262,5.2732881328139145,-3.5350917210236084,-5.030464659838349,-0.052237578687318736
covonly,Lena,stefan,nflow,direct_structure,1.0,1496,11,16.11395691126464,17.734372639682853,17.840225301089905,1.7262683898252646,0.5327457220620856,2.6505041978362773,0.1058526614070523,,
covonly,Lena,stefan_cci,ridge,resid_centered,0.25,1496,11,14.567517056791306,15.32380755162416,15.3223169778279,0.754799921036593,0.24700596410751705,1.7133172774150522,-0.001490573796260719,-0.2184235834871348,0.14984609066096083
covonly,Lena,stefan_cci,ridge,resid_centered,0.5,1496,11,14.567517056791306,16.371807182362556,16.36059901673574,1.793081959944434,0.4586558247943451,3.791362448096179,-0.011208165626815259,-0.4884478744432303,0.32596567011216593
covonly,Lena,stefan_cci,ridge,resid_centered,1.0,1496,11,14.567517056791306,19.139003606895454,19.090984263938278,4.523467207146972,0.9156896817228487,8.602289957916213,-0.04801934295717558,-1.0926135683198381,0.7339485094142594
covonly,Lena,stefan_cci,ridge,direct_structure,1.0,1496,11,14.567517056791306,19.352887528738567,19.112980555067487,4.545463498276181,1.708440113029425,10.03330814367635,-0.23990697367107927,,
covonly,Lena,stefan_cci,catboost_lo,resid_centered,0.25,1496,11,14.567517056791306,15.062145388578438,14.657972000483772,0.09045494369246576,-0.0475699581092701,0.22049065991471586,-0.40417338809466585,-1.5661427207172938,1.3367280599371272
covonly,Lena,stefan_cci,catboost_lo,resid_centered,0.5,1496,11,14.567517056791306,16.280135658458494,14.78694168599363,0.21942462920232408,-0.3094355059382279,0.49381894393095094,-1.493193972464864,-3.4059512816741733,2.4469266962380503
covonly,Lena,stefan_cci,catboost_lo,resid_centered,1.0,1496,11,14.567517056791306,20.29652118697168,15.156199418516643,0.5886823617253363,-0.010679778325912704,1.1513509487467137,-5.140321768455038,-8.893398961795537,3.3483923783067984
covonly,Lena,stefan_cci,catboost_lo,direct_structure,1.0,1496,11,14.567517056791306,19.770968950156167,14.17905563295786,-0.38846142383344606,-0.7847696941949975,0.08950812404204155,-5.591913317198307,,
covonly,Lena,stefan_cci,catboost,resid_centered,0.25,1496,11,14.567517056791306,15.142905835655556,14.619459474881921,0.05194241809061495,-0.008412742865639044,0.1565939345171168,-0.5234463607736348,-1.7412373739865874,1.6355940733537881
covonly,Lena,stefan_cci,catboost,resid_centered,0.5,1496,11,14.567517056791306,16.63039304616179,14.702099166175406,0.13458210938409998,0.00833160770678032,0.35095263263493265,-1.9282938799863825,-4.415098693465679,2.699112634207983
covonly,Lena,stefan_cci,catboost,resid_centered,1.0,1496,11,14.567517056791306,21.484802061886136,14.957246278989077,0.3897292221977704,0.16351346454063184,0.7849938714823644,-6.527555782897059,-10.00555397458227,4.090272261418739
covonly,Lena,stefan_cci,catboost,direct_structure,1.0,1496,11,14.567517056791306,21.826652105058116,14.680312629725403,0.11279557293409681,-0.46463037179054995,1.247496425498736,-7.146339475332713,,
covonly,Lena,stefan_cci,mlp,resid_centered,0.25,1496,11,14.567517056791306,14.511644630462142,14.37921106136662,-0.1883059954246864,-0.6486133297409234,-0.04980549474561753,-0.13243356909552162,-0.8050449837951157,0.6894336759810902
covonly,Lena,stefan_cci,mlp,resid_centered,0.5,1496,11,14.567517056791306,14.838559809861067,14.34535768891499,-0.22215936787631563,-1.3137095818208964,0.04032539493259316,-0.4932021209460764,-1.722059593679006,1.1669353778803382
covonly,Lena,stefan_cci,mlp,resid_centered,1.0,1496,11,14.567517056791306,16.523684938236254,14.74041033888021,0.17289328208890353,-1.8036913544897057,0.6678796326690606,-1.7832745993560444,-4.10957493068315,1.5973873702325498
covonly,Lena,stefan_cci,mlp,direct_structure,1.0,1496,11,14.567517056791306,18.647975221306837,15.205441929734084,0.6379248729427776,-1.0531016806764217,1.2659810553309894,-3.4425332915727527,,
covonly,Lena,stefan_cci,ftt,resid_centered,0.25,1496,11,14.567517056791306,14.575992236022369,14.454670978591572,-0.11284607819973402,-0.2829539310179223,0.062460342366973155,-0.12132125743079669,-0.7033777777038449,0.7762621094443295
