H,label,cond,target,split,delta_rmse,delta_per_seed,delta_ensemble,delta_blockeq,delta_cap100,n_cells,n_blocks,block_majority,n_splits,delta_split_mean,delta_split_sd,family,family_tag
X-pseudo,"covonly: 유사라벨 const_t − stefan (직접 catboost_lo, r=10)",covonly,Lena,2,-0.39252493252791254,-0.39252493252791254,-0.39246398660325355,-0.1587677586044265,-0.11004527563244082,1687,5,0.6,3,0.39263834175074547,0.5635226242453952,exploratory,augment_direct
X-pseudo,"covonly: 유사라벨 const_t − stefan (직접 catboost_lo, r=10)",covonly,Canada,0,4.591604670680488,4.591604670680488,4.614521664049992,-1.0363815727579133,4.247924754254893,374,19,0.42105263157894735,3,3.827938380503012,0.6151305811163733,exploratory,augment_direct
X-pseudo,"covonly: 유사라벨 const_t − stefan (직접 catboost_lo, r=10)",covonly,Canada,1,3.806922080464195,3.806922080464195,3.826634890035656,0.728355838709548,3.9134126316055493,393,20,0.35,3,3.827938380503012,0.6151305811163733,exploratory,augment_direct
X-pseudo,"covonly: 유사라벨 const_t − stefan (직접 catboost_lo, r=10)",covonly,Canada,2,3.085288390364353,3.085288390364353,3.070126694410515,2.231602404031623,3.0224884819682423,385,12,0.25,3,3.827938380503012,0.6151305811163733,exploratory,augment_direct
X-pseudo,"covonly: 유사라벨 const_t − stefan (직접 catboost_lo, r=10)",covonly,Russia_W,0,0.9940123815799969,0.9940123815799969,0.9943097928775373,1.36194673206316,0.9940123815799969,12,8,0.375,3,0.5357947968006269,1.0505240193075944,exploratory,augment_direct
X-pseudo,"covonly: 유사라벨 const_t − stefan (직접 catboost_lo, r=10)",covonly,Russia_W,1,1.5305849203604964,1.5305849203604964,1.5331037167809143,0.3571360620211479,1.5305849203604964,12,7,0.5714285714285714,3,0.5357947968006269,1.0505240193075944,exploratory,augment_direct
X-pseudo,"covonly: 유사라벨 const_t − stefan (직접 catboost_lo, r=10)",covonly,Russia_W,2,-0.9172129115386127,-0.9172129115386127,-0.9116692740218753,-0.4454719917918932,-0.9172129115386127,17,12,0.5833333333333334,3,0.5357947968006269,1.0505240193075944,exploratory,augment_direct
X-pseudo,"covonly: 유사라벨 const_t − stefan (직접 catboost_lo, r=10)",covonly,Russia_C,0,4.288684541149479,4.288684541149479,4.28735164778935,7.555998484293617,4.288684541149479,3,3,0.0,3,3.5337623468981465,3.413476765015327,exploratory,augment_direct
X-pseudo,"covonly: 유사라벨 const_t − stefan (직접 catboost_lo, r=10)",covonly,Russia_C,1,7.285502722020996,7.285502722020996,7.291226109290712,3.4744065918468956,7.285502722020996,3,2,0.5,3,3.5337623468981465,3.413476765015327,exploratory,augment_direct
X-pseudo,"covonly: 유사라벨 const_t − stefan (직접 catboost_lo, r=10)",covonly,Russia_C,2,-0.9729002224760374,-0.9729002224760374,-0.978706142402487,-0.7538399772684036,-0.9729002224760374,4,3,0.6666666666666666,3,3.5337623468981465,3.413476765015327,exploratory,augment_direct
X-pseudo,"covonly: 유사라벨 const_t − stefan (직접 catboost_lo, r=10)",covonly,Russia_E,0,2.6294434182667494,2.6294434182667494,2.6363381078311328,2.0294360070999686,2.6294434182667494,12,9,0.2222222222222222,3,2.8272457803174693,0.4515990081554942,exploratory,augment_direct
X-pseudo,"covonly: 유사라벨 const_t − stefan (직접 catboost_lo, r=10)",covonly,Russia_E,1,2.400249475680551,2.400249475680551,2.4056983678679273,1.6358932909970687,2.400249475680551,14,10,0.4,3,2.8272457803174693,0.4515990081554942,exploratory,augment_direct
X-pseudo,"covonly: 유사라벨 const_t − stefan (직접 catboost_lo, r=10)",covonly,Russia_E,2,3.4520444470051075,3.4520444470051075,3.454806304100913,1.7280083589287418,3.4520444470051075,11,8,0.375,3,2.8272457803174693,0.4515990081554942,exploratory,augment_direct
X-pseudo,"covonly: 유사라벨 const_t − stefan (직접 catboost_lo, r=10)",covonly,Greenland,0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,2,0.0,0.0,exploratory,augment_direct
X-pseudo,"covonly: 유사라벨 const_t − stefan (직접 catboost_lo, r=10)",covonly,Greenland,2,0.0,0.0,0.0,0.0,0.0,1,1,0.0,2,0.0,0.0,exploratory,augment_direct
X-pseudo,"covonly: 유사라벨 shuffle − stefan (직접 catboost_lo, r=10)",covonly,Lena,0,0.6698288260256765,0.6698288260256765,0.6700454516388064,-0.21064515808811515,0.3786931377568538,1496,11,0.45454545454545453,3,0.39252665108403906,0.5644468078902061,exploratory,augment_direct
X-pseudo,"covonly: 유사라벨 shuffle − stefan (직접 catboost_lo, r=10)",covonly,Lena,1,0.9021254585115095,0.9021254585115095,0.902559922195568,0.20769268325465381,0.6512928928037063,1478,11,0.36363636363636365,3,0.39252665108403906,0.5644468078902061,exploratory,augment_direct
X-pseudo,"covonly: 유사라벨 shuffle − stefan (직접 catboost_lo, r=10)",covonly,Lena,2,-0.394374331285069,-0.394374331285069,-0.3943189825443767,-0.16199951488528322,-0.1054977702954704,1687,5,0.6,3,0.39252665108403906,0.5644468078902061,exploratory,augment_direct
X-pseudo,"covonly: 유사라벨 shuffle − stefan (직접 catboost_lo, r=10)",covonly,Canada,0,4.557518599385158,4.557518599385158,4.578631156946191,-0.9308128317702374,4.226656146013718,374,19,0.42105263157894735,3,4.072660646139105,0.35228543522037087,exploratory,augment_direct
X-pseudo,"covonly: 유사라벨 shuffle − stefan (직접 catboost_lo, r=10)",covonly,Canada,1,3.7310242318758235,3.7310242318758235,3.7511252286375765,1.0211442911680042,3.831048032541267,393,20,0.4,3,4.072660646139105,0.35228543522037087,exploratory,augment_direct
X-pseudo,"covonly: 유사라벨 shuffle − stefan (직접 catboost_lo, r=10)",covonly,Canada,2,3.9294391071563326,3.9294391071563326,3.931684563452695,2.7333008189972254,3.8537857350386404,385,12,0.25,3,4.072660646139105,0.35228543522037087,exploratory,augment_direct
X-pseudo,"covonly: 유사라벨 shuffle − stefan (직접 catboost_lo, r=10)",covonly,Russia_W,0,1.0163848451059796,1.0163848451059796,1.016173204429542,1.386707855678394,1.0163848451059796,12,8,0.375,3,0.5794574765201546,0.9851144679224172,exploratory,augment_direct
X-pseudo,"covonly: 유사라벨 shuffle − stefan (직접 catboost_lo, r=10)",covonly,Russia_W,1,1.506636244434998,1.506636244434998,1.5094388903940796,0.33536466204576715,1.506636244434998,12,7,0.5714285714285714,3,0.5794574765201546,0.9851144679224172,exploratory,augment_direct
X-pseudo,"covonly: 유사라벨 shuffle − stefan (직접 catboost_lo, r=10)",covonly,Russia_W,2,-0.7846486599805141,-0.7846486599805141,-0.7792020939309126,-0.25148725447483383,-0.7846486599805141,17,12,0.5833333333333334,3,0.5794574765201546,0.9851144679224172,exploratory,augment_direct
X-pseudo,"covonly: 유사라벨 shuffle − stefan (직접 catboost_lo, r=10)",covonly,Russia_C,0,3.9066548033843467,3.9066548033843467,3.9071379442877685,4.943594614664711,3.9066548033843467,3,3,0.0,3,3.619150129722556,3.4340541392023787,exploratory,augment_direct
X-pseudo,"covonly: 유사라벨 shuffle − stefan (직접 catboost_lo, r=10)",covonly,Russia_C,1,7.6738615051829155,7.6738615051829155,7.684338227007039,3.1925951790304885,7.6738615051829155,3,2,0.5,3,3.619150129722556,3.4340541392023787,exploratory,augment_direct
X-pseudo,"covonly: 유사라벨 shuffle − stefan (직접 catboost_lo, r=10)",covonly,Russia_C,2,-0.7230659193995924,-0.7230659193995924,-0.7218238839918882,-1.157191612464274,-0.7230659193995924,4,3,0.3333333333333333,3,3.619150129722556,3.4340541392023787,exploratory,augment_direct
X-pseudo,"covonly: 유사라벨 shuffle − stefan (직접 catboost_lo, r=10)",covonly,Russia_E,0,2.698458272729937,2.698458272729937,2.690256811566897,2.007905569754687,2.698458272729937,12,9,0.2222222222222222,3,2.873252131333507,0.55321831190776,exploratory,augment_direct
X-pseudo,"covonly: 유사라벨 shuffle − stefan (직접 catboost_lo, r=10)",covonly,Russia_E,1,2.3002241359156366,2.3002241359156366,2.304116694025147,1.6872247732748384,2.3002241359156366,14,10,0.3,3,2.873252131333507,0.55321831190776,exploratory,augment_direct
X-pseudo,"covonly: 유사라벨 shuffle − stefan (직접 catboost_lo, r=10)",covonly,Russia_E,2,3.621073985354949,3.621073985354949,3.6230964947767816,1.9965040476330238,3.621073985354949,11,8,0.375,3,2.873252131333507,0.55321831190776,exploratory,augment_direct
X-pseudo,"covonly: 유사라벨 shuffle − stefan (직접 catboost_lo, r=10)",covonly,Greenland,0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,2,0.0,0.0,exploratory,augment_direct
X-pseudo,"covonly: 유사라벨 shuffle − stefan (직접 catboost_lo, r=10)",covonly,Greenland,2,0.0,0.0,0.0,0.0,0.0,1,1,0.0,2,0.0,0.0,exploratory,augment_direct
X-pseudo,"covonly: 유사라벨 tddlin − stefan (직접 catboost_lo, r=10)",covonly,Lena,0,0.10413737669181107,0.10413737669181107,0.10409710458407062,-0.05208641153591268,0.054763912036306074,1496,11,0.5454545454545454,3,0.09134617271442301,0.0910093777453521,exploratory,augment_direct
X-pseudo,"covonly: 유사라벨 tddlin − stefan (직접 catboost_lo, r=10)",covonly,Lena,1,0.19586201775443257,0.19586201775443257,0.19602663432318934,0.0077752309011209775,0.13233719971601113,1478,11,0.45454545454545453,3,0.09134617271442301,0.0910093777453521,exploratory,augment_direct
X-pseudo,"covonly: 유사라벨 tddlin − stefan (직접 catboost_lo, r=10)",covonly,Lena,2,-0.02596087630297461,-0.02596087630297461,-0.025917072920680795,0.015612551601096905,0.06501529601915124,1687,5,0.6,3,0.09134617271442301,0.0910093777453521,exploratory,augment_direct
X-pseudo,"covonly: 유사라벨 tddlin − stefan (직접 catboost_lo, r=10)",covonly,Canada,0,0.7651463160811064,0.7651463160811064,0.7833435914351412,-1.6475428165074046,0.6370863420630334,374,19,0.47368421052631576,3,0.7494182524242805,0.07812765684836054,exploratory,augment_direct
X-pseudo,"covonly: 유사라벨 tddlin − stefan (직접 catboost_lo, r=10)",covonly,Canada,1,0.83626624283765,0.83626624283765,0.8495465030168994,0.2164735887122061,0.8177909058943627,393,20,0.3,3,0.7494182524242805,0.07812765684836054,exploratory,augment_direct
X-pseudo,"covonly: 유사라벨 tddlin − stefan (직접 catboost_lo, r=10)",covonly,Canada,2,0.6468421983540852,0.6468421983540852,0.6533724097983828,0.8551717352636837,0.6889082981134548,385,12,0.3333333333333333,3,0.7494182524242805,0.07812765684836054,exploratory,augment_direct
X-pseudo,"covonly: 유사라벨 tddlin − stefan (직접 catboost_lo, r=10)",covonly,Russia_W,0,1.2547554274619135,1.2547554274619135,1.252185516732517,1.108466865984365,1.2547554274619135,12,8,0.25,3,1.145413981934398,0.24669736517794055,exploratory,augment_direct
X-pseudo,"covonly: 유사라벨 tddlin − stefan (직접 catboost_lo, r=10)",covonly,Russia_W,1,1.3776626227487583,1.3776626227487583,1.3777335696450521,1.3151153250755006,1.3776626227487583,12,7,0.0,3,1.145413981934398,0.24669736517794055,exploratory,augment_direct
X-pseudo,"covonly: 유사라벨 tddlin − stefan (직접 catboost_lo, r=10)",covonly,Russia_W,2,0.8038238955925223,0.8038238955925223,0.8025630433616939,0.6114371211986788,0.8038238955925223,17,12,0.25,3,1.145413981934398,0.24669736517794055,exploratory,augment_direct
X-pseudo,"covonly: 유사라벨 tddlin − stefan (직접 catboost_lo, r=10)",covonly,Russia_C,0,1.3281278885390009,1.3281278885390009,1.3133380864673683,2.204886542426214,1.3281278885390009,3,3,0.0,3,0.2832755386739407,0.9604064796014139,exploratory,augment_direct
