cond,target,split,seed,dset,xset,anchor,pseudo,r,resid,iw,n,n_blocks,n_train,n_train_real,lam,rmse_cm,bias_cm,mae_cm,r2,fit_s,error
covonly,Lena,1,1,loro,x25,none,none,0.0,catboost_lo,0,1478,11,14430,14430,1.0,21.785,17.327,19.633,-1.6004,0.4,
covonly,Lena,1,2,loro,x25,none,none,0.0,catboost_lo,0,1478,11,14430,14430,1.0,22.031,17.964,19.904,-1.6594,0.4,
covonly,Lena,1,0,loro_main,x25,stefan,none,0.0,catboost_lo,0,1478,11,14427,14427,0.0,15.839,8.218,12.833,-0.3747,0.5,
covonly,Lena,1,0,loro_main,x25,stefan,none,0.0,catboost_lo,0,1478,11,14427,14427,0.25,15.992,8.671,13.019,-0.4013,0.5,
covonly,Lena,1,0,loro_main,x25,stefan,none,0.0,catboost_lo,0,1478,11,14427,14427,0.5,16.185,9.123,13.247,-0.4354,0.5,
covonly,Lena,1,0,loro_main,x25,stefan,none,0.0,catboost_lo,0,1478,11,14427,14427,0.75,16.418,9.576,13.506,-0.4771,0.5,
covonly,Lena,1,0,loro_main,x25,stefan,none,0.0,catboost_lo,0,1478,11,14427,14427,1.0,16.689,10.029,13.787,-0.5262,0.5,
covonly,Lena,1,1,loro_main,x25,stefan,none,0.0,catboost_lo,0,1478,11,14427,14427,0.0,15.839,8.218,12.833,-0.3747,0.5,
covonly,Lena,1,1,loro_main,x25,stefan,none,0.0,catboost_lo,0,1478,11,14427,14427,0.25,16.309,9.358,13.443,-0.4573,0.5,
covonly,Lena,1,1,loro_main,x25,stefan,none,0.0,catboost_lo,0,1478,11,14427,14427,0.5,16.882,10.498,14.155,-0.5616,0.5,
covonly,Lena,1,1,loro_main,x25,stefan,none,0.0,catboost_lo,0,1478,11,14427,14427,0.75,17.549,11.638,14.929,-0.6875,0.5,
covonly,Lena,1,1,loro_main,x25,stefan,none,0.0,catboost_lo,0,1478,11,14427,14427,1.0,18.3,12.778,15.748,-0.835,0.5,
covonly,Lena,1,2,loro_main,x25,stefan,none,0.0,catboost_lo,0,1478,11,14427,14427,0.0,15.839,8.218,12.833,-0.3747,0.5,
covonly,Lena,1,2,loro_main,x25,stefan,none,0.0,catboost_lo,0,1478,11,14427,14427,0.25,16.112,8.928,13.176,-0.4224,0.5,
covonly,Lena,1,2,loro_main,x25,stefan,none,0.0,catboost_lo,0,1478,11,14427,14427,0.5,16.426,9.638,13.565,-0.4784,0.5,
covonly,Lena,1,2,loro_main,x25,stefan,none,0.0,catboost_lo,0,1478,11,14427,14427,0.75,16.778,10.348,13.994,-0.5425,0.5,
covonly,Lena,1,2,loro_main,x25,stefan,none,0.0,catboost_lo,0,1478,11,14427,14427,1.0,17.167,11.058,14.453,-0.6148,0.5,
covonly,Lena,1,0,loro_main,x25,none,none,0.0,catboost_lo,0,1478,11,14427,14427,1.0,20.454,15.795,18.25,-1.2925,0.5,
covonly,Lena,1,1,loro_main,x25,none,none,0.0,catboost_lo,0,1478,11,14427,14427,1.0,18.714,13.275,16.22,-0.919,0.4,
covonly,Lena,1,2,loro_main,x25,none,none,0.0,catboost_lo,0,1478,11,14427,14427,1.0,18.811,13.377,16.273,-0.939,0.5,
covonly,Lena,2,0,alaska,x25,stefan,none,0.0,catboost_lo,0,1687,5,13606,13606,0.0,20.047,9.163,16.062,-0.2446,0.4,
covonly,Lena,2,0,alaska,x25,stefan,none,0.0,catboost_lo,0,1687,5,13606,13606,0.25,20.852,10.884,17.075,-0.3465,0.4,
covonly,Lena,2,0,alaska,x25,stefan,none,0.0,catboost_lo,0,1687,5,13606,13606,0.5,21.794,12.604,18.2,-0.4709,0.4,
covonly,Lena,2,0,alaska,x25,stefan,none,0.0,catboost_lo,0,1687,5,13606,13606,0.75,22.855,14.325,19.428,-0.6177,0.4,
covonly,Lena,2,0,alaska,x25,stefan,none,0.0,catboost_lo,0,1687,5,13606,13606,1.0,24.021,16.046,20.728,-0.7869,0.4,
covonly,Lena,2,1,alaska,x25,stefan,none,0.0,catboost_lo,0,1687,5,13606,13606,0.0,20.047,9.163,16.062,-0.2446,0.4,
covonly,Lena,2,1,alaska,x25,stefan,none,0.0,catboost_lo,0,1687,5,13606,13606,0.25,20.77,10.638,16.961,-0.3359,0.4,
covonly,Lena,2,1,alaska,x25,stefan,none,0.0,catboost_lo,0,1687,5,13606,13606,0.5,21.586,12.112,17.931,-0.4431,0.4,
covonly,Lena,2,1,alaska,x25,stefan,none,0.0,catboost_lo,0,1687,5,13606,13606,0.75,22.487,13.587,18.97,-0.566,0.4,
covonly,Lena,2,1,alaska,x25,stefan,none,0.0,catboost_lo,0,1687,5,13606,13606,1.0,23.461,15.061,20.065,-0.7046,0.4,
covonly,Lena,2,2,alaska,x25,stefan,none,0.0,catboost_lo,0,1687,5,13606,13606,0.0,20.047,9.163,16.062,-0.2446,0.4,
covonly,Lena,2,2,alaska,x25,stefan,none,0.0,catboost_lo,0,1687,5,13606,13606,0.25,20.986,11.004,17.195,-0.3639,0.4,
covonly,Lena,2,2,alaska,x25,stefan,none,0.0,catboost_lo,0,1687,5,13606,13606,0.5,22.062,12.846,18.44,-0.5073,0.4,
covonly,Lena,2,2,alaska,x25,stefan,none,0.0,catboost_lo,0,1687,5,13606,13606,0.75,23.255,14.687,19.78,-0.6748,0.4,
covonly,Lena,2,2,alaska,x25,stefan,none,0.0,catboost_lo,0,1687,5,13606,13606,1.0,24.549,16.528,21.197,-0.8664,0.4,
