region,cond,split,method,seed,n_blocks,n,coverage,width_mean,interval_score,is_under,is_over,frac_inf,n_cal,Q
Russia_E,covonly,1,cqr_pseudo,0,10,14,0.2857142857142857,33.75300021010468,280.9188937353784,21.180249956020113,225.98564356925357,0.0,13.0,9.344321676461206
Russia_E,covonly,1,cqr_real,0,10,14,0.8571428571428571,79.85153800376737,199.02940921242188,0.0,119.17787120865452,0.0,13.0,32.393590573292556
Russia_E,covonly,1,anchor_pseudo,0,10,14,0.5714285714285714,24.715593486252708,302.72878194300847,0.531656486734298,277.4815319700213,0.0,13.0,12.35779674312635
Russia_E,covonly,1,anchor_real,0,10,14,0.8571428571428571,96.1260496300913,191.75730120387334,0.0,95.63125157378212,0.0,13.0,48.06302481504565
Russia_E,covonly,2,raw,0,8,11,0.36363636363636365,15.509390368102453,417.6881628793797,29.612301818943493,372.5664706923337,0.0,3756.0,
Russia_E,covonly,2,cqr_ak,0,8,11,0.45454545454545453,30.286244374455688,349.0983700800363,13.413173223943447,305.3989524816372,0.0,3756.0,7.388427003176616
Russia_E,covonly,2,cqr_iw,0,8,11,0.45454545454545453,33.3861851854487,335.2895428310675,10.595045213949794,291.308312431669,0.0,3756.0,
Russia_E,covonly,2,anchor_ak,0,8,11,0.6363636363636364,40.395460774080355,328.89224125437386,0.0,288.4967804802935,0.0,3756.0,20.19773038704018
Russia_E,covonly,2,anchor_iw,0,8,11,0.6363636363636364,65.70219546808035,262.1744861520103,0.0,196.4722906839299,0.0,3756.0,
Russia_E,covonly,2,cqr_pseudo,0,8,11,0.45454545454545453,34.19803372102487,331.6731266271372,9.857001090698738,287.6180918154136,0.0,16.0,9.344321676461206
Russia_E,covonly,2,cqr_real,0,8,11,0.8181818181818182,80.29657151468757,231.97749850752052,0.0,151.68092699283304,0.0,16.0,32.393590573292556
Russia_E,covonly,2,anchor_pseudo,0,8,11,0.45454545454545453,24.715593486252704,378.5505606130327,0.6766537103891065,353.15831341639074,0.0,16.0,12.35779674312635
Russia_E,covonly,2,anchor_real,0,8,11,0.8181818181818182,96.1260496300913,217.8385516330867,0.0,121.71250200299542,0.0,16.0,48.06302481504565
Greenland,noinfo,0,raw,0,1,1,1.0,9.793814489859287,9.793814489859287,0.0,0.0,0.0,3756.0,
Greenland,noinfo,0,cqr_ak,0,1,1,1.0,24.57066849621252,24.57066849621252,0.0,0.0,0.0,3756.0,7.388427003176616
Greenland,noinfo,0,cqr_iw,0,1,1,1.0,21.14933187771625,21.14933187771625,0.0,0.0,0.0,3756.0,
