cond,target,dset,xset,anchor,pseudo,r,resid,iw,lam,seed,n_splits,n_cells,n_blocks,coverage,cov_ci_lo,cov_ci_hi,width_mean,width_median,interval_score,is_ci_lo,is_ci_hi,is_width_part,is_under_part,is_over_part,rmse_point,n_seed,family_tag,note
labels,Russia_E,alaska,x25,stefan,none,0.0,cfm,0,1.0,1,1,12.0,9.0,0.8333333333333334,0.5555555555555556,1.0,44.581898460785546,46.57122445106506,84.11574026942252,43.345053569475816,149.15776382640553,44.581898460785546,39.53384180863697,0.0,17.009249651041046,1.0,residual,
labels,Russia_E,alaska,x25,stefan,none,0.0,cfm,0,1.0,2,1,12.0,9.0,0.8333333333333334,0.6666666666666666,1.0,45.9133810599645,46.48259687423706,73.91354615158504,40.1674903874044,101.1569024004318,45.9133810599645,0.32706366644964885,27.6731014251709,17.541311757174608,1.0,residual,
labels,Russia_E,alaska,x25,stefan,none,0.0,cfm,0,1.0,mean,1,12.0,9.0,0.7222222222222223,0.48148148148148145,0.9259259259259259,40.33906133224567,36.97001425425211,101.16543186247941,46.68858394869313,151.20316628103498,40.33906133224567,21.908263508495775,38.91810702173798,17.10356115209837,3.0,residual,
labels,Russia_E,alaska,x25,stefan,none,0.0,ddpm,0,0.25,0,1,12.0,9.0,0.3333333333333333,0.1111111111111111,0.6666666666666666,15.118498230973879,6.592676341533661,148.48518524384735,41.20912128331852,218.85582641638243,15.118498230973879,36.60662063166625,96.76006638120725,16.866341788619206,1.0,residual,
labels,Russia_E,alaska,x25,stefan,none,0.0,ddpm,0,0.25,1,1,12.0,9.0,0.5,0.25,0.8888888888888888,25.42570814366142,17.790674328804016,136.43710134009646,42.82054731540933,200.82296372216587,25.42570814366142,42.05823879147695,68.95315440495808,16.600644209655375,1.0,residual,
labels,Russia_E,alaska,x25,stefan,none,0.0,ddpm,0,0.25,2,1,12.0,9.0,0.75,0.3333333333333333,1.0,41.56292051076889,31.955739855766296,74.48760066429774,42.441960239851966,121.29912599275511,41.56292051076889,30.004735390345246,2.919944763183603,14.757918451163967,1.0,residual,
labels,Russia_E,alaska,x25,stefan,none,0.0,ddpm,0,0.25,mean,1,12.0,9.0,0.5277777777777778,0.23148148148148148,0.8518518518518517,27.369042295134733,18.779696842034657,119.80329574941385,42.15720961285994,180.3259720437678,27.369042295134733,36.22319827116282,56.21105518311631,16.07496814981285,3.0,residual,
labels,Russia_E,alaska,x25,stefan,none,0.0,ddpm,0,0.5,0,1,12.0,9.0,0.5833333333333334,0.3333333333333333,0.8888888888888888,30.236996461947758,13.185352683067322,141.89500399540975,48.15588259608657,200.63285555548143,30.236996461947758,27.707892656326283,83.95011487713569,17.16268430735439,1.0,residual,
labels,Russia_E,alaska,x25,stefan,none,0.0,ddpm,0,0.5,1,1,12.0,9.0,0.5833333333333334,0.3333333333333333,1.0,50.85141628732284,35.58134865760803,129.2450619567281,59.693375427551835,176.42896999246955,50.85141628732284,36.56493670283219,41.82870896657308,16.996153334901976,1.0,residual,
labels,Russia_E,alaska,x25,stefan,none,0.0,ddpm,0,0.5,2,1,12.0,9.0,0.8333333333333334,0.5541666666666668,1.0,83.12584102153778,63.91147971153259,104.25778011480968,66.13336724616863,141.0617152743869,83.12584102153778,21.131939093271885,0.0,16.815705320316845,1.0,residual,
labels,Russia_E,alaska,x25,stefan,none,0.0,ddpm,0,0.5,mean,1,12.0,9.0,0.6666666666666666,0.4069444444444445,0.9629629629629629,54.738084590269466,37.55939368406931,125.1326153556492,57.994208423269015,172.7078469407793,54.738084590269466,28.46825615081012,41.92627461456959,16.991514320857735,3.0,residual,
labels,Russia_E,alaska,x25,stefan,none,0.0,ddpm,0,0.75,0,1,12.0,9.0,0.5833333333333334,0.3333333333333333,0.8888888888888888,45.35549469292164,19.778029024600983,139.7481382947277,57.90346374439972,193.22988661585504,45.35549469292164,22.123073140780125,72.26957046102596,17.696402521483147,1.0,residual,
labels,Russia_E,alaska,x25,stefan,none,0.0,ddpm,0,0.75,1,1,12.0,9.0,0.6666666666666666,0.4444444444444444,1.0,76.27712443098426,53.37202298641205,124.44250170513988,73.48308713388387,183.54713968368316,76.27712443098426,33.46111374596754,14.704263528188074,17.96589659093032,1.0,residual,
labels,Russia_E,alaska,x25,stefan,none,0.0,ddpm,0,0.75,2,1,12.0,9.0,0.8333333333333334,0.5555555555555556,1.0,124.68876153230667,95.86721956729889,136.9479043285052,78.8537060315962,183.30509126751508,124.68876153230667,12.259142796198523,0.0,21.85921511669108,1.0,residual,
labels,Russia_E,alaska,x25,stefan,none,0.0,ddpm,0,0.75,mean,1,12.0,9.0,0.6944444444444445,0.4444444444444444,0.9629629629629629,82.10712688540418,56.33909052610397,133.71284810945758,70.0800856366266,186.69403918901776,82.10712688540418,22.614443227648724,28.99127799640468,19.17383807636818,3.0,residual,
labels,Russia_E,alaska,x25,stefan,none,0.0,ddpm,0,1.0,0,1,12.0,9.0,0.6666666666666666,0.3333333333333333,0.8888888888888888,60.473992923895516,26.370705366134644,142.6379680743924,62.07398245643686,193.69119542463324,60.473992923895516,16.538253625233963,65.62572152526292,18.446904185685522,1.0,residual,
labels,Russia_E,alaska,x25,stefan,none,0.0,ddpm,0,1.0,1,1,12.0,9.0,0.8333333333333334,0.5555555555555556,1.0,101.70283257464568,71.16269731521606,133.35847367346287,79.36814022262891,212.88918784378023,101.70283257464568,31.65564109881718,0.0,19.424057881222218,1.0,residual,
labels,Russia_E,alaska,x25,stefan,none,0.0,ddpm,0,1.0,2,1,12.0,9.0,0.9166666666666666,0.6666666666666666,1.0,166.25168204307556,127.82295942306519,170.33826761775546,88.20568743281892,232.2140937970744,166.25168204307556,4.086585574679902,0.0,28.336693125792515,1.0,residual,
labels,Russia_E,alaska,x25,stefan,none,0.0,ddpm,0,1.0,mean,1,12.0,9.0,0.8055555555555555,0.5185185185185185,0.9629629629629629,109.47616918053893,75.11878736813863,148.77823645520357,76.54927003729489,212.93149235516262,109.47616918053893,17.426826766243682,21.875240508420973,22.069218397566754,3.0,residual,
labels,Russia_E,alaska,x25,stefan,none,0.0,nflow,0,0.25,0,1,12.0,9.0,0.5833333333333334,0.3333333333333333,0.8888888888888888,12.940368346869946,11.777381241321564,159.31755428761244,48.068194061848864,229.8816609007534,12.940368346869946,37.92662600676218,108.4505599339803,17.455830249485402,1.0,residual,
labels,Russia_E,alaska,x25,stefan,none,0.0,nflow,0,0.25,1,1,12.0,9.0,0.5,0.2222222222222222,0.7777777777777778,12.123432479798794,12.348365187644958,148.05627892331947,39.800300316346984,213.91692978405763,12.123432479798794,36.10555749800469,99.82728894551597,17.32567438957339,1.0,residual,
labels,Russia_E,alaska,x25,stefan,none,0.0,nflow,0,0.25,2,1,12.0,9.0,0.4166666666666667,0.1111111111111111,0.6666666666666666,11.742340308924517,11.461330533027649,164.93917511375966,70.41135419005597,237.2838730827526,11.742340308924517,46.10035491210442,107.09647989273071,17.451567860363106,1.0,residual,
labels,Russia_E,alaska,x25,stefan,none,0.0,nflow,0,0.25,mean,1,12.0,9.0,0.5000000000000001,0.22222222222222224,0.7777777777777777,12.26871371186442,11.86235898733139,157.43766944156388,52.75994952275061,227.0274879225212,12.26871371186442,40.04417947229043,105.124776257409,17.411024166473968,3.0,residual,
labels,Russia_E,alaska,x25,stefan,none,0.0,nflow,0,0.5,0,1,12.0,9.0,0.5833333333333334,0.3333333333333333,0.8333333333333334,25.88073669373989,23.554762482643127,129.93154997130236,39.62432795983773,195.972976654493,25.88073669373989,36.975720326105744,67.07509295145672,18.517639864417507,1.0,residual,
labels,Russia_E,alaska,x25,stefan,none,0.0,nflow,0,0.5,1,1,12.0,9.0,0.6666666666666666,0.4166666666666667,0.891666666666664,24.246864959597588,24.696730375289917,111.67646652956803,34.07002581954002,167.26574350352635,24.246864959597588,33.12297493219375,54.306626637776695,17.98390018228949,1.0,residual,
labels,Russia_E,alaska,x25,stefan,none,0.0,nflow,0,0.5,2,1,12.0,9.0,0.4166666666666667,0.1111111111111111,0.6666666666666666,23.484680617849033,22.922661066055298,154.39492876055064,94.21708257061465,212.91854368989115,23.484680617849033,66.54331527374408,64.36693286895753,19.728272740854678,1.0,residual,
labels,Russia_E,alaska,x25,stefan,none,0.0,nflow,0,0.5,mean,1,12.0,9.0,0.5555555555555556,0.28703703703703703,0.7972222222222213,24.53742742372884,23.72471797466278,132.000981753807,55.970478783330805,192.05242128263683,24.53742742372884,45.547336844014524,61.91621748606366,18.743270929187222,3.0,residual,
labels,Russia_E,alaska,x25,stefan,none,0.0,nflow,0,0.75,0,1,12.0,9.0,0.6666666666666666,0.4444444444444444,1.0,38.82110504060984,35.33214372396469,124.98005429655313,42.32813302366822,178.74697304256532,38.82110504060984,36.02481464544931,50.13413461049398,19.93742334506747,1.0,residual,
labels,Russia_E,alaska,x25,stefan,none,0.0,nflow,0,0.75,1,1,12.0,9.0,0.6666666666666666,0.4666666666666667,0.8888888888888888,36.37029743939638,37.045095562934875,100.0371340289712,41.33248505846217,145.1637234846869,36.37029743939638,30.245696554581315,33.42114003499349,18.778576581607414,1.0,residual,
labels,Russia_E,alaska,x25,stefan,none,0.0,nflow,0,0.75,2,1,12.0,9.0,0.5,0.25,0.7777777777777778,35.22702092677355,34.38399159908295,144.4608807461681,78.16593048996397,236.204534548429,35.22702092677355,86.98627563538373,22.24758418401083,23.170077555983074,1.0,residual,
labels,Russia_E,alaska,x25,stefan,none,0.0,nflow,0,0.75,mean,1,12.0,9.0,0.611111111111111,0.387037037037037,0.8888888888888888,36.80614113559326,35.58707696199417,123.1593563572308,53.94218285736478,186.70507702522707,36.80614113559326,51.085595611804784,35.26761960983277,20.62869249421932,3.0,residual,
labels,Russia_E,alaska,x25,stefan,none,0.0,nflow,0,1.0,0,1,12.0,9.0,0.75,0.5325000000000001,1.0,51.76147338747978,47.109524965286255,122.88465933998425,54.98300708620635,179.77023204722335,51.76147338747978,35.07390896479288,36.049276987711586,21.64485158589405,1.0,residual,
labels,Russia_E,alaska,x25,stefan,none,0.0,nflow,0,1.0,1,1,12.0,9.0,0.6666666666666666,0.4444444444444444,1.0,48.493729919195175,49.393460750579834,88.39780152837436,49.280828902014974,137.96012845610576,48.493729919195175,27.368418176968884,12.53565343221029,19.693191997432702,1.0,residual,
labels,Russia_E,alaska,x25,stefan,none,0.0,nflow,0,1.0,2,1,12.0,9.0,0.5833333333333334,0.3333333333333333,0.8,46.96936123569807,45.845322132110596,155.94979301315766,67.87209806205738,316.22711735787215,46.96936123569807,107.4292359970234,1.551195780436198,27.340454762549594,1.0,residual,
labels,Russia_E,alaska,x25,stefan,none,0.0,nflow,0,1.0,mean,1,12.0,9.0,0.6666666666666666,0.4367592592592593,0.9333333333333332,49.07485484745768,47.44943594932556,122.41075129383876,57.37864468342624,211.3191592870671,49.07485484745768,56.62385437959506,16.712042066786022,22.892832781958784,3.0,residual,
covonly,Greenland,alaska,x25,stefan,none,0.0,cfm,0,0.25,0,1,1.0,1.0,0.0,,,22.65905475616455,22.65905475616455,328.20518589019775,,,22.65905475616455,0.0,305.5461311340332,30.37309694290161,1.0,residual,
covonly,Greenland,alaska,x25,stefan,none,0.0,cfm,0,0.25,1,1,1.0,1.0,0.0,,,7.6336460411548615,7.6336460411548615,622.964665800333,,,7.6336460411548615,0.0,615.3310197591782,35.04046678543091,1.0,residual,
covonly,Greenland,alaska,x25,stefan,none,0.0,cfm,0,0.25,2,1,1.0,1.0,0.0,,,18.56294322013855,18.56294322013855,191.2325828075409,,,18.56294322013855,0.0,172.66963958740234,18.517138481140137,1.0,residual,
covonly,Greenland,alaska,x25,stefan,none,0.0,cfm,0,0.25,mean,1,1.0,1.0,0.0,,,16.28521467248599,16.28521467248599,380.8008114993572,,,16.28521467248599,0.0,364.5155968268712,27.976900736490887,3.0,residual,
covonly,Greenland,alaska,x25,stefan,none,0.0,cfm,0,0.5,0,1,1.0,1.0,1.0,,,45.3181095123291,45.3181095123291,45.3181095123291,,,45.3181095123291,0.0,0.0,29.84712314605713,1.0,residual,
covonly,Greenland,alaska,x25,stefan,none,0.0,cfm,0,0.5,1,1,1.0,1.0,0.0,,,15.267292082309723,15.267292082309723,627.9479168057442,,,15.267292082309723,0.0,612.6806247234344,39.18186283111572,1.0,residual,
covonly,Greenland,alaska,x25,stefan,none,0.0,cfm,0,0.5,2,1,1.0,1.0,1.0,,,37.1258864402771,37.1258864402771,37.1258864402771,,,37.1258864402771,0.0,0.0,6.13520622253418,1.0,residual,
covonly,Greenland,alaska,x25,stefan,none,0.0,cfm,0,0.5,mean,1,1.0,1.0,0.6666666666666666,,,32.57042934497198,32.57042934497198,236.79730425278345,,,32.57042934497198,0.0,204.2268749078115,25.054730733235676,3.0,residual,
covonly,Greenland,alaska,x25,stefan,none,0.0,cfm,0,0.75,0,1,1.0,1.0,1.0,,,67.97716426849365,67.97716426849365,67.97716426849365,,,67.97716426849365,0.0,0.0,29.321149349212646,1.0,residual,
covonly,Greenland,alaska,x25,stefan,none,0.0,cfm,0,0.75,1,1,1.0,1.0,0.0,,,22.900938123464584,22.900938123464584,632.9311678111553,,,22.900938123464584,0.0,610.0302296876907,43.32325887680054,1.0,residual,
covonly,Greenland,alaska,x25,stefan,none,0.0,cfm,0,0.75,2,1,1.0,1.0,1.0,,,55.68882966041565,55.68882966041565,55.68882966041565,,,55.68882966041565,0.0,0.0,6.246726036071777,1.0,residual,
covonly,Greenland,alaska,x25,stefan,none,0.0,cfm,0,0.75,mean,1,1.0,1.0,0.6666666666666666,,,48.85564401745796,48.85564401745796,252.19905391335487,,,48.85564401745796,0.0,203.3434098958969,26.29704475402832,3.0,residual,
covonly,Greenland,alaska,x25,stefan,none,0.0,cfm,0,1.0,0,1,1.0,1.0,1.0,,,90.6362190246582,90.6362190246582,90.6362190246582,,,90.6362190246582,0.0,0.0,28.795175552368164,1.0,residual,
covonly,Greenland,alaska,x25,stefan,none,0.0,cfm,0,1.0,1,1,1.0,1.0,0.0,,,30.534584164619446,30.534584164619446,637.9144188165665,,,30.534584164619446,0.0,607.379834651947,47.46465492248535,1.0,residual,
covonly,Greenland,alaska,x25,stefan,none,0.0,cfm,0,1.0,2,1,1.0,1.0,1.0,,,74.2517728805542,74.2517728805542,74.2517728805542,,,74.2517728805542,0.0,0.0,18.628658294677734,1.0,residual,
covonly,Greenland,alaska,x25,stefan,none,0.0,cfm,0,1.0,mean,1,1.0,1.0,0.6666666666666666,,,65.14085868994395,65.14085868994395,267.60080357392627,,,65.14085868994395,0.0,202.45994488398233,31.629496256510418,3.0,residual,
covonly,Greenland,alaska,x25,stefan,none,0.0,ddpm,0,0.25,0,1,1.0,1.0,1.0,,,37.50729751586914,37.50729751586914,37.50729751586914,,,37.50729751586914,0.0,0.0,30.978825643658638,1.0,residual,
covonly,Greenland,alaska,x25,stefan,none,0.0,ddpm,0,0.25,1,1,1.0,1.0,1.0,,,56.9608111679554,56.9608111679554,56.9608111679554,,,56.9608111679554,0.0,0.0,18.217453002929688,1.0,residual,
covonly,Greenland,alaska,x25,stefan,none,0.0,ddpm,0,0.25,2,1,1.0,1.0,1.0,,,61.569414019584656,61.569414019584656,61.569414019584656,,,61.569414019584656,0.0,0.0,15.697778701782227,1.0,residual,
covonly,Greenland,alaska,x25,stefan,none,0.0,ddpm,0,0.25,mean,1,1.0,1.0,1.0,,,52.01250756780306,52.01250756780306,52.01250756780306,,,52.01250756780306,0.0,0.0,21.631352449456852,3.0,residual,
covonly,Greenland,alaska,x25,stefan,none,0.0,ddpm,0,0.5,0,1,1.0,1.0,1.0,,,75.01459503173828,75.01459503173828,75.01459503173828,,,75.01459503173828,0.0,0.0,31.058580547571182,1.0,residual,
covonly,Greenland,alaska,x25,stefan,none,0.0,ddpm,0,0.5,1,1,1.0,1.0,1.0,,,113.9216223359108,113.9216223359108,113.9216223359108,,,113.9216223359108,0.0,0.0,5.535835266113281,1.0,residual,
covonly,Greenland,alaska,x25,stefan,none,0.0,ddpm,0,0.5,2,1,1.0,1.0,1.0,,,123.13882803916931,123.13882803916931,123.13882803916931,,,123.13882803916931,0.0,0.0,0.4964866638183594,1.0,residual,
covonly,Greenland,alaska,x25,stefan,none,0.0,ddpm,0,0.5,mean,1,1.0,1.0,1.0,,,104.02501513560613,104.02501513560613,104.02501513560613,,,104.02501513560613,0.0,0.0,12.363634159167608,3.0,residual,
covonly,Greenland,alaska,x25,stefan,none,0.0,ddpm,0,0.75,0,1,1.0,1.0,1.0,,,112.52189254760742,112.52189254760742,112.52189254760742,,,112.52189254760742,0.0,0.0,31.138335451483727,1.0,residual,
covonly,Greenland,alaska,x25,stefan,none,0.0,ddpm,0,0.75,1,1,1.0,1.0,1.0,,,170.8824335038662,170.8824335038662,170.8824335038662,,,170.8824335038662,0.0,0.0,7.145782470703125,1.0,residual,
covonly,Greenland,alaska,x25,stefan,none,0.0,ddpm,0,0.75,2,1,1.0,1.0,1.0,,,184.70824205875397,184.70824205875397,184.70824205875397,,,184.70824205875397,0.0,0.0,14.704805374145508,1.0,residual,
covonly,Greenland,alaska,x25,stefan,none,0.0,ddpm,0,0.75,mean,1,1.0,1.0,1.0,,,156.0375227034092,156.0375227034092,156.0375227034092,,,156.0375227034092,0.0,0.0,17.662974432110786,3.0,residual,
covonly,Greenland,alaska,x25,stefan,none,0.0,ddpm,0,1.0,0,1,1.0,1.0,1.0,,,150.02919006347656,150.02919006347656,150.02919006347656,,,150.02919006347656,0.0,0.0,31.21809035539627,1.0,residual,
covonly,Greenland,alaska,x25,stefan,none,0.0,ddpm,0,1.0,1,1,1.0,1.0,1.0,,,227.8432446718216,227.8432446718216,227.8432446718216,,,227.8432446718216,0.0,0.0,19.82740020751953,1.0,residual,
covonly,Greenland,alaska,x25,stefan,none,0.0,ddpm,0,1.0,2,1,1.0,1.0,1.0,,,246.27765607833862,246.27765607833862,246.27765607833862,,,246.27765607833862,0.0,0.0,29.906097412109375,1.0,residual,
covonly,Greenland,alaska,x25,stefan,none,0.0,ddpm,0,1.0,mean,1,1.0,1.0,1.0,,,208.05003027121225,208.05003027121225,208.05003027121225,,,208.05003027121225,0.0,0.0,26.983862658341724,3.0,residual,
covonly,Greenland,alaska,x25,stefan,none,0.0,nflow,0,0.25,0,1,1.0,1.0,0.0,,,8.4548659324646,8.4548659324646,564.1437811851501,,,8.4548659324646,0.0,555.6889152526855,33.34579515457153,1.0,residual,
covonly,Greenland,alaska,x25,stefan,none,0.0,nflow,0,0.25,1,1,1.0,1.0,0.0,,,14.761032581329346,14.761032581329346,526.083616733551,,,14.761032581329346,0.0,511.3225841522217,37.113526344299316,1.0,residual,
covonly,Greenland,alaska,x25,stefan,none,0.0,nflow,0,0.25,2,1,1.0,1.0,0.0,,,26.78464365005493,26.78464365005493,207.53594827651978,,,26.78464365005493,0.0,180.75130462646484,24.742284774780273,1.0,residual,
covonly,Greenland,alaska,x25,stefan,none,0.0,nflow,0,0.25,mean,1,1.0,1.0,0.0,,,16.666847387949627,16.666847387949627,432.58778206507367,,,16.666847387949627,0.0,415.920934677124,31.73386875788371,3.0,residual,
covonly,Greenland,alaska,x25,stefan,none,0.0,nflow,0,0.5,0,1,1.0,1.0,0.0,,,16.9097318649292,16.9097318649292,510.3061475753784,,,16.9097318649292,0.0,493.3964157104492,35.79251956939697,1.0,residual,
covonly,Greenland,alaska,x25,stefan,none,0.0,nflow,0,0.5,1,1,1.0,1.0,0.0,,,29.52206516265869,29.52206516265869,434.1858186721802,,,29.52206516265869,0.0,404.6637535095215,43.32798194885254,1.0,residual,
covonly,Greenland,alaska,x25,stefan,none,0.0,nflow,0,0.5,2,1,1.0,1.0,1.0,,,53.56928730010986,53.56928730010986,53.56928730010986,,,53.56928730010986,0.0,0.0,18.585498809814453,1.0,residual,
covonly,Greenland,alaska,x25,stefan,none,0.0,nflow,0,0.5,mean,1,1.0,1.0,0.3333333333333333,,,33.333694775899254,33.333694775899254,332.68708451588947,,,33.333694775899254,0.0,299.35338973999023,32.568666776021324,3.0,residual,
