cond,target,split,seed,dset,xset,anchor,pseudo,r,resid,iw,n,n_blocks,n_train,n_train_real,lam,rmse_cm,bias_cm,mae_cm,r2,fit_s
noinfo,Svalbard,0,2,alaska,x25,stefan_cci,none,0.0,catboost_lo,0,3,3,13606,13606,0.0,113.372,-106.156,106.156,-9.4954,0.4
noinfo,Svalbard,0,2,alaska,x25,stefan_cci,none,0.0,catboost_lo,0,3,3,13606,13606,0.25,112.467,-105.41,105.41,-9.3286,0.4
noinfo,Svalbard,0,2,alaska,x25,stefan_cci,none,0.0,catboost_lo,0,3,3,13606,13606,0.5,111.574,-104.664,104.664,-9.1653,0.4
noinfo,Svalbard,0,2,alaska,x25,stefan_cci,none,0.0,catboost_lo,0,3,3,13606,13606,0.75,110.694,-103.917,103.917,-9.0055,0.4
noinfo,Svalbard,0,2,alaska,x25,stefan_cci,none,0.0,catboost_lo,0,3,3,13606,13606,1.0,109.826,-103.171,103.171,-8.8492,0.4
noinfo,Svalbard,0,0,alaska,x25,stefan_cci_cal,none,0.0,catboost_lo,0,3,3,13606,13606,0.0,109.401,-102.446,102.446,-8.7731,0.4
noinfo,Svalbard,0,0,alaska,x25,stefan_cci_cal,none,0.0,catboost_lo,0,3,3,13606,13606,0.25,110.882,-103.985,103.985,-9.0396,0.4
noinfo,Svalbard,0,0,alaska,x25,stefan_cci_cal,none,0.0,catboost_lo,0,3,3,13606,13606,0.5,112.371,-105.523,105.523,-9.311,0.4
noinfo,Svalbard,0,0,alaska,x25,stefan_cci_cal,none,0.0,catboost_lo,0,3,3,13606,13606,0.75,113.867,-107.061,107.061,-9.5873,0.4
noinfo,Svalbard,0,0,alaska,x25,stefan_cci_cal,none,0.0,catboost_lo,0,3,3,13606,13606,1.0,115.369,-108.6,108.6,-9.8686,0.4
noinfo,Svalbard,0,1,alaska,x25,stefan_cci_cal,none,0.0,catboost_lo,0,3,3,13606,13606,0.0,109.401,-102.446,102.446,-8.7731,0.4
noinfo,Svalbard,0,1,alaska,x25,stefan_cci_cal,none,0.0,catboost_lo,0,3,3,13606,13606,0.25,109.49,-102.389,102.389,-8.7891,0.4
noinfo,Svalbard,0,1,alaska,x25,stefan_cci_cal,none,0.0,catboost_lo,0,3,3,13606,13606,0.5,109.582,-102.331,102.331,-8.8055,0.4
noinfo,Svalbard,0,1,alaska,x25,stefan_cci_cal,none,0.0,catboost_lo,0,3,3,13606,13606,0.75,109.676,-102.273,102.273,-8.8223,0.4
noinfo,Svalbard,0,1,alaska,x25,stefan_cci_cal,none,0.0,catboost_lo,0,3,3,13606,13606,1.0,109.773,-102.215,102.215,-8.8397,0.4
noinfo,Svalbard,0,2,alaska,x25,stefan_cci_cal,none,0.0,catboost_lo,0,3,3,13606,13606,0.0,109.401,-102.446,102.446,-8.7731,0.4
noinfo,Svalbard,0,2,alaska,x25,stefan_cci_cal,none,0.0,catboost_lo,0,3,3,13606,13606,0.25,109.996,-102.84,102.84,-8.8798,0.4
noinfo,Svalbard,0,2,alaska,x25,stefan_cci_cal,none,0.0,catboost_lo,0,3,3,13606,13606,0.5,110.597,-103.234,103.234,-8.9879,0.4
noinfo,Svalbard,0,2,alaska,x25,stefan_cci_cal,none,0.0,catboost_lo,0,3,3,13606,13606,0.75,111.202,-103.628,103.628,-9.0976,0.4
noinfo,Svalbard,0,2,alaska,x25,stefan_cci_cal,none,0.0,catboost_lo,0,3,3,13606,13606,1.0,111.812,-104.022,104.022,-9.2087,0.4
noinfo,Svalbard,0,0,alaska,x25,stefan_soil,none,0.0,catboost_lo,0,3,3,13606,13606,0.0,116.582,-109.528,109.528,-10.0982,0.4
noinfo,Svalbard,0,0,alaska,x25,stefan_soil,none,0.0,catboost_lo,0,3,3,13606,13606,0.25,116.446,-109.261,109.261,-10.0723,0.4
noinfo,Svalbard,0,0,alaska,x25,stefan_soil,none,0.0,catboost_lo,0,3,3,13606,13606,0.5,116.312,-108.994,108.994,-10.047,0.4
noinfo,Svalbard,0,0,alaska,x25,stefan_soil,none,0.0,catboost_lo,0,3,3,13606,13606,0.75,116.182,-108.727,108.727,-10.0222,0.4
noinfo,Svalbard,0,0,alaska,x25,stefan_soil,none,0.0,catboost_lo,0,3,3,13606,13606,1.0,116.054,-108.46,108.46,-9.9979,0.4
noinfo,Svalbard,0,1,alaska,x25,stefan_soil,none,0.0,catboost_lo,0,3,3,13606,13606,0.0,116.582,-109.528,109.528,-10.0982,0.4
noinfo,Svalbard,0,1,alaska,x25,stefan_soil,none,0.0,catboost_lo,0,3,3,13606,13606,0.25,116.206,-109.056,109.056,-10.0268,0.4
noinfo,Svalbard,0,1,alaska,x25,stefan_soil,none,0.0,catboost_lo,0,3,3,13606,13606,0.5,115.834,-108.585,108.585,-9.9563,0.4
noinfo,Svalbard,0,1,alaska,x25,stefan_soil,none,0.0,catboost_lo,0,3,3,13606,13606,0.75,115.466,-108.114,108.114,-9.8868,0.4
noinfo,Svalbard,0,1,alaska,x25,stefan_soil,none,0.0,catboost_lo,0,3,3,13606,13606,1.0,115.101,-107.642,107.642,-9.8181,0.4
