cond,target,dset,xset,anchor,pseudo,r,resid,iw,lam,rmse,rmse_split_sd,rmse_ens,bias,n,n_blocks,n_split,n_seed,fit_s,regime
deploy,Canada,alaska,x25,none,edaphic_k2,10.0,catboost_lo,0,1.0,26.212333333333333,,26.212122798744197,7.913,747,36,1,3,1.3,main
deploy,Canada,alaska,x25,none,ku_cal,10.0,catboost_lo,0,1.0,33.00633333333334,,33.006080302732926,22.933666666666667,747,36,1,3,1.3333333333333333,main
deploy,Canada,alaska,x25,none,ku_k2,10.0,catboost_lo,0,1.0,25.393666666666665,,25.393819784682986,2.9770000000000003,747,36,1,3,1.2666666666666666,main
deploy,Canada,alaska,x25,none,none,0.0,catboost_lo,0,1.0,28.557,,28.518664978199865,-7.034,747,36,1,3,0.4000000000000001,main
deploy,Canada,alaska,x25,none,shuffle,10.0,catboost_lo,0,1.0,30.114,,30.113754174398466,2.205666666666667,747,36,1,3,1.2,main
deploy,Canada,alaska,x25,none,stefan,10.0,catboost_lo,0,1.0,26.5,,26.499682483997898,2.3013333333333335,747,36,1,3,1.3333333333333333,main
deploy,Canada,alaska,x25,none,stefan_k2,10.0,catboost_lo,0,1.0,27.14033333333333,,27.140622754612032,-0.47,747,36,1,3,1.3,main
deploy,Canada,alaska,x25,none,stefan_soil,10.0,catboost_lo,0,1.0,26.240333333333336,,26.240184380138967,-1.244,747,36,1,3,1.3,main
deploy,Canada,alaska,x25,none,tddlin,10.0,catboost_lo,0,1.0,26.399999999999995,,26.400093603003317,-0.16433333333333333,747,36,1,3,1.3999999999999997,main
deploy,Canada,alaska,x25,stefan,cci,10.0,catboost_lo,0,0.0,26.504,,26.50381072868332,2.307,747,36,1,3,0.9333333333333332,main
deploy,Canada,alaska,x25,stefan,cci,10.0,catboost_lo,0,0.25,25.391666666666666,,25.391673133137836,4.322666666666667,747,36,1,3,0.9333333333333332,main
deploy,Canada,alaska,x25,stefan,cci,10.0,catboost_lo,0,0.5,25.617,,25.61700457105604,6.338,747,36,1,3,0.9333333333333332,main
deploy,Canada,alaska,x25,stefan,cci,10.0,catboost_lo,0,0.75,27.146666666666665,,27.146520204660597,8.353666666666667,747,36,1,3,0.9333333333333332,main
deploy,Canada,alaska,x25,stefan,cci,10.0,catboost_lo,0,1.0,29.780333333333335,,29.779942454372424,10.369,747,36,1,3,0.9333333333333332,main
deploy,Canada,alaska,x25,stefan,const,10.0,catboost_lo,0,0.0,26.504,,26.50381072868332,2.307,747,36,1,3,1.2333333333333334,main
deploy,Canada,alaska,x25,stefan,const,10.0,catboost_lo,0,0.25,27.20266666666667,,27.202440803270296,-1.324,747,36,1,3,1.2333333333333334,main
deploy,Canada,alaska,x25,stefan,const,10.0,catboost_lo,0,0.5,28.471333333333334,,28.471368230553388,-4.955666666666667,747,36,1,3,1.2333333333333334,main
